"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
580.750,2.902,2.913942,2.913942,0.686,19.05,13.64
580.950,2.904,2.915113,2.915113,0.686,19.05,13.64
581.150,2.904,2.916046,2.916046,0.687,19.06,13.66
581.350,2.906,2.916884,2.916884,0.686,19.06,13.64
581.550,2.906,2.918102,2.918102,0.686,19.07,13.65
581.750,2.908,2.919213,2.919213,0.686,19.08,13.65
581.950,2.908,2.920054,2.920054,0.687,19.09,13.67
582.150,2.910,2.920949,2.920949,0.686,19.09,13.64
582.350,2.910,2.922176,2.922176,0.687,19.10,13.67
582.550,2.912,2.923109,2.923109,0.687,19.11,13.66
582.750,2.912,2.924042,2.924042,0.686,19.11,13.64
582.950,2.914,2.925106,2.925106,0.686,19.12,13.65
583.150,2.914,2.926003,2.926003,0.685,19.12,13.63
583.350,2.916,2.927159,2.927159,0.686,19.13,13.65
583.550,2.916,2.928193,2.928193,0.685,19.14,13.64
583.750,2.918,2.929295,2.929295,0.686,19.15,13.64
583.950,2.918,2.930056,2.930056,0.685,19.15,13.63
584.150,2.920,2.931399,2.931399,0.687,19.16,13.67
584.350,2.920,2.932124,2.932124,0.685,19.16,13.63
584.550,2.922,2.933315,2.933315,0.687,19.17,13.67
584.750,2.922,2.934201,2.934201,0.688,19.18,13.68
584.950,2.923,2.935149,2.935149,0.687,19.18,13.66
585.150,2.924,2.936044,2.936044,0.686,19.19,13.65
585.350,2.925,2.937117,2.937117,0.685,19.20,13.64
585.550,2.926,2.938287,2.938287,0.686,19.20,13.65
585.750,2.927,2.939013,2.939013,0.685,19.21,13.62
585.950,2.928,2.940260,2.940260,0.686,19.22,13.66
586.150,2.929,2.941116,2.941116,0.685,19.22,13.63
586.350,2.930,2.942201,2.942201,0.686,19.23,13.65
586.550,2.931,2.943288,2.943288,0.688,19.24,13.68
586.750,2.932,2.944061,2.944061,0.686,19.24,13.64
586.950,2.933,2.945220,2.945220,0.687,19.25,13.67
587.150,2.934,2.946025,2.946025,0.687,19.26,13.66
587.350,2.935,2.947154,2.947154,0.685,19.26,13.63
587.550,2.936,2.948405,2.948405,0.686,19.27,13.65
587.750,2.937,2.949207,2.949207,0.686,19.28,13.65
587.950,2.938,2.950283,2.950283,0.686,19.28,13.64
588.150,2.939,2.951400,2.951400,0.686,19.29,13.65
588.350,2.940,2.952164,2.952164,0.686,19.30,13.64
588.550,2.942,2.953571,2.953571,0.687,19.30,13.66
588.750,2.942,2.954351,2.954351,0.684,19.31,13.61
588.950,2.943,2.955251,2.955251,0.687,19.32,13.66
589.150,2.944,2.956422,2.956422,0.685,19.32,13.63
589.350,2.945,2.957364,2.957364,0.686,19.33,13.65
589.550,2.946,2.958315,2.958315,0.686,19.34,13.65
589.750,2.947,2.959473,2.959473,0.686,19.34,13.64
589.950,2.948,2.960638,2.960638,0.686,19.35,13.65
590.150,2.949,2.961221,2.961221,0.686,19.35,13.64
590.350,2.950,2.962626,2.962626,0.687,19.36,13.68
590.550,2.951,2.963301,2.963301,0.685,19.37,13.63
590.750,2.952,2.964658,2.964658,0.687,19.38,13.66
590.950,2.953,2.965437,2.965437,0.686,19.38,13.64
591.150,2.954,2.966480,2.966480,0.687,19.39,13.68
591.350,2.955,2.967692,2.967692,0.685,19.40,13.63
591.550,2.956,2.968545,2.968545,0.685,19.40,13.63
591.750,2.957,2.969493,2.969493,0.687,19.41,13.66
591.950,2.958,2.970752,2.970752,0.685,19.42,13.63
592.150,2.959,2.971537,2.971537,0.684,19.42,13.61
592.350,2.960,2.972574,2.972574,0.686,19.43,13.64
592.550,2.961,2.973762,2.973762,0.686,19.44,13.65
592.750,2.962,2.974536,2.974536,0.684,19.44,13.62
592.950,2.963,2.975783,2.975783,0.687,19.45,13.67
593.150,2.964,2.976764,2.976764,0.685,19.46,13.64
593.350,2.965,2.977489,2.977489,0.685,19.46,13.63
593.550,2.966,2.978832,2.978832,0.687,19.47,13.67
593.750,2.967,2.979599,2.979599,0.687,19.47,13.66
593.950,2.968,2.980894,2.980894,0.688,19.48,13.68
594.150,2.969,2.981711,2.981711,0.685,19.49,13.63
594.350,2.970,2.982639,2.982639,0.688,19.49,13.69
594.550,2.971,2.983655,2.983655,0.685,19.50,13.63
594.750,2.972,2.984686,2.984686,0.685,19.51,13.63
594.950,2.973,2.985735,2.985735,0.686,19.51,13.65
595.150,2.974,2.986629,2.986629,0.685,19.52,13.63
595.350,2.976,2.987817,2.987817,0.687,19.53,13.67
595.550,2.976,2.988680,2.988680,0.685,19.53,13.62
595.750,2.977,2.989737,2.989737,0.686,19.54,13.65
595.950,2.978,2.990792,2.990792,0.685,19.55,13.64
596.150,2.979,2.991639,2.991639,0.685,19.55,13.62
596.350,2.980,2.992747,2.992747,0.686,19.56,13.65
596.550,2.981,2.993639,2.993639,0.687,19.57,13.67
596.750,2.982,2.994786,2.994786,0.686,19.57,13.64
596.950,2.983,2.995675,2.995675,0.686,19.58,13.64
597.150,2.984,2.997132,2.997132,0.687,19.59,13.67
597.350,2.985,2.997929,2.997929,0.686,19.59,13.65
597.550,2.986,2.998842,2.998842,0.687,19.60,13.66
597.750,2.987,3.000030,3.000030,0.688,19.61,13.68
597.950,2.988,3.000871,3.000871,0.686,19.61,13.65
598.150,2.989,3.001763,3.001763,0.687,19.62,13.66
598.350,2.990,3.003069,3.003069,0.689,19.63,13.70
598.550,2.991,3.003887,3.003887,0.687,19.63,13.67
598.750,2.992,3.004969,3.004969,0.687,19.64,13.66
598.950,2.994,3.006026,3.006026,0.687,19.65,13.67
599.150,2.994,3.006915,3.006915,0.687,19.65,13.66
599.350,2.996,3.007931,3.007931,0.687,19.66,13.66
599.550,2.996,3.009078,3.009078,0.689,19.67,13.70
599.750,2.998,3.010130,3.010130,0.687,19.67,13.66
599.950,2.998,3.011131,3.011131,0.688,19.68,13.68
600.150,3.000,3.012070,3.012070,0.688,19.69,13.69
600.350,3.000,3.012968,3.012968,0.688,19.69,13.68
600.550,3.002,3.014191,3.014191,0.690,19.70,13.72
600.750,3.002,3.015128,3.015128,0.688,19.71,13.69
600.950,3.004,3.016108,3.016108,0.686,19.71,13.64
601.150,3.004,3.017290,3.017290,0.688,19.72,13.68
601.350,3.006,3.018037,3.018037,0.687,19.73,13.66
601.550,3.006,3.019326,3.019326,0.687,19.73,13.67
601.750,3.008,3.020280,3.020280,0.686,19.74,13.65
601.950,3.008,3.021308,3.021308,0.689,19.75,13.70
602.150,3.010,3.022371,3.022371,0.688,19.75,13.69
602.350,3.010,3.023097,3.023097,0.688,19.76,13.69
602.550,3.012,3.024294,3.024294,0.688,19.77,13.68
602.750,3.012,3.025385,3.025385,0.689,19.77,13.70
602.950,3.014,3.026531,3.026531,0.691,19.78,13.74
603.150,3.014,3.027414,3.027414,0.689,19.79,13.71
603.350,3.016,3.028380,3.028380,0.690,19.79,13.72
603.550,3.016,3.029206,3.029206,0.688,19.80,13.69
603.750,3.018,3.030362,3.030362,0.689,19.81,13.71
603.950,3.018,3.031254,3.031254,0.688,19.81,13.69
604.150,3.020,3.032300,3.032300,0.689,19.82,13.71
604.350,3.021,3.033345,3.033345,0.689,19.83,13.71
604.550,3.022,3.034128,3.034128,0.688,19.83,13.69
604.750,3.022,3.035467,3.035467,0.689,19.84,13.71
604.950,3.024,3.036299,3.036299,0.690,19.85,13.72
605.150,3.025,3.037387,3.037387,0.689,19.85,13.72
605.350,3.026,3.038788,3.038788,0.690,19.86,13.73
605.550,3.026,3.039416,3.039416,0.691,19.87,13.74
605.750,3.028,3.040592,3.040592,0.689,19.87,13.71
605.950,3.029,3.041442,3.041442,0.692,19.88,13.76
606.150,3.030,3.042473,3.042473,0.691,19.89,13.75
606.350,3.030,3.043416,3.043416,0.691,19.89,13.75
606.550,3.032,3.044547,3.044547,0.690,19.90,13.73
606.750,3.033,3.045629,3.045629,0.692,19.91,13.76
606.950,3.034,3.046766,3.046766,0.691,19.91,13.75
607.150,3.034,3.047605,3.047605,0.690,19.92,13.72
607.350,3.036,3.048565,3.048565,0.690,19.93,13.73
607.550,3.037,3.049537,3.049537,0.690,19.93,13.73
607.750,3.038,3.050591,3.050591,0.690,19.94,13.73
607.950,3.038,3.051699,3.051699,0.691,19.95,13.75
608.150,3.040,3.052496,3.052496,0.692,19.95,13.76
608.350,3.041,3.053705,3.053705,0.692,19.96,13.76
608.550,3.042,3.054641,3.054641,0.690,19.96,13.72
608.750,3.042,3.055492,3.055492,0.691,19.97,13.74
608.950,3.044,3.056683,3.056683,0.692,19.98,13.77
609.150,3.045,3.057459,3.057459,0.691,19.98,13.75
609.350,3.046,3.058623,3.058623,0.691,19.99,13.75
609.550,3.046,3.059619,3.059619,0.692,20.00,13.76
609.750,3.048,3.060602,3.060602,0.691,20.00,13.76
609.950,3.049,3.061607,3.061607,0.692,20.01,13.76
610.150,3.050,3.062608,3.062608,0.693,20.02,13.78
610.350,3.050,3.063657,3.063657,0.691,20.02,13.75
610.550,3.052,3.064617,3.064617,0.692,20.03,13.77
610.750,3.053,3.065784,3.065784,0.692,20.04,13.76
610.950,3.054,3.066889,3.066889,0.693,20.05,13.79
611.150,3.054,3.067725,3.067725,0.692,20.05,13.78
611.350,3.056,3.068880,3.068880,0.692,20.06,13.76
611.550,3.057,3.069591,3.069591,0.691,20.06,13.75
611.750,3.058,3.070705,3.070705,0.692,20.07,13.77
611.950,3.058,3.071766,3.071766,0.693,20.08,13.78
612.150,3.060,3.072693,3.072693,0.691,20.08,13.76
612.350,3.061,3.073852,3.073852,0.693,20.09,13.79
612.390,3.061,3.074026,3.074026,0.692,20.09,13.78


