"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
16.950,0.083,0.078838,0.078838,0.049,0.58,0.91
17.050,0.084,0.079134,0.079134,0.050,0.58,0.92
17.150,0.084,0.079709,0.079709,0.051,0.58,0.94
17.250,0.084,0.080482,0.080482,0.052,0.59,0.96
17.350,0.086,0.080938,0.080938,0.052,0.59,0.96
17.450,0.086,0.081169,0.081169,0.052,0.59,0.96
17.550,0.086,0.081661,0.081661,0.052,0.60,0.96
17.650,0.087,0.081922,0.081922,0.051,0.60,0.94
17.750,0.088,0.082760,0.082760,0.054,0.61,1.00
17.850,0.088,0.083317,0.083317,0.054,0.61,0.99
17.950,0.088,0.083717,0.083717,0.053,0.61,0.97
18.050,0.088,0.084224,0.084224,0.053,0.62,0.97
18.150,0.089,0.084594,0.084594,0.054,0.62,0.99
18.250,0.090,0.085154,0.085154,0.056,0.62,1.03
18.350,0.090,0.085705,0.085705,0.055,0.63,1.01
18.450,0.090,0.086203,0.086203,0.056,0.63,1.03
18.550,0.091,0.086772,0.086772,0.055,0.64,1.01
18.650,0.092,0.087145,0.087145,0.056,0.64,1.04
18.750,0.092,0.087687,0.087687,0.056,0.64,1.03
18.850,0.092,0.088108,0.088108,0.057,0.65,1.05
18.950,0.093,0.088745,0.088745,0.056,0.65,1.03
19.050,0.094,0.089222,0.089222,0.057,0.65,1.05
19.150,0.094,0.089601,0.089601,0.059,0.66,1.08
19.250,0.094,0.090268,0.090268,0.059,0.66,1.08
19.350,0.095,0.090789,0.090789,0.060,0.67,1.10
19.450,0.096,0.091328,0.091328,0.062,0.67,1.13
19.550,0.096,0.091844,0.091844,0.060,0.67,1.10
19.650,0.096,0.092205,0.092205,0.059,0.68,1.09
19.750,0.097,0.092839,0.092839,0.060,0.68,1.10
19.850,0.098,0.093382,0.093382,0.060,0.68,1.11
19.950,0.098,0.093989,0.093989,0.061,0.69,1.13
20.050,0.098,0.094392,0.094392,0.061,0.69,1.12
20.150,0.099,0.094878,0.094878,0.062,0.70,1.14
20.250,0.100,0.095192,0.095192,0.062,0.70,1.15
20.350,0.100,0.095941,0.095941,0.065,0.70,1.20
20.450,0.101,0.096655,0.096655,0.065,0.71,1.20
20.550,0.101,0.096789,0.096789,0.064,0.71,1.18
20.650,0.102,0.097227,0.097227,0.064,0.71,1.18
20.750,0.102,0.097678,0.097678,0.066,0.72,1.21
20.850,0.102,0.098489,0.098489,0.067,0.72,1.23
20.950,0.103,0.099005,0.099005,0.067,0.73,1.24
21.050,0.104,0.099263,0.099263,0.067,0.73,1.22
21.150,0.104,0.099648,0.099648,0.067,0.73,1.23
21.250,0.104,0.100258,0.100258,0.068,0.73,1.24
21.350,0.106,0.101067,0.101067,0.069,0.74,1.28
21.450,0.106,0.101328,0.101328,0.068,0.74,1.25
21.550,0.106,0.101911,0.101911,0.069,0.75,1.27
21.650,0.106,0.102139,0.102139,0.069,0.75,1.27
21.750,0.107,0.102785,0.102785,0.071,0.75,1.31
21.850,0.108,0.103313,0.103313,0.072,0.76,1.33
21.950,0.108,0.103831,0.103831,0.072,0.76,1.32
22.050,0.108,0.104225,0.104225,0.073,0.76,1.34
22.150,0.109,0.104672,0.104672,0.073,0.77,1.34
22.250,0.110,0.105194,0.105194,0.075,0.77,1.37
22.350,0.110,0.105837,0.105837,0.074,0.78,1.37
22.450,0.110,0.106332,0.106332,0.074,0.78,1.37
22.550,0.111,0.106850,0.106850,0.075,0.78,1.39
22.650,0.112,0.107093,0.107093,0.073,0.78,1.34
22.750,0.112,0.107754,0.107754,0.076,0.79,1.40
22.850,0.112,0.108260,0.108260,0.076,0.79,1.40
22.950,0.113,0.108699,0.108699,0.079,0.80,1.45
23.050,0.114,0.109327,0.109327,0.078,0.80,1.43
23.150,0.114,0.109594,0.109594,0.078,0.80,1.44
23.250,0.114,0.110062,0.110062,0.078,0.81,1.44
23.350,0.115,0.110636,0.110636,0.079,0.81,1.45
23.450,0.116,0.111069,0.111069,0.080,0.81,1.47
23.550,0.116,0.111789,0.111789,0.083,0.82,1.53
23.650,0.116,0.112307,0.112307,0.081,0.82,1.48
23.750,0.117,0.112518,0.112518,0.082,0.82,1.51
23.850,0.118,0.112980,0.112980,0.082,0.83,1.51
23.950,0.118,0.113602,0.113602,0.082,0.83,1.50
24.050,0.118,0.114435,0.114435,0.084,0.84,1.55
24.150,0.119,0.114532,0.114532,0.084,0.84,1.55
24.250,0.120,0.114876,0.114876,0.084,0.84,1.55
24.350,0.120,0.115344,0.115344,0.085,0.85,1.57
24.450,0.120,0.115874,0.115874,0.087,0.85,1.60
24.550,0.121,0.116514,0.116514,0.088,0.85,1.62
24.650,0.122,0.116858,0.116858,0.087,0.86,1.61
24.750,0.122,0.117285,0.117285,0.088,0.86,1.61
24.850,0.122,0.117830,0.117830,0.088,0.86,1.63
24.950,0.123,0.118354,0.118354,0.090,0.87,1.66
25.050,0.124,0.118671,0.118671,0.089,0.87,1.65
25.150,0.124,0.119169,0.119169,0.091,0.87,1.68
25.250,0.124,0.119776,0.119776,0.092,0.88,1.69
25.350,0.125,0.120298,0.120298,0.093,0.88,1.71
25.450,0.126,0.120810,0.120810,0.094,0.89,1.72
25.550,0.126,0.121193,0.121193,0.095,0.89,1.74
25.650,0.126,0.121616,0.121616,0.096,0.89,1.76
25.750,0.127,0.122224,0.122224,0.097,0.90,1.78
25.850,0.128,0.122920,0.122920,0.097,0.90,1.78
25.950,0.128,0.123154,0.123154,0.096,0.90,1.76
26.050,0.128,0.123812,0.123812,0.097,0.91,1.78
26.150,0.129,0.124046,0.124046,0.098,0.91,1.80
26.250,0.130,0.124694,0.124694,0.101,0.91,1.85
26.350,0.130,0.125317,0.125317,0.101,0.92,1.86
26.450,0.130,0.125714,0.125714,0.101,0.92,1.85
26.550,0.131,0.126090,0.126090,0.101,0.92,1.86
26.650,0.131,0.126487,0.126487,0.102,0.93,1.88
26.750,0.132,0.127156,0.127156,0.105,0.93,1.93
26.850,0.132,0.127625,0.127625,0.104,0.93,1.92
26.950,0.133,0.128208,0.128208,0.103,0.94,1.90
27.050,0.134,0.128587,0.128587,0.105,0.94,1.94
27.150,0.134,0.128946,0.128946,0.107,0.94,1.97
27.250,0.134,0.129497,0.129497,0.108,0.95,1.99
27.350,0.135,0.129974,0.129974,0.108,0.95,1.99
27.450,0.136,0.130650,0.130650,0.109,0.96,2.01
27.550,0.136,0.130925,0.130925,0.111,0.96,2.04
27.650,0.136,0.131378,0.131378,0.112,0.96,2.06
27.750,0.137,0.132048,0.132048,0.111,0.97,2.05
27.850,0.138,0.132466,0.132466,0.112,0.97,2.07
27.950,0.138,0.133079,0.133079,0.113,0.97,2.08
28.050,0.138,0.133245,0.133245,0.114,0.98,2.10
28.150,0.139,0.133888,0.133888,0.116,0.98,2.13
28.250,0.140,0.134540,0.134540,0.116,0.99,2.14
28.350,0.140,0.134945,0.134945,0.117,0.99,2.14
28.450,0.141,0.135325,0.135325,0.118,0.99,2.17
28.550,0.141,0.135784,0.135784,0.119,0.99,2.20
28.650,0.141,0.136314,0.136314,0.120,1.00,2.20
28.750,0.142,0.136927,0.136927,0.120,1.00,2.22
28.850,0.143,0.137464,0.137464,0.123,1.01,2.26
28.950,0.143,0.137831,0.137831,0.123,1.01,2.26
29.050,0.144,0.138465,0.138465,0.124,1.01,2.28
29.150,0.144,0.138966,0.138966,0.124,1.02,2.28
29.250,0.144,0.139298,0.139298,0.125,1.02,2.31
29.350,0.145,0.139952,0.139952,0.127,1.03,2.33
29.450,0.146,0.140329,0.140329,0.128,1.03,2.35
29.550,0.146,0.140696,0.140696,0.128,1.03,2.35
29.650,0.146,0.141327,0.141327,0.129,1.04,2.37
29.750,0.147,0.141943,0.141943,0.131,1.04,2.40
29.850,0.148,0.142420,0.142420,0.131,1.04,2.41
29.950,0.148,0.142740,0.142740,0.133,1.05,2.44
30.050,0.148,0.143271,0.143271,0.133,1.05,2.45
30.150,0.148,0.143567,0.143567,0.135,1.05,2.48
30.250,0.150,0.144296,0.144296,0.138,1.06,2.55
30.350,0.150,0.144711,0.144711,0.138,1.06,2.54
30.450,0.150,0.145220,0.145220,0.138,1.06,2.53
30.550,0.150,0.145747,0.145747,0.138,1.07,2.54
30.650,0.151,0.146067,0.146067,0.140,1.07,2.57
30.750,0.152,0.146707,0.146707,0.143,1.07,2.62
30.850,0.152,0.147090,0.147090,0.143,1.08,2.63
30.950,0.152,0.147655,0.147655,0.143,1.08,2.62
31.050,0.153,0.147996,0.147996,0.143,1.08,2.64
31.150,0.154,0.148461,0.148461,0.146,1.09,2.68
31.250,0.154,0.149066,0.149066,0.149,1.09,2.74
31.350,0.154,0.149510,0.149510,0.148,1.10,2.73
31.450,0.155,0.150150,0.150150,0.150,1.10,2.76
31.550,0.156,0.150352,0.150352,0.149,1.10,2.74
31.650,0.156,0.150888,0.150888,0.152,1.11,2.80
31.750,0.156,0.151353,0.151353,0.154,1.11,2.83
31.850,0.157,0.151981,0.151981,0.153,1.11,2.82
31.950,0.158,0.152529,0.152529,0.155,1.12,2.86
32.050,0.158,0.152923,0.152923,0.156,1.12,2.88
32.150,0.158,0.153293,0.153293,0.157,1.12,2.89
32.250,0.159,0.153753,0.153753,0.157,1.13,2.89
32.350,0.160,0.154108,0.154108,0.158,1.13,2.91
32.450,0.160,0.154722,0.154722,0.160,1.13,2.95
32.550,0.160,0.155225,0.155225,0.162,1.14,2.98
32.650,0.161,0.155800,0.155800,0.163,1.14,3.00
32.750,0.162,0.155960,0.155960,0.164,1.14,3.02
32.850,0.162,0.156650,0.156650,0.166,1.15,3.06
32.950,0.162,0.157341,0.157341,0.168,1.15,3.09
33.050,0.163,0.157803,0.157803,0.168,1.16,3.10
33.150,0.164,0.158138,0.158138,0.169,1.16,3.10
33.250,0.164,0.158422,0.158422,0.169,1.16,3.10
33.350,0.164,0.158893,0.158893,0.169,1.16,3.11
33.450,0.165,0.159681,0.159681,0.174,1.17,3.20
33.550,0.166,0.159998,0.159998,0.172,1.17,3.17
33.650,0.166,0.160540,0.160540,0.174,1.18,3.20
33.750,0.166,0.160810,0.160810,0.176,1.18,3.23
33.850,0.167,0.161361,0.161361,0.177,1.18,3.25
33.950,0.168,0.161921,0.161921,0.180,1.19,3.32
34.050,0.168,0.162371,0.162371,0.181,1.19,3.33
34.150,0.168,0.162810,0.162810,0.182,1.19,3.35
34.250,0.169,0.163420,0.163420,0.181,1.20,3.33
34.350,0.170,0.163725,0.163725,0.183,1.20,3.37
34.450,0.170,0.164267,0.164267,0.184,1.20,3.39
34.550,0.171,0.164730,0.164730,0.187,1.21,3.44
34.650,0.171,0.165387,0.165387,0.188,1.21,3.46
34.750,0.172,0.165787,0.165787,0.188,1.21,3.46
34.850,0.172,0.166264,0.166264,0.190,1.22,3.50
34.950,0.173,0.166632,0.166632,0.191,1.22,3.52
35.050,0.173,0.166966,0.166966,0.192,1.22,3.52
35.150,0.174,0.167663,0.167663,0.195,1.23,3.59
35.250,0.174,0.168359,0.168359,0.195,1.23,3.59
35.350,0.175,0.168569,0.168569,0.196,1.23,3.61
35.450,0.175,0.169079,0.169079,0.198,1.24,3.64
35.550,0.176,0.169340,0.169340,0.198,1.24,3.64
35.650,0.176,0.170098,0.170098,0.201,1.25,3.69
35.750,0.176,0.170504,0.170504,0.202,1.25,3.72
35.850,0.177,0.171019,0.171019,0.203,1.25,3.74
35.950,0.178,0.171025,0.171025,0.203,1.25,3.73
36.050,0.178,0.171760,0.171760,0.207,1.26,3.81
36.150,0.178,0.172590,0.172590,0.210,1.26,3.86
36.250,0.179,0.172901,0.172901,0.209,1.27,3.84
36.350,0.180,0.173176,0.173176,0.209,1.27,3.85
36.450,0.180,0.173745,0.173745,0.210,1.27,3.87
36.550,0.180,0.174192,0.174192,0.215,1.28,3.96
36.650,0.181,0.174972,0.174972,0.215,1.28,3.96
36.750,0.182,0.175099,0.175099,0.215,1.28,3.96
36.850,0.182,0.175570,0.175570,0.217,1.29,3.99
36.950,0.182,0.175979,0.175979,0.219,1.29,4.02
37.050,0.183,0.176773,0.176773,0.223,1.30,4.10
37.150,0.184,0.176971,0.176971,0.220,1.30,4.05
37.250,0.184,0.177629,0.177629,0.223,1.30,4.10
37.350,0.184,0.177985,0.177985,0.223,1.30,4.09
37.450,0.185,0.178562,0.178562,0.225,1.31,4.14
37.550,0.186,0.178930,0.178930,0.227,1.31,4.17
37.650,0.186,0.179588,0.179588,0.228,1.32,4.20
37.750,0.186,0.179899,0.179899,0.229,1.32,4.20
37.850,0.186,0.180408,0.180408,0.230,1.32,4.23
37.950,0.188,0.180873,0.180873,0.233,1.33,4.28
38.050,0.188,0.181333,0.181333,0.234,1.33,4.31
38.150,0.188,0.181940,0.181940,0.235,1.33,4.32
38.250,0.189,0.182405,0.182405,0.235,1.34,4.32
38.350,0.189,0.182746,0.182746,0.237,1.34,4.35
38.450,0.190,0.183380,0.183380,0.239,1.34,4.40
38.550,0.190,0.183839,0.183839,0.240,1.35,4.42
38.650,0.190,0.184381,0.184381,0.240,1.35,4.41
38.750,0.191,0.184666,0.184666,0.241,1.35,4.44
38.850,0.192,0.185246,0.185246,0.244,1.36,4.49
38.950,0.192,0.185682,0.185682,0.245,1.36,4.51
39.050,0.192,0.186440,0.186440,0.247,1.37,4.54
39.150,0.194,0.186814,0.186814,0.249,1.37,4.58
39.250,0.194,0.187131,0.187131,0.248,1.37,4.57
39.350,0.194,0.187679,0.187679,0.252,1.37,4.64
39.450,0.194,0.188310,0.188310,0.252,1.38,4.63
39.550,0.195,0.188677,0.188677,0.254,1.38,4.66
39.650,0.196,0.189382,0.189382,0.258,1.39,4.75
39.750,0.196,0.189664,0.189664,0.257,1.39,4.73
39.850,0.196,0.190182,0.190182,0.258,1.39,4.74
39.950,0.197,0.190689,0.190689,0.260,1.40,4.77
40.050,0.198,0.191133,0.191133,0.261,1.40,4.80
40.150,0.198,0.191690,0.191690,0.264,1.40,4.85
40.250,0.199,0.192182,0.192182,0.264,1.41,4.86
40.350,0.200,0.192538,0.192538,0.264,1.41,4.86
40.450,0.200,0.193148,0.193148,0.267,1.42,4.91
40.550,0.200,0.193518,0.193518,0.268,1.42,4.94
40.650,0.201,0.194235,0.194235,0.270,1.42,4.97
40.750,0.202,0.194499,0.194499,0.271,1.42,4.98
40.850,0.202,0.195097,0.195097,0.272,1.43,5.00
40.950,0.202,0.195521,0.195521,0.271,1.43,4.99
41.050,0.203,0.196078,0.196078,0.275,1.44,5.06
41.150,0.204,0.196392,0.196392,0.277,1.44,5.09
41.250,0.204,0.196958,0.196958,0.278,1.44,5.11
41.350,0.204,0.197420,0.197420,0.281,1.45,5.16
41.450,0.205,0.198119,0.198119,0.280,1.45,5.15
41.550,0.206,0.198537,0.198537,0.282,1.45,5.19
41.650,0.206,0.198872,0.198872,0.283,1.46,5.21
41.750,0.206,0.199307,0.199307,0.285,1.46,5.24
41.850,0.206,0.199900,0.199900,0.286,1.46,5.26
41.950,0.208,0.200522,0.200522,0.289,1.47,5.32
42.050,0.208,0.201630,0.201630,0.289,1.48,5.32
42.150,0.208,0.201894,0.201894,0.290,1.48,5.34
42.250,0.208,0.202448,0.202448,0.292,1.48,5.37
42.350,0.210,0.203017,0.203017,0.293,1.49,5.40
42.450,0.210,0.203834,0.203834,0.297,1.49,5.45
42.550,0.210,0.203920,0.203920,0.296,1.49,5.45
42.650,0.210,0.204442,0.204442,0.297,1.50,5.46
42.750,0.211,0.204806,0.204806,0.298,1.50,5.49
42.850,0.212,0.205662,0.205662,0.302,1.51,5.56
42.950,0.212,0.205846,0.205846,0.302,1.51,5.56
43.050,0.213,0.206524,0.206524,0.305,1.51,5.60
43.150,0.213,0.206764,0.206764,0.305,1.51,5.61
43.250,0.214,0.207271,0.207271,0.306,1.52,5.63
43.350,0.214,0.207837,0.207837,0.309,1.52,5.67
43.450,0.215,0.208270,0.208270,0.308,1.53,5.66
43.550,0.215,0.208646,0.208646,0.309,1.53,5.68
43.650,0.216,0.209232,0.209232,0.311,1.53,5.72
43.750,0.216,0.209570,0.209570,0.313,1.54,5.75
43.850,0.217,0.210266,0.210266,0.315,1.54,5.79
43.950,0.218,0.210675,0.210675,0.314,1.54,5.78
44.050,0.218,0.211126,0.211126,0.316,1.55,5.81
44.150,0.218,0.211659,0.211659,0.318,1.55,5.85
44.250,0.219,0.212426,0.212426,0.320,1.56,5.89
44.350,0.220,0.212657,0.212657,0.320,1.56,5.89
44.450,0.220,0.213300,0.213300,0.322,1.56,5.92
44.550,0.220,0.213552,0.213552,0.325,1.56,5.97
44.650,0.221,0.214222,0.214222,0.324,1.57,5.95
44.750,0.222,0.214633,0.214633,0.327,1.57,6.01
44.850,0.222,0.215424,0.215424,0.328,1.58,6.03
44.950,0.222,0.215694,0.215694,0.328,1.58,6.04
45.050,0.222,0.216328,0.216328,0.330,1.58,6.07
45.150,0.224,0.216740,0.216740,0.332,1.59,6.10
45.250,0.224,0.217208,0.217208,0.333,1.59,6.13
45.350,0.224,0.217537,0.217537,0.334,1.59,6.14
45.450,0.225,0.218251,0.218251,0.336,1.60,6.19
45.550,0.226,0.218506,0.218506,0.338,1.60,6.22
45.650,0.226,0.219083,0.219083,0.340,1.61,6.26
45.750,0.226,0.219504,0.219504,0.340,1.61,6.26
45.850,0.227,0.220221,0.220221,0.342,1.61,6.29
45.950,0.227,0.220585,0.220585,0.342,1.62,6.29
46.050,0.228,0.221154,0.221154,0.345,1.62,6.34
46.150,0.228,0.221492,0.221492,0.345,1.62,6.34
46.250,0.229,0.222031,0.222031,0.346,1.63,6.36
