"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
46.450,0.233,0.227317,0.227317,0.077,1.87,1.41
46.550,0.233,0.227826,0.227826,0.077,1.88,1.41
46.650,0.234,0.228114,0.228114,0.076,1.88,1.38
46.750,0.234,0.228881,0.228881,0.077,1.89,1.40
46.850,0.234,0.229123,0.229123,0.080,1.89,1.45
46.950,0.235,0.229936,0.229936,0.080,1.89,1.46
47.050,0.236,0.230205,0.230205,0.079,1.90,1.44
47.150,0.236,0.230945,0.230945,0.080,1.90,1.46
47.250,0.236,0.231143,0.231143,0.081,1.90,1.47
47.350,0.237,0.231971,0.231971,0.082,1.91,1.49
47.450,0.238,0.232051,0.232051,0.081,1.91,1.47
47.550,0.238,0.232801,0.232801,0.080,1.92,1.47
47.650,0.238,0.233199,0.233199,0.083,1.92,1.51
47.750,0.239,0.233884,0.233884,0.085,1.93,1.55
47.850,0.240,0.234175,0.234175,0.084,1.93,1.53
47.950,0.240,0.234675,0.234675,0.086,1.93,1.56
48.050,0.240,0.235319,0.235319,0.086,1.94,1.57
48.150,0.241,0.235987,0.235987,0.087,1.94,1.59
48.250,0.242,0.236352,0.236352,0.086,1.95,1.58
48.350,0.242,0.236909,0.236909,0.087,1.95,1.59
48.450,0.242,0.237110,0.237110,0.086,1.95,1.56
48.550,0.243,0.237753,0.237753,0.088,1.96,1.61
48.650,0.244,0.238326,0.238326,0.089,1.96,1.62
48.750,0.244,0.238910,0.238910,0.089,1.97,1.62
48.850,0.244,0.239424,0.239424,0.089,1.97,1.62
48.950,0.245,0.239803,0.239803,0.090,1.98,1.65
49.050,0.246,0.240042,0.240042,0.091,1.98,1.65
49.150,0.246,0.240816,0.240816,0.093,1.98,1.69
49.250,0.246,0.241133,0.241133,0.093,1.99,1.69
49.350,0.247,0.241793,0.241793,0.093,1.99,1.69
49.450,0.248,0.242283,0.242283,0.094,2.00,1.71
49.550,0.248,0.242767,0.242767,0.093,2.00,1.69
49.650,0.248,0.243104,0.243104,0.093,2.00,1.69
49.750,0.249,0.243672,0.243672,0.094,2.01,1.71
49.850,0.250,0.244035,0.244035,0.095,2.01,1.74
49.950,0.250,0.244917,0.244917,0.096,2.02,1.74
50.050,0.251,0.245237,0.245237,0.096,2.02,1.75
50.150,0.251,0.245883,0.245883,0.098,2.03,1.78
50.250,0.252,0.246226,0.246226,0.097,2.03,1.78
50.350,0.252,0.246537,0.246537,0.097,2.03,1.77
50.450,0.253,0.247063,0.247063,0.100,2.04,1.83
50.550,0.253,0.247685,0.247685,0.100,2.04,1.81
50.650,0.254,0.248161,0.248161,0.100,2.04,1.83
50.750,0.254,0.248706,0.248706,0.101,2.05,1.83
50.850,0.255,0.249136,0.249136,0.101,2.05,1.84
50.950,0.255,0.249679,0.249679,0.101,2.06,1.84
51.050,0.256,0.249952,0.249952,0.101,2.06,1.84
51.150,0.256,0.250414,0.250414,0.102,2.06,1.86
51.250,0.256,0.250881,0.250881,0.103,2.07,1.88
51.350,0.258,0.251584,0.251584,0.105,2.07,1.91
51.450,0.258,0.251900,0.251900,0.105,2.07,1.92
51.550,0.258,0.252519,0.252519,0.105,2.08,1.92
51.650,0.258,0.252617,0.252617,0.107,2.08,1.94
51.750,0.259,0.253366,0.253366,0.107,2.09,1.95
51.850,0.260,0.253885,0.253885,0.110,2.09,2.01
51.950,0.260,0.254331,0.254331,0.108,2.09,1.97
52.050,0.260,0.254917,0.254917,0.108,2.10,1.97
52.150,0.261,0.255335,0.255335,0.109,2.10,1.98
52.250,0.262,0.255658,0.255658,0.110,2.11,2.00
52.350,0.262,0.256393,0.256393,0.110,2.11,2.01
52.450,0.262,0.256704,0.256704,0.112,2.11,2.04
52.550,0.263,0.257419,0.257419,0.112,2.12,2.04
52.650,0.264,0.257830,0.257830,0.112,2.12,2.05
52.750,0.264,0.258594,0.258594,0.114,2.13,2.08
52.850,0.264,0.258724,0.258724,0.115,2.13,2.09
52.950,0.265,0.259461,0.259461,0.114,2.14,2.08
53.050,0.266,0.259923,0.259923,0.115,2.14,2.10
53.150,0.266,0.260395,0.260395,0.115,2.14,2.10
53.250,0.267,0.260822,0.260822,0.117,2.15,2.13
53.350,0.267,0.261295,0.261295,0.116,2.15,2.11
53.450,0.268,0.261649,0.261649,0.117,2.16,2.13
53.550,0.268,0.262392,0.262392,0.119,2.16,2.16
53.650,0.269,0.262875,0.262875,0.120,2.17,2.19
53.750,0.270,0.263370,0.263370,0.120,2.17,2.19
53.850,0.270,0.263761,0.263761,0.121,2.17,2.20
53.950,0.270,0.264280,0.264280,0.120,2.18,2.19
54.050,0.271,0.264665,0.264665,0.123,2.18,2.24
54.150,0.272,0.265471,0.265471,0.123,2.19,2.24
54.250,0.272,0.265912,0.265912,0.123,2.19,2.23
54.350,0.272,0.266374,0.266374,0.123,2.19,2.24
54.450,0.273,0.266807,0.266807,0.124,2.20,2.25
54.550,0.274,0.267301,0.267301,0.126,2.20,2.29
54.650,0.274,0.267690,0.267690,0.125,2.21,2.28
54.750,0.274,0.268362,0.268362,0.125,2.21,2.28
54.850,0.275,0.268750,0.268750,0.127,2.21,2.31
54.950,0.276,0.269312,0.269312,0.127,2.22,2.32
55.050,0.276,0.269789,0.269789,0.127,2.22,2.31
55.150,0.277,0.270249,0.270249,0.128,2.23,2.33
55.250,0.277,0.270750,0.270750,0.130,2.23,2.37
55.350,0.278,0.271528,0.271528,0.131,2.24,2.38
55.450,0.278,0.271999,0.271999,0.132,2.24,2.41
55.550,0.279,0.272344,0.272344,0.131,2.24,2.39
55.650,0.279,0.272587,0.272587,0.130,2.25,2.38
55.750,0.280,0.273248,0.273248,0.132,2.25,2.41
55.850,0.280,0.274018,0.274018,0.133,2.26,2.43
55.950,0.281,0.274544,0.274544,0.135,2.26,2.45
56.050,0.281,0.274741,0.274741,0.134,2.26,2.44
56.150,0.282,0.275102,0.275102,0.135,2.27,2.45
56.250,0.282,0.275649,0.275649,0.135,2.27,2.45
56.350,0.283,0.276333,0.276333,0.137,2.28,2.50
56.450,0.283,0.276955,0.276955,0.138,2.28,2.51
56.550,0.284,0.277230,0.277230,0.138,2.28,2.51
56.650,0.284,0.277573,0.277573,0.139,2.29,2.53
56.750,0.285,0.278274,0.278274,0.139,2.29,2.53
56.850,0.285,0.278727,0.278727,0.139,2.30,2.54
56.950,0.285,0.279320,0.279320,0.141,2.30,2.56
57.050,0.286,0.279660,0.279660,0.141,2.30,2.56
57.150,0.287,0.280447,0.280447,0.143,2.31,2.60
57.250,0.287,0.280810,0.280810,0.144,2.31,2.62
57.350,0.288,0.281440,0.281440,0.142,2.32,2.59
57.450,0.288,0.281742,0.281742,0.143,2.32,2.61
57.550,0.288,0.282324,0.282324,0.145,2.33,2.65
57.650,0.289,0.282911,0.282911,0.147,2.33,2.67
57.750,0.290,0.283272,0.283272,0.148,2.33,2.69
57.850,0.290,0.283785,0.283785,0.147,2.34,2.67
57.950,0.290,0.284164,0.284164,0.146,2.34,2.67
58.050,0.291,0.284693,0.284693,0.148,2.35,2.70
58.150,0.292,0.285303,0.285303,0.148,2.35,2.70
58.250,0.292,0.285913,0.285913,0.149,2.36,2.71
58.350,0.292,0.286328,0.286328,0.150,2.36,2.73
58.450,0.293,0.286989,0.286989,0.149,2.36,2.71
58.550,0.294,0.287409,0.287409,0.150,2.37,2.74
58.650,0.294,0.287673,0.287673,0.150,2.37,2.73
58.750,0.294,0.288229,0.288229,0.151,2.37,2.75
58.850,0.295,0.288719,0.288719,0.153,2.38,2.79
58.950,0.296,0.289400,0.289400,0.154,2.38,2.80
59.050,0.296,0.289834,0.289834,0.153,2.39,2.79
59.150,0.296,0.290254,0.290254,0.155,2.39,2.82
59.250,0.297,0.290528,0.290528,0.154,2.39,2.80
59.350,0.297,0.290976,0.290976,0.155,2.40,2.82
59.450,0.298,0.291725,0.291725,0.158,2.40,2.88
59.550,0.298,0.292188,0.292188,0.157,2.41,2.85
59.650,0.299,0.292538,0.292538,0.157,2.41,2.86
59.750,0.300,0.293089,0.293089,0.158,2.41,2.88
59.850,0.300,0.293664,0.293664,0.158,2.42,2.88
59.950,0.300,0.294515,0.294515,0.160,2.43,2.91
60.050,0.301,0.294784,0.294784,0.160,2.43,2.91
60.150,0.302,0.295074,0.295074,0.160,2.43,2.92
60.250,0.302,0.295929,0.295929,0.162,2.44,2.96
60.350,0.302,0.296312,0.296312,0.163,2.44,2.96
60.450,0.303,0.296986,0.296986,0.164,2.45,2.99
60.550,0.304,0.297149,0.297149,0.164,2.45,2.99
60.650,0.304,0.297767,0.297767,0.165,2.45,3.01
60.750,0.304,0.298525,0.298525,0.166,2.46,3.02
60.850,0.305,0.299180,0.299180,0.165,2.46,3.01
60.950,0.306,0.299431,0.299431,0.166,2.47,3.03
61.050,0.306,0.299758,0.299758,0.167,2.47,3.03
61.150,0.306,0.300276,0.300276,0.169,2.47,3.08
61.250,0.307,0.301110,0.301110,0.168,2.48,3.06
61.350,0.308,0.301413,0.301413,0.168,2.48,3.06
61.450,0.308,0.301867,0.301867,0.169,2.49,3.09
61.550,0.308,0.302081,0.302081,0.168,2.49,3.07
61.650,0.309,0.302695,0.302695,0.170,2.49,3.10
61.750,0.310,0.303252,0.303252,0.172,2.50,3.13
61.850,0.310,0.303875,0.303875,0.172,2.50,3.13
61.950,0.310,0.304461,0.304461,0.172,2.51,3.14
62.050,0.311,0.304795,0.304795,0.173,2.51,3.16
62.150,0.312,0.305239,0.305239,0.175,2.51,3.19
62.250,0.312,0.305935,0.305935,0.173,2.52,3.16
62.350,0.312,0.306417,0.306417,0.175,2.52,3.20
62.450,0.313,0.307083,0.307083,0.175,2.53,3.19
62.550,0.314,0.307371,0.307371,0.176,2.53,3.21
62.650,0.314,0.307775,0.307775,0.176,2.54,3.20
62.750,0.314,0.308331,0.308331,0.177,2.54,3.23
62.850,0.315,0.308809,0.308809,0.177,2.54,3.23
62.950,0.316,0.309422,0.309422,0.178,2.55,3.25
63.050,0.316,0.309920,0.309920,0.178,2.55,3.25
63.150,0.316,0.310333,0.310333,0.179,2.56,3.26
63.250,0.317,0.310772,0.310772,0.179,2.56,3.27
63.350,0.318,0.311363,0.311363,0.180,2.56,3.28
63.450,0.318,0.311972,0.311972,0.182,2.57,3.32
63.550,0.318,0.312234,0.312234,0.180,2.57,3.29
63.650,0.319,0.312941,0.312941,0.181,2.58,3.30
63.750,0.320,0.313366,0.313366,0.182,2.58,3.32
63.850,0.320,0.313671,0.313671,0.183,2.58,3.33
63.950,0.320,0.314369,0.314369,0.184,2.59,3.36
64.050,0.321,0.314723,0.314723,0.185,2.59,3.37
64.150,0.322,0.315137,0.315137,0.184,2.60,3.36
64.250,0.322,0.316017,0.316017,0.186,2.60,3.39
64.350,0.322,0.316336,0.316336,0.187,2.61,3.40
64.450,0.323,0.316749,0.316749,0.187,2.61,3.41
64.550,0.324,0.317242,0.317242,0.187,2.61,3.42
64.650,0.324,0.317755,0.317755,0.187,2.62,3.41
64.750,0.324,0.318296,0.318296,0.190,2.62,3.46
64.850,0.325,0.319133,0.319133,0.191,2.63,3.48
64.950,0.326,0.319256,0.319256,0.191,2.63,3.48
65.050,0.326,0.319870,0.319870,0.190,2.63,3.47
65.150,0.326,0.320090,0.320090,0.189,2.64,3.45
65.250,0.327,0.320959,0.320959,0.191,2.64,3.49
65.350,0.328,0.321307,0.321307,0.192,2.65,3.49
65.450,0.328,0.321781,0.321781,0.192,2.65,3.50
65.550,0.328,0.322147,0.322147,0.192,2.65,3.50
65.650,0.329,0.322950,0.322950,0.196,2.66,3.56
65.750,0.330,0.323547,0.323547,0.194,2.67,3.54
65.850,0.330,0.324243,0.324243,0.195,2.67,3.55
65.950,0.330,0.324279,0.324279,0.195,2.67,3.55
66.050,0.331,0.324625,0.324625,0.195,2.67,3.55
66.150,0.332,0.325311,0.325311,0.198,2.68,3.61
66.250,0.332,0.325864,0.325864,0.198,2.68,3.60
66.350,0.332,0.326233,0.326233,0.197,2.69,3.60
66.450,0.333,0.326704,0.326704,0.199,2.69,3.62
66.550,0.334,0.327117,0.327117,0.197,2.69,3.60
66.650,0.334,0.327711,0.327711,0.200,2.70,3.65
66.750,0.334,0.328193,0.328193,0.199,2.70,3.63
66.850,0.335,0.328914,0.328914,0.200,2.71,3.65
66.950,0.336,0.329360,0.329360,0.201,2.71,3.66
67.050,0.336,0.329748,0.329748,0.202,2.72,3.67
67.150,0.336,0.330032,0.330032,0.203,2.72,3.69
67.250,0.337,0.330735,0.330735,0.203,2.72,3.70
67.350,0.338,0.331127,0.331127,0.204,2.73,3.72
67.450,0.338,0.331948,0.331948,0.206,2.73,3.75
67.550,0.339,0.332326,0.332326,0.205,2.74,3.74
67.650,0.339,0.332857,0.332857,0.206,2.74,3.75
67.750,0.340,0.333157,0.333157,0.205,2.74,3.73
67.850,0.340,0.333557,0.333557,0.205,2.75,3.73
67.950,0.341,0.334272,0.334272,0.209,2.75,3.81
68.050,0.341,0.334531,0.334531,0.207,2.76,3.76
68.150,0.342,0.335090,0.335090,0.208,2.76,3.79
68.250,0.342,0.335888,0.335888,0.210,2.77,3.82
68.350,0.343,0.336227,0.336227,0.208,2.77,3.79
68.450,0.343,0.336770,0.336770,0.211,2.77,3.85
68.550,0.344,0.337116,0.337116,0.210,2.78,3.83
68.650,0.344,0.337725,0.337725,0.211,2.78,3.84
68.750,0.345,0.338278,0.338278,0.211,2.79,3.85
68.850,0.345,0.338855,0.338855,0.213,2.79,3.87
68.950,0.346,0.339126,0.339126,0.212,2.79,3.87
69.050,0.346,0.339722,0.339722,0.213,2.80,3.88
69.150,0.347,0.340263,0.340263,0.215,2.80,3.91
69.250,0.347,0.340833,0.340833,0.215,2.81,3.91
69.350,0.348,0.341264,0.341264,0.215,2.81,3.92
69.450,0.348,0.341707,0.341707,0.215,2.81,3.92
69.550,0.349,0.342058,0.342058,0.215,2.82,3.91
69.650,0.349,0.342868,0.342868,0.217,2.82,3.95
69.750,0.350,0.343406,0.343406,0.217,2.83,3.96
69.850,0.350,0.343707,0.343707,0.219,2.83,3.99
69.950,0.351,0.343963,0.343963,0.218,2.83,3.97
70.050,0.351,0.344639,0.344639,0.219,2.84,3.99
70.150,0.352,0.345246,0.345246,0.220,2.84,4.01
70.250,0.352,0.345665,0.345665,0.220,2.85,4.01
70.350,0.352,0.346264,0.346264,0.220,2.85,4.00
70.450,0.353,0.346490,0.346490,0.219,2.85,4.00
70.550,0.354,0.346945,0.346945,0.221,2.86,4.03
70.650,0.354,0.347733,0.347733,0.222,2.86,4.05
70.750,0.354,0.348256,0.348256,0.223,2.87,4.06
70.850,0.355,0.348739,0.348739,0.222,2.87,4.05
70.950,0.356,0.349037,0.349037,0.223,2.88,4.07
71.050,0.356,0.349512,0.349512,0.223,2.88,4.07
71.150,0.356,0.350146,0.350146,0.225,2.88,4.09
71.250,0.357,0.350724,0.350724,0.225,2.89,4.09
71.350,0.358,0.351079,0.351079,0.226,2.89,4.13
71.450,0.358,0.351817,0.351817,0.225,2.90,4.09
71.550,0.358,0.352279,0.352279,0.226,2.90,4.12
71.650,0.359,0.352469,0.352469,0.226,2.90,4.12
71.750,0.360,0.352947,0.352947,0.226,2.91,4.12
71.850,0.360,0.353739,0.353739,0.229,2.91,4.16
71.950,0.360,0.354390,0.354390,0.229,2.92,4.18
72.050,0.361,0.354780,0.354780,0.229,2.92,4.17
72.150,0.362,0.355315,0.355315,0.231,2.93,4.21
72.250,0.362,0.355561,0.355561,0.229,2.93,4.17
72.350,0.362,0.356003,0.356003,0.231,2.93,4.20
72.450,0.363,0.356716,0.356716,0.231,2.94,4.21
72.550,0.364,0.357083,0.357083,0.232,2.94,4.23
72.650,0.364,0.357679,0.357679,0.234,2.95,4.26
72.750,0.364,0.358134,0.358134,0.232,2.95,4.23
72.850,0.365,0.358580,0.358580,0.233,2.95,4.25
72.950,0.366,0.359045,0.359045,0.234,2.96,4.26
73.050,0.366,0.359421,0.359421,0.234,2.96,4.26
73.150,0.366,0.359929,0.359929,0.235,2.96,4.28
73.250,0.367,0.360705,0.360705,0.237,2.97,4.32
73.350,0.368,0.361240,0.361240,0.237,2.98,4.32
73.450,0.368,0.361716,0.361716,0.236,2.98,4.30
73.550,0.368,0.362184,0.362184,0.236,2.98,4.29
73.650,0.369,0.362397,0.362397,0.236,2.99,4.30
73.750,0.370,0.363064,0.363064,0.239,2.99,4.35
73.850,0.370,0.363806,0.363806,0.240,3.00,4.37
73.950,0.370,0.364111,0.364111,0.238,3.00,4.34
74.050,0.371,0.364609,0.364609,0.239,3.00,4.36
74.150,0.372,0.365332,0.365332,0.241,3.01,4.40
74.250,0.372,0.365586,0.365586,0.240,3.01,4.37
74.350,0.372,0.365952,0.365952,0.241,3.01,4.39
74.450,0.373,0.366444,0.366444,0.241,3.02,4.39
74.550,0.374,0.366783,0.366783,0.244,3.02,4.45
74.650,0.374,0.367802,0.367802,0.244,3.03,4.45
74.750,0.374,0.368179,0.368179,0.243,3.03,4.43
74.850,0.375,0.368536,0.368536,0.244,3.04,4.45
74.950,0.376,0.369045,0.369045,0.244,3.04,4.45
75.050,0.376,0.369337,0.369337,0.243,3.04,4.43
75.150,0.376,0.370291,0.370291,0.247,3.05,4.50
75.250,0.377,0.370876,0.370876,0.246,3.05,4.48
75.350,0.378,0.371535,0.371535,0.246,3.06,4.48
75.450,0.378,0.371999,0.371999,0.246,3.06,4.48
75.550,0.378,0.372362,0.372362,0.248,3.07,4.51
75.650,0.379,0.372732,0.372732,0.248,3.07,4.51
75.750,0.380,0.373128,0.373128,0.249,3.07,4.54
75.850,0.380,0.373768,0.373768,0.248,3.08,4.53
75.950,0.380,0.374440,0.374440,0.250,3.08,4.56
76.050,0.381,0.374769,0.374769,0.251,3.09,4.57
76.150,0.382,0.375331,0.375331,0.251,3.09,4.57
76.250,0.382,0.375787,0.375787,0.251,3.10,4.57
76.350,0.382,0.375957,0.375957,0.253,3.10,4.61
76.450,0.383,0.376676,0.376676,0.253,3.10,4.61
76.550,0.384,0.377086,0.377086,0.253,3.11,4.62
76.650,0.384,0.377511,0.377511,0.253,3.11,4.61
76.750,0.384,0.378129,0.378129,0.255,3.11,4.64
76.850,0.385,0.378655,0.378655,0.254,3.12,4.63
76.950,0.386,0.379138,0.379138,0.256,3.12,4.66
77.050,0.386,0.379640,0.379640,0.256,3.13,4.66
77.150,0.386,0.379902,0.379902,0.256,3.13,4.66
77.250,0.387,0.380603,0.380603,0.258,3.14,4.69
77.350,0.388,0.381077,0.381077,0.257,3.14,4.68
77.450,0.388,0.381551,0.381551,0.256,3.14,4.66
77.550,0.388,0.382056,0.382056,0.257,3.15,4.69
77.650,0.389,0.382465,0.382465,0.259,3.15,4.71
77.750,0.390,0.383389,0.383389,0.260,3.16,4.74
77.850,0.390,0.383625,0.383625,0.261,3.16,4.75
77.950,0.390,0.384130,0.384130,0.262,3.16,4.76
78.050,0.391,0.384391,0.384391,0.259,3.17,4.73
78.150,0.392,0.384967,0.384967,0.261,3.17,4.75
78.250,0.392,0.385647,0.385647,0.264,3.18,4.80
78.350,0.392,0.385999,0.385999,0.263,3.18,4.79
78.450,0.393,0.386462,0.386462,0.264,3.18,4.81
78.550,0.394,0.387039,0.387039,0.264,3.19,4.81
78.650,0.394,0.387368,0.387368,0.265,3.19,4.82
78.750,0.394,0.388124,0.388124,0.265,3.20,4.83
78.850,0.395,0.388436,0.388436,0.265,3.20,4.83
78.950,0.396,0.389161,0.389161,0.266,3.21,4.85
79.050,0.396,0.389577,0.389577,0.266,3.21,4.85
79.150,0.396,0.390057,0.390057,0.267,3.21,4.87
79.250,0.397,0.390516,0.390516,0.269,3.22,4.90
79.350,0.398,0.391118,0.391118,0.268,3.22,4.87
79.450,0.398,0.391529,0.391529,0.268,3.23,4.88
79.550,0.398,0.392175,0.392175,0.269,3.23,4.90
79.650,0.399,0.392497,0.392497,0.268,3.23,4.88
79.750,0.400,0.393034,0.393034,0.270,3.24,4.92
79.850,0.400,0.393375,0.393375,0.269,3.24,4.91
79.950,0.400,0.394145,0.394145,0.270,3.25,4.93
80.050,0.401,0.394559,0.394559,0.272,3.25,4.95
80.150,0.402,0.395091,0.395091,0.271,3.25,4.93
80.250,0.402,0.395443,0.395443,0.271,3.26,4.94
80.350,0.403,0.395911,0.395911,0.272,3.26,4.95
80.450,0.403,0.396444,0.396444,0.274,3.27,4.99
80.550,0.404,0.396855,0.396855,0.276,3.27,5.02
80.650,0.404,0.397424,0.397424,0.275,3.27,5.00
80.750,0.405,0.398067,0.398067,0.274,3.28,4.99
80.850,0.405,0.398551,0.398551,0.275,3.28,5.01
80.950,0.406,0.399176,0.399176,0.275,3.29,5.02
81.050,0.406,0.399474,0.399474,0.276,3.29,5.03
81.150,0.407,0.400056,0.400056,0.276,3.30,5.03
81.250,0.407,0.400450,0.400450,0.277,3.30,5.05
81.350,0.408,0.401496,0.401496,0.278,3.31,5.06
81.450,0.408,0.401623,0.401623,0.279,3.31,5.09
81.550,0.409,0.402100,0.402100,0.278,3.31,5.06
81.650,0.409,0.402380,0.402380,0.277,3.31,5.05
81.750,0.410,0.403028,0.403028,0.279,3.32,5.08
81.850,0.410,0.403810,0.403810,0.280,3.33,5.10
81.950,0.410,0.404270,0.404270,0.279,3.33,5.07
82.050,0.411,0.404546,0.404546,0.279,3.33,5.09
82.150,0.412,0.404984,0.404984,0.279,3.34,5.07
82.250,0.412,0.405395,0.405395,0.281,3.34,5.11
82.350,0.412,0.406135,0.406135,0.281,3.35,5.11
82.450,0.413,0.406692,0.406692,0.282,3.35,5.13
82.550,0.414,0.407208,0.407208,0.281,3.35,5.12
82.650,0.414,0.407658,0.407658,0.283,3.36,5.16
82.750,0.414,0.408153,0.408153,0.282,3.36,5.14
82.850,0.415,0.408485,0.408485,0.283,3.36,5.16
82.950,0.416,0.409000,0.409000,0.284,3.37,5.17
83.050,0.416,0.409418,0.409418,0.285,3.37,5.19
83.150,0.416,0.410140,0.410140,0.285,3.38,5.20
83.250,0.417,0.410491,0.410491,0.285,3.38,5.20
83.350,0.418,0.411188,0.411188,0.285,3.39,5.20
83.450,0.418,0.411612,0.411612,0.286,3.39,5.21
83.550,0.418,0.412074,0.412074,0.287,3.39,5.23
83.650,0.419,0.412535,0.412535,0.288,3.40,5.25
83.750,0.420,0.413000,0.413000,0.287,3.40,5.22
83.850,0.420,0.413366,0.413366,0.288,3.40,5.24
83.950,0.420,0.414219,0.414219,0.290,3.41,5.28
84.050,0.421,0.414595,0.414595,0.289,3.42,5.26
84.150,0.422,0.415150,0.415150,0.290,3.42,5.28
84.250,0.422,0.415486,0.415486,0.289,3.42,5.27
84.350,0.422,0.415911,0.415911,0.288,3.43,5.25
84.450,0.423,0.416379,0.416379,0.290,3.43,5.29
84.550,0.424,0.417077,0.417077,0.292,3.44,5.31
84.650,0.424,0.417452,0.417452,0.291,3.44,5.30
84.750,0.424,0.418007,0.418007,0.292,3.44,5.32
84.850,0.425,0.418354,0.418354,0.292,3.45,5.32
84.950,0.426,0.419014,0.419014,0.294,3.45,5.35
85.050,0.426,0.419374,0.419374,0.293,3.45,5.34
85.150,0.426,0.420013,0.420013,0.293,3.46,5.34
85.250,0.427,0.420051,0.420051,0.293,3.46,5.34
85.350,0.428,0.421008,0.421008,0.296,3.47,5.39
85.450,0.428,0.421468,0.421468,0.297,3.47,5.42
85.550,0.428,0.421913,0.421913,0.295,3.48,5.37
85.650,0.429,0.422473,0.422473,0.296,3.48,5.40
85.750,0.430,0.422896,0.422896,0.296,3.48,5.39
85.850,0.430,0.423298,0.423298,0.297,3.49,5.41
85.950,0.430,0.423955,0.423955,0.297,3.49,5.42
86.050,0.431,0.424352,0.424352,0.297,3.50,5.41
86.150,0.432,0.424968,0.424968,0.298,3.50,5.44
86.250,0.432,0.425218,0.425218,0.297,3.50,5.42
86.350,0.432,0.425845,0.425845,0.300,3.51,5.46
86.450,0.433,0.426433,0.426433,0.299,3.51,5.46
86.550,0.434,0.426910,0.426910,0.300,3.52,5.46
86.650,0.434,0.427263,0.427263,0.301,3.52,5.48
86.750,0.434,0.427929,0.427929,0.300,3.52,5.47
86.850,0.435,0.428372,0.428372,0.302,3.53,5.50
86.950,0.436,0.428965,0.428965,0.301,3.53,5.49
87.050,0.436,0.429274,0.429274,0.302,3.54,5.49
87.150,0.436,0.430018,0.430018,0.304,3.54,5.53
87.250,0.437,0.430415,0.430415,0.303,3.55,5.52
87.350,0.438,0.430933,0.430933,0.303,3.55,5.53
87.450,0.438,0.431236,0.431236,0.304,3.55,5.54
87.550,0.438,0.431877,0.431877,0.306,3.56,5.58
87.650,0.439,0.432428,0.432428,0.306,3.56,5.57
87.750,0.440,0.433592,0.433592,0.305,3.57,5.56
87.850,0.440,0.433957,0.433957,0.306,3.57,5.57
87.950,0.440,0.434400,0.434400,0.305,3.58,5.56
88.050,0.441,0.434749,0.434749,0.306,3.58,5.58
88.150,0.442,0.435369,0.435369,0.310,3.59,5.64
88.250,0.442,0.435816,0.435816,0.308,3.59,5.62
88.350,0.442,0.436306,0.436306,0.310,3.59,5.66
88.450,0.443,0.436826,0.436826,0.311,3.60,5.67
88.550,0.444,0.437493,0.437493,0.308,3.60,5.62
88.650,0.444,0.437647,0.437647,0.310,3.60,5.65
88.750,0.444,0.438213,0.438213,0.311,3.61,5.67
88.850,0.445,0.438453,0.438453,0.311,3.61,5.66
88.950,0.446,0.439214,0.439214,0.312,3.62,5.68
89.050,0.446,0.439667,0.439667,0.312,3.62,5.69
89.150,0.446,0.440214,0.440214,0.313,3.63,5.70
89.250,0.447,0.440534,0.440534,0.312,3.63,5.69
89.350,0.448,0.440999,0.440999,0.313,3.63,5.70
89.450,0.448,0.441507,0.441507,0.315,3.64,5.74
89.550,0.448,0.442041,0.442041,0.313,3.64,5.71
89.650,0.449,0.442390,0.442390,0.315,3.64,5.73
89.750,0.450,0.442950,0.442950,0.315,3.65,5.74
89.850,0.450,0.443633,0.443633,0.317,3.65,5.78
89.950,0.450,0.444098,0.444098,0.316,3.66,5.77
90.050,0.451,0.444451,0.444451,0.317,3.66,5.77
90.150,0.452,0.444769,0.444769,0.318,3.66,5.79
90.250,0.452,0.445228,0.445228,0.318,3.67,5.80
90.350,0.452,0.446203,0.446203,0.320,3.68,5.82
90.450,0.453,0.446402,0.446402,0.317,3.68,5.78
90.550,0.454,0.447016,0.447016,0.319,3.68,5.82
90.650,0.454,0.447381,0.447381,0.319,3.69,5.81
90.750,0.454,0.447815,0.447815,0.319,3.69,5.81
90.850,0.455,0.448382,0.448382,0.320,3.69,5.82
90.950,0.456,0.448852,0.448852,0.321,3.70,5.85
91.050,0.456,0.449357,0.449357,0.322,3.70,5.87
91.150,0.456,0.450059,0.450059,0.322,3.71,5.86
91.250,0.457,0.450181,0.450181,0.322,3.71,5.86
91.350,0.458,0.450961,0.450961,0.322,3.71,5.86
91.450,0.458,0.451478,0.451478,0.321,3.72,5.85
91.550,0.458,0.452049,0.452049,0.323,3.72,5.88
91.650,0.459,0.452684,0.452684,0.325,3.73,5.92
91.750,0.460,0.452948,0.452948,0.325,3.73,5.92
91.850,0.460,0.453185,0.453185,0.322,3.73,5.87
91.950,0.460,0.453844,0.453844,0.324,3.74,5.91
92.050,0.461,0.454376,0.454376,0.325,3.74,5.92
92.150,0.462,0.455094,0.455094,0.327,3.75,5.96
92.250,0.462,0.455352,0.455352,0.327,3.75,5.95
92.350,0.462,0.455934,0.455934,0.327,3.76,5.95
92.450,0.463,0.456313,0.456313,0.327,3.76,5.96
92.550,0.464,0.456928,0.456928,0.328,3.76,5.98
92.650,0.464,0.457500,0.457500,0.329,3.77,5.99
92.750,0.464,0.457836,0.457836,0.329,3.77,6.00
