"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
13.800,0.068,0.064901,0.064901,0.023,0.39,0.44
13.900,0.068,0.065159,0.065159,0.022,0.39,0.44
14.000,0.068,0.065676,0.065676,0.023,0.40,0.45
14.100,0.070,0.066031,0.066031,0.025,0.40,0.49
14.200,0.070,0.066760,0.066760,0.024,0.40,0.46
14.300,0.070,0.067279,0.067279,0.024,0.41,0.47
14.400,0.071,0.067699,0.067699,0.025,0.41,0.49
14.500,0.071,0.068166,0.068166,0.025,0.41,0.49
14.600,0.072,0.068713,0.068713,0.025,0.42,0.48
14.700,0.072,0.069244,0.069244,0.025,0.42,0.49
14.800,0.072,0.069748,0.069748,0.024,0.42,0.48
14.900,0.073,0.070154,0.070154,0.025,0.42,0.50
15.000,0.074,0.070785,0.070785,0.025,0.43,0.49
15.100,0.074,0.071197,0.071197,0.027,0.43,0.53
15.200,0.074,0.071729,0.071729,0.025,0.43,0.48
15.300,0.075,0.072213,0.072213,0.025,0.44,0.50
15.400,0.076,0.072595,0.072595,0.025,0.44,0.48
15.500,0.076,0.073308,0.073308,0.025,0.44,0.49
15.600,0.077,0.073804,0.073804,0.026,0.45,0.52
15.700,0.077,0.074108,0.074108,0.026,0.45,0.50
15.800,0.078,0.074714,0.074714,0.026,0.45,0.51
15.900,0.078,0.075265,0.075265,0.026,0.46,0.51
16.000,0.079,0.076028,0.076028,0.027,0.46,0.52
16.100,0.080,0.076097,0.076097,0.027,0.46,0.53
16.200,0.080,0.076593,0.076593,0.025,0.46,0.50
16.300,0.080,0.077045,0.077045,0.027,0.47,0.54
16.400,0.080,0.077685,0.077685,0.028,0.47,0.55
16.500,0.082,0.078370,0.078370,0.028,0.47,0.55
16.600,0.082,0.078575,0.078575,0.028,0.48,0.56
16.700,0.082,0.078919,0.078919,0.027,0.48,0.54
16.800,0.082,0.079589,0.079589,0.028,0.48,0.55
16.900,0.083,0.080248,0.080248,0.028,0.49,0.56
17.000,0.084,0.080703,0.080703,0.029,0.49,0.57
17.100,0.084,0.081067,0.081067,0.029,0.49,0.56
17.200,0.084,0.081735,0.081735,0.029,0.49,0.57
17.300,0.086,0.082221,0.082221,0.030,0.50,0.59
17.400,0.086,0.082750,0.082750,0.029,0.50,0.56
17.500,0.086,0.083113,0.083113,0.028,0.50,0.55
17.600,0.087,0.083562,0.083562,0.029,0.51,0.57
17.700,0.088,0.084178,0.084178,0.029,0.51,0.58
17.800,0.088,0.084880,0.084880,0.030,0.51,0.58
17.900,0.088,0.085514,0.085514,0.028,0.52,0.56
18.000,0.088,0.086121,0.086121,0.030,0.52,0.58
18.100,0.089,0.086551,0.086551,0.032,0.52,0.62
18.200,0.090,0.087132,0.087132,0.032,0.53,0.62
18.300,0.090,0.087671,0.087671,0.031,0.53,0.61
18.400,0.091,0.087967,0.087967,0.031,0.53,0.61
18.500,0.092,0.088578,0.088578,0.031,0.54,0.60
18.600,0.092,0.089013,0.089013,0.032,0.54,0.63
18.700,0.092,0.089425,0.089425,0.032,0.54,0.62
18.800,0.093,0.089723,0.089723,0.031,0.54,0.61
18.900,0.094,0.090277,0.090277,0.033,0.55,0.64
19.000,0.094,0.091210,0.091210,0.032,0.55,0.64
19.100,0.094,0.091811,0.091811,0.033,0.56,0.64
19.200,0.095,0.091997,0.091997,0.033,0.56,0.65
19.300,0.096,0.092330,0.092330,0.033,0.56,0.65
19.400,0.096,0.092759,0.092759,0.033,0.56,0.64
19.500,0.096,0.093303,0.093303,0.032,0.56,0.63
19.600,0.097,0.094091,0.094091,0.034,0.57,0.66
19.700,0.098,0.094342,0.094342,0.033,0.57,0.65
19.800,0.098,0.094805,0.094805,0.032,0.57,0.63
19.900,0.098,0.095298,0.095298,0.035,0.58,0.68
20.000,0.098,0.095841,0.095841,0.033,0.58,0.65
20.100,0.100,0.096513,0.096513,0.035,0.58,0.68
20.200,0.100,0.096808,0.096808,0.035,0.59,0.68
20.300,0.101,0.097187,0.097187,0.034,0.59,0.67
20.400,0.101,0.097857,0.097857,0.035,0.59,0.68
20.500,0.102,0.098488,0.098488,0.035,0.60,0.69
20.600,0.102,0.098832,0.098832,0.035,0.60,0.69
20.700,0.102,0.099415,0.099415,0.036,0.60,0.70
20.800,0.103,0.100000,0.100000,0.035,0.61,0.69
20.900,0.104,0.100402,0.100402,0.036,0.61,0.71
21.000,0.104,0.100739,0.100739,0.037,0.61,0.72
21.100,0.104,0.101258,0.101258,0.036,0.61,0.70
21.200,0.105,0.102068,0.102068,0.037,0.62,0.72
21.300,0.106,0.102713,0.102713,0.037,0.62,0.73
21.400,0.106,0.102929,0.102929,0.038,0.62,0.73
21.500,0.106,0.103394,0.103394,0.037,0.63,0.72
21.600,0.107,0.103813,0.103813,0.038,0.63,0.75
21.700,0.108,0.104520,0.104520,0.038,0.63,0.75
21.800,0.108,0.105169,0.105169,0.040,0.64,0.78
21.900,0.108,0.105575,0.105575,0.038,0.64,0.75
22.000,0.109,0.105868,0.105868,0.040,0.64,0.78
22.100,0.110,0.106249,0.106249,0.039,0.64,0.76
22.200,0.110,0.106955,0.106955,0.038,0.65,0.75
22.300,0.110,0.107720,0.107720,0.040,0.65,0.79
22.400,0.111,0.108128,0.108128,0.040,0.65,0.78
22.500,0.112,0.108337,0.108337,0.040,0.66,0.79
22.600,0.112,0.108986,0.108986,0.040,0.66,0.78
22.700,0.112,0.109524,0.109524,0.042,0.66,0.83
22.800,0.113,0.110193,0.110193,0.042,0.67,0.83
22.900,0.114,0.110577,0.110577,0.042,0.67,0.82
23.000,0.114,0.110976,0.110976,0.041,0.67,0.81
23.100,0.114,0.111208,0.111208,0.041,0.67,0.80
23.200,0.115,0.111968,0.111968,0.042,0.68,0.83
23.300,0.116,0.112473,0.112473,0.042,0.68,0.82
23.400,0.116,0.113239,0.113239,0.043,0.69,0.85
23.500,0.116,0.113522,0.113522,0.042,0.69,0.82
23.600,0.117,0.113854,0.113854,0.042,0.69,0.83
23.700,0.118,0.114523,0.114523,0.045,0.69,0.88
23.800,0.118,0.115429,0.115429,0.043,0.70,0.85
23.900,0.118,0.116030,0.116030,0.045,0.70,0.88
24.000,0.119,0.116325,0.116325,0.044,0.70,0.86
24.100,0.120,0.116827,0.116827,0.045,0.71,0.89
24.200,0.120,0.117228,0.117228,0.045,0.71,0.87
24.300,0.120,0.117817,0.117817,0.046,0.71,0.90
24.400,0.121,0.118394,0.118394,0.047,0.72,0.91
24.500,0.122,0.118913,0.118913,0.048,0.72,0.94
24.600,0.122,0.119224,0.119224,0.045,0.72,0.89
24.700,0.122,0.119560,0.119560,0.048,0.72,0.94
24.800,0.122,0.120105,0.120105,0.047,0.73,0.92
24.900,0.124,0.120821,0.120821,0.046,0.73,0.90
25.000,0.124,0.121424,0.121424,0.048,0.74,0.94
25.100,0.124,0.121711,0.121711,0.048,0.74,0.94
25.200,0.125,0.122065,0.122065,0.048,0.74,0.94
25.300,0.126,0.122475,0.122475,0.049,0.74,0.96
25.400,0.126,0.123175,0.123175,0.051,0.75,0.99
25.500,0.126,0.123746,0.123746,0.051,0.75,0.99
25.600,0.127,0.123994,0.123994,0.051,0.75,1.00
25.700,0.128,0.124505,0.124505,0.049,0.75,0.96
25.800,0.128,0.125044,0.125044,0.050,0.76,0.98
25.900,0.128,0.125854,0.125854,0.051,0.76,1.01
26.000,0.129,0.126220,0.126220,0.051,0.76,1.00
26.100,0.130,0.126497,0.126497,0.052,0.77,1.01
26.200,0.130,0.127063,0.127063,0.052,0.77,1.02
26.300,0.130,0.127672,0.127672,0.053,0.77,1.03
26.400,0.131,0.128158,0.128158,0.052,0.78,1.03
26.500,0.132,0.128667,0.128667,0.053,0.78,1.04
26.600,0.132,0.129064,0.129064,0.053,0.78,1.04
26.700,0.132,0.129503,0.129503,0.054,0.78,1.06
26.800,0.133,0.130210,0.130210,0.055,0.79,1.08
26.900,0.134,0.130558,0.130558,0.055,0.79,1.08
27.000,0.134,0.131119,0.131119,0.055,0.79,1.07
27.100,0.134,0.131484,0.131484,0.055,0.80,1.07
27.200,0.135,0.132081,0.132081,0.057,0.80,1.11
27.300,0.136,0.132504,0.132504,0.056,0.80,1.10
27.400,0.136,0.133113,0.133113,0.055,0.81,1.09
27.500,0.136,0.133513,0.133513,0.056,0.81,1.10
27.600,0.136,0.133821,0.133821,0.056,0.81,1.10
27.700,0.138,0.134605,0.134605,0.058,0.81,1.14
27.800,0.138,0.135128,0.135128,0.057,0.82,1.12
27.900,0.139,0.135716,0.135716,0.058,0.82,1.13
28.000,0.139,0.136368,0.136368,0.059,0.83,1.16
28.100,0.140,0.136544,0.136544,0.060,0.83,1.17
28.200,0.140,0.137061,0.137061,0.060,0.83,1.18
28.300,0.141,0.137412,0.137412,0.061,0.83,1.19
28.400,0.141,0.137939,0.137939,0.062,0.83,1.21
28.500,0.142,0.138664,0.138664,0.061,0.84,1.20
28.600,0.142,0.138990,0.138990,0.061,0.84,1.20
28.700,0.142,0.139444,0.139444,0.061,0.84,1.20
28.800,0.143,0.140099,0.140099,0.062,0.85,1.22
28.900,0.144,0.140659,0.140659,0.063,0.85,1.23
29.000,0.144,0.141126,0.141126,0.062,0.85,1.22
29.100,0.144,0.141696,0.141696,0.064,0.86,1.26
29.200,0.145,0.142306,0.142306,0.064,0.86,1.25
29.300,0.146,0.142634,0.142634,0.064,0.86,1.26
29.400,0.146,0.143367,0.143367,0.066,0.87,1.29
29.500,0.146,0.143797,0.143797,0.064,0.87,1.25
29.600,0.147,0.144266,0.144266,0.064,0.87,1.26
29.700,0.147,0.144665,0.144665,0.065,0.88,1.28
29.800,0.148,0.145182,0.145182,0.067,0.88,1.32
29.900,0.148,0.145939,0.145939,0.068,0.88,1.33
30.000,0.149,0.146294,0.146294,0.067,0.89,1.32
30.100,0.150,0.146804,0.146804,0.069,0.89,1.34
30.200,0.150,0.147176,0.147176,0.069,0.89,1.36
30.300,0.150,0.147841,0.147841,0.069,0.89,1.34
30.400,0.151,0.148503,0.148503,0.070,0.90,1.37
30.500,0.152,0.148740,0.148740,0.069,0.90,1.35
30.600,0.152,0.149032,0.149032,0.070,0.90,1.36
30.700,0.152,0.149605,0.149605,0.071,0.91,1.38
30.800,0.153,0.150353,0.150353,0.071,0.91,1.39
30.900,0.154,0.150827,0.150827,0.071,0.91,1.40
31.000,0.154,0.151264,0.151264,0.070,0.92,1.37
31.100,0.154,0.151480,0.151480,0.072,0.92,1.41
31.200,0.155,0.152237,0.152237,0.072,0.92,1.42
31.300,0.156,0.152784,0.152784,0.073,0.92,1.44
31.400,0.156,0.153175,0.153175,0.073,0.93,1.43
31.500,0.156,0.153726,0.153726,0.073,0.93,1.43
31.600,0.156,0.154043,0.154043,0.072,0.93,1.42
31.700,0.158,0.154682,0.154682,0.074,0.94,1.46
31.800,0.158,0.154990,0.154990,0.074,0.94,1.45
31.900,0.158,0.155806,0.155806,0.076,0.94,1.48
32.000,0.159,0.156373,0.156373,0.075,0.95,1.48
32.100,0.159,0.156739,0.156739,0.076,0.95,1.48
32.200,0.160,0.157173,0.157173,0.078,0.95,1.52
32.300,0.160,0.157501,0.157501,0.076,0.95,1.48
32.400,0.161,0.158056,0.158056,0.079,0.96,1.54
32.500,0.162,0.158835,0.158835,0.077,0.96,1.51
32.600,0.162,0.159167,0.159167,0.081,0.96,1.58
32.700,0.162,0.159583,0.159583,0.079,0.97,1.56
32.800,0.162,0.160179,0.160179,0.080,0.97,1.56
32.900,0.164,0.160814,0.160814,0.079,0.97,1.55
33.000,0.164,0.161613,0.161613,0.082,0.98,1.60
33.100,0.164,0.161905,0.161905,0.082,0.98,1.61
33.200,0.165,0.162262,0.162262,0.081,0.98,1.60
33.300,0.165,0.162665,0.162665,0.081,0.98,1.58
33.400,0.166,0.163279,0.163279,0.083,0.99,1.63
33.500,0.166,0.163961,0.163961,0.083,0.99,1.63
33.600,0.167,0.164254,0.164254,0.084,0.99,1.64
33.700,0.168,0.164704,0.164704,0.084,1.00,1.65
33.800,0.168,0.165044,0.165044,0.085,1.00,1.66
33.900,0.168,0.165750,0.165750,0.085,1.00,1.67
34.000,0.169,0.166215,0.166215,0.085,1.01,1.67
34.100,0.170,0.166793,0.166793,0.085,1.01,1.67
34.200,0.170,0.167273,0.167273,0.087,1.01,1.70
34.300,0.171,0.167821,0.167821,0.089,1.02,1.74
34.400,0.171,0.168212,0.168212,0.088,1.02,1.72
34.500,0.171,0.168568,0.168568,0.088,1.02,1.73
34.600,0.172,0.169148,0.169148,0.089,1.02,1.74
34.700,0.172,0.169697,0.169697,0.088,1.03,1.73
34.800,0.173,0.170418,0.170418,0.090,1.03,1.76
34.900,0.174,0.170762,0.170762,0.091,1.03,1.77
35.000,0.174,0.171176,0.171176,0.090,1.04,1.76
35.100,0.174,0.171819,0.171819,0.092,1.04,1.79
35.200,0.175,0.172265,0.172265,0.093,1.04,1.82
35.300,0.176,0.172972,0.172972,0.093,1.05,1.82
35.400,0.176,0.173390,0.173390,0.092,1.05,1.80
35.500,0.176,0.173772,0.173772,0.094,1.05,1.85
35.600,0.176,0.174472,0.174472,0.092,1.06,1.80
35.700,0.177,0.175031,0.175031,0.095,1.06,1.85
35.800,0.178,0.175520,0.175520,0.096,1.06,1.88
35.900,0.178,0.175828,0.175828,0.095,1.06,1.86
36.000,0.178,0.176431,0.176431,0.095,1.07,1.87
36.100,0.179,0.177013,0.177013,0.097,1.07,1.90
36.200,0.180,0.177445,0.177445,0.098,1.07,1.92
36.300,0.180,0.177897,0.177897,0.099,1.08,1.93
36.400,0.180,0.178287,0.178287,0.098,1.08,1.93
36.500,0.182,0.178884,0.178884,0.099,1.08,1.93
36.600,0.182,0.179678,0.179678,0.099,1.09,1.94
36.700,0.182,0.180088,0.180088,0.100,1.09,1.97
36.800,0.182,0.180546,0.180546,0.100,1.09,1.96
36.900,0.183,0.181001,0.181001,0.101,1.10,1.97
37.000,0.184,0.181527,0.181527,0.102,1.10,1.99
37.100,0.184,0.182101,0.182101,0.102,1.10,2.01
37.200,0.184,0.182568,0.182568,0.103,1.11,2.02
37.300,0.185,0.183152,0.183152,0.102,1.11,2.00
37.400,0.186,0.183602,0.183602,0.104,1.11,2.04
37.500,0.186,0.184205,0.184205,0.104,1.12,2.03
37.600,0.186,0.184605,0.184605,0.106,1.12,2.07
37.700,0.187,0.184981,0.184981,0.105,1.12,2.06
37.800,0.188,0.185411,0.185411,0.107,1.12,2.10
37.900,0.188,0.186297,0.186297,0.108,1.13,2.13
38.000,0.188,0.186759,0.186759,0.108,1.13,2.11
38.100,0.189,0.187150,0.187150,0.108,1.13,2.11
38.200,0.190,0.187508,0.187508,0.108,1.14,2.12
38.300,0.190,0.188288,0.188288,0.109,1.14,2.13
38.400,0.190,0.188581,0.188581,0.110,1.14,2.15
38.500,0.191,0.189139,0.189139,0.110,1.14,2.16
38.600,0.192,0.189662,0.189662,0.110,1.15,2.16
38.700,0.192,0.190086,0.190086,0.110,1.15,2.16
38.800,0.192,0.190517,0.190517,0.111,1.15,2.17
38.900,0.193,0.191425,0.191425,0.112,1.16,2.19
39.000,0.194,0.191752,0.191752,0.113,1.16,2.22
39.100,0.194,0.192108,0.192108,0.114,1.16,2.23
39.200,0.194,0.192619,0.192619,0.115,1.17,2.26
39.300,0.196,0.193401,0.193401,0.117,1.17,2.30
39.400,0.196,0.193711,0.193711,0.115,1.17,2.26
39.500,0.196,0.194228,0.194228,0.116,1.18,2.26
39.600,0.196,0.194521,0.194521,0.117,1.18,2.29
39.700,0.197,0.195357,0.195357,0.117,1.18,2.29
39.800,0.198,0.195791,0.195791,0.117,1.19,2.29
39.900,0.198,0.196349,0.196349,0.119,1.19,2.33
40.000,0.198,0.196647,0.196647,0.120,1.19,2.34
40.100,0.199,0.197180,0.197180,0.119,1.19,2.34
40.200,0.200,0.197933,0.197933,0.120,1.20,2.35
40.300,0.200,0.198657,0.198657,0.121,1.20,2.37
40.400,0.201,0.198901,0.198901,0.122,1.20,2.39
40.500,0.201,0.199047,0.199047,0.122,1.20,2.39
40.600,0.202,0.199540,0.199540,0.124,1.21,2.43
40.700,0.202,0.200614,0.200614,0.124,1.21,2.44
40.800,0.203,0.200941,0.200941,0.125,1.22,2.46
40.900,0.203,0.201663,0.201663,0.126,1.22,2.47
41.000,0.204,0.201667,0.201667,0.125,1.22,2.44
41.100,0.204,0.201956,0.201956,0.127,1.22,2.48
41.200,0.205,0.202537,0.202537,0.128,1.23,2.51
41.300,0.205,0.203408,0.203408,0.127,1.23,2.49
41.400,0.206,0.203852,0.203852,0.128,1.23,2.51
41.500,0.206,0.204403,0.204403,0.128,1.24,2.51
41.600,0.206,0.204762,0.204762,0.128,1.24,2.51
41.700,0.207,0.205298,0.205298,0.130,1.24,2.54
41.800,0.208,0.205505,0.205505,0.129,1.24,2.53
41.900,0.208,0.206234,0.206234,0.133,1.25,2.61
42.000,0.208,0.206844,0.206844,0.134,1.25,2.62
42.100,0.209,0.207281,0.207281,0.132,1.25,2.59
42.200,0.210,0.207600,0.207600,0.132,1.26,2.59
42.300,0.210,0.208071,0.208071,0.133,1.26,2.61
42.400,0.210,0.208721,0.208721,0.134,1.26,2.63
42.500,0.211,0.209532,0.209532,0.135,1.27,2.64
42.600,0.212,0.209883,0.209883,0.135,1.27,2.64
42.700,0.212,0.210241,0.210241,0.137,1.27,2.68
42.800,0.212,0.210366,0.210366,0.136,1.27,2.67
42.900,0.213,0.211032,0.211032,0.138,1.28,2.70
43.000,0.214,0.211503,0.211503,0.137,1.28,2.69
43.100,0.214,0.212290,0.212290,0.137,1.29,2.69
43.200,0.214,0.212668,0.212668,0.138,1.29,2.71
43.300,0.215,0.212817,0.212817,0.139,1.29,2.73
43.400,0.216,0.213204,0.213204,0.140,1.29,2.75
43.500,0.216,0.213820,0.213820,0.140,1.29,2.75
43.600,0.216,0.214478,0.214478,0.141,1.30,2.75
43.700,0.217,0.215220,0.215220,0.143,1.30,2.80
43.800,0.218,0.215307,0.215307,0.144,1.30,2.83
43.900,0.218,0.215507,0.215507,0.143,1.30,2.81
44.000,0.218,0.216110,0.216110,0.144,1.31,2.81
44.100,0.219,0.217026,0.217026,0.143,1.31,2.81
44.200,0.220,0.217455,0.217455,0.146,1.32,2.87
44.300,0.220,0.217700,0.217700,0.146,1.32,2.86
44.400,0.220,0.217884,0.217884,0.147,1.32,2.88
44.500,0.221,0.218432,0.218432,0.148,1.32,2.90
44.600,0.222,0.219166,0.219166,0.148,1.33,2.89
44.700,0.222,0.220034,0.220034,0.149,1.33,2.93
44.800,0.222,0.220111,0.220111,0.150,1.33,2.94
44.900,0.223,0.220285,0.220285,0.150,1.33,2.94
45.000,0.224,0.220667,0.220667,0.149,1.34,2.91
45.100,0.224,0.221513,0.221513,0.152,1.34,2.98
45.200,0.224,0.222317,0.222317,0.152,1.35,2.97
45.300,0.225,0.222302,0.222302,0.153,1.35,2.99
45.400,0.226,0.222514,0.222514,0.154,1.35,3.01
45.500,0.226,0.223040,0.223040,0.153,1.35,2.99
45.600,0.226,0.223922,0.223922,0.155,1.36,3.03
45.700,0.227,0.224560,0.224560,0.157,1.36,3.08
45.800,0.228,0.224963,0.224963,0.157,1.36,3.07
45.900,0.228,0.225153,0.225153,0.156,1.36,3.05
46.000,0.228,0.225532,0.225532,0.157,1.37,3.08
46.100,0.229,0.226409,0.226409,0.159,1.37,3.11
46.200,0.230,0.226995,0.226995,0.160,1.37,3.14
46.300,0.230,0.227329,0.227329,0.160,1.38,3.14
46.400,0.230,0.227561,0.227561,0.160,1.38,3.14
