"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
119.600,0.596,0.593756,0.593756,0.702,4.04,12.72
119.700,0.596,0.594053,0.594053,0.704,4.04,12.76
119.800,0.597,0.594390,0.594390,0.703,4.04,12.74
119.900,0.598,0.594936,0.594936,0.702,4.04,12.73
120.000,0.598,0.595670,0.595670,0.702,4.05,12.72
120.100,0.598,0.596159,0.596159,0.703,4.05,12.75
120.200,0.599,0.596482,0.596482,0.704,4.05,12.77
120.300,0.600,0.596663,0.596663,0.703,4.06,12.75
120.400,0.600,0.597267,0.597267,0.703,4.06,12.74
120.500,0.600,0.598266,0.598266,0.704,4.07,12.77
120.600,0.602,0.598606,0.598606,0.705,4.07,12.79
120.700,0.602,0.598734,0.598734,0.705,4.07,12.78
120.800,0.602,0.598994,0.598994,0.703,4.07,12.76
120.900,0.602,0.599708,0.599708,0.705,4.08,12.79
121.000,0.603,0.600577,0.600577,0.705,4.08,12.78
121.100,0.604,0.600908,0.600908,0.706,4.09,12.79
121.200,0.604,0.601009,0.601009,0.705,4.09,12.79
121.300,0.604,0.601335,0.601335,0.705,4.09,12.79
121.400,0.605,0.602156,0.602156,0.707,4.09,12.82
121.500,0.606,0.602941,0.602941,0.706,4.10,12.80
121.600,0.606,0.603160,0.603160,0.706,4.10,12.80
121.700,0.606,0.603234,0.603234,0.706,4.10,12.80
121.800,0.607,0.603607,0.603607,0.708,4.10,12.83
121.900,0.608,0.604487,0.604487,0.707,4.11,12.81
122.000,0.608,0.605207,0.605207,0.708,4.11,12.83
122.100,0.608,0.605536,0.605536,0.706,4.12,12.81
122.200,0.609,0.605637,0.605637,0.709,4.12,12.86
122.300,0.610,0.606218,0.606218,0.709,4.12,12.86
122.400,0.610,0.607029,0.607029,0.710,4.13,12.87
122.500,0.610,0.607500,0.607500,0.710,4.13,12.87
122.600,0.611,0.607963,0.607963,0.709,4.13,12.86
122.700,0.612,0.607992,0.607992,0.708,4.13,12.85
122.800,0.612,0.608914,0.608914,0.711,4.14,12.89
122.900,0.612,0.609462,0.609462,0.710,4.14,12.88
123.000,0.613,0.609956,0.609956,0.711,4.15,12.89
123.100,0.614,0.610143,0.610143,0.710,4.15,12.87
123.200,0.614,0.610508,0.610508,0.711,4.15,12.88
123.300,0.615,0.611414,0.611414,0.713,4.16,12.92
123.400,0.615,0.612027,0.612027,0.711,4.16,12.90
123.500,0.616,0.612303,0.612303,0.712,4.16,12.90
123.600,0.616,0.612664,0.612664,0.711,4.16,12.90
123.700,0.617,0.613174,0.613174,0.712,4.17,12.91
123.800,0.617,0.613725,0.613725,0.713,4.17,12.92
123.900,0.618,0.614128,0.614128,0.712,4.17,12.90
124.000,0.618,0.614744,0.614744,0.713,4.18,12.92
124.100,0.619,0.615141,0.615141,0.712,4.18,12.91
124.200,0.619,0.615621,0.615621,0.713,4.19,12.93
124.300,0.620,0.615974,0.615974,0.712,4.19,12.91
124.400,0.620,0.616563,0.616563,0.713,4.19,12.93
124.500,0.621,0.617103,0.617103,0.714,4.20,12.94
124.600,0.621,0.617662,0.617662,0.715,4.20,12.96
124.700,0.622,0.618045,0.618045,0.714,4.20,12.95
124.800,0.622,0.618448,0.618448,0.713,4.20,12.93
124.900,0.623,0.618990,0.618990,0.714,4.21,12.94
125.000,0.623,0.619686,0.619686,0.716,4.21,12.98
125.100,0.624,0.620077,0.620077,0.714,4.22,12.95
125.200,0.624,0.620468,0.620468,0.714,4.22,12.95
125.300,0.625,0.620803,0.620803,0.714,4.22,12.95
125.400,0.625,0.621209,0.621209,0.715,4.22,12.97
125.500,0.626,0.622047,0.622047,0.717,4.23,13.00
125.600,0.626,0.622391,0.622391,0.714,4.23,12.95
125.700,0.627,0.622868,0.622868,0.715,4.23,12.96
125.800,0.627,0.623096,0.623096,0.713,4.24,12.93
125.900,0.628,0.623455,0.623455,0.716,4.24,12.99
126.000,0.628,0.624317,0.624317,0.718,4.24,13.02
126.100,0.629,0.624604,0.624604,0.716,4.25,12.99
126.200,0.629,0.625149,0.625149,0.715,4.25,12.97
126.300,0.630,0.625683,0.625683,0.715,4.25,12.97
126.400,0.630,0.626260,0.626260,0.718,4.26,13.02
126.500,0.631,0.626471,0.626471,0.717,4.26,12.99
126.600,0.631,0.626998,0.626998,0.716,4.26,12.99
126.700,0.632,0.627401,0.627401,0.717,4.27,13.00
126.800,0.632,0.628038,0.628038,0.717,4.27,13.00
126.900,0.633,0.628417,0.628417,0.718,4.27,13.01
127.000,0.633,0.628793,0.628793,0.717,4.27,13.00
127.100,0.634,0.629193,0.629193,0.717,4.28,13.00
127.200,0.634,0.629987,0.629987,0.719,4.28,13.03
127.300,0.635,0.630485,0.630485,0.719,4.29,13.05
127.400,0.635,0.630701,0.630701,0.721,4.29,13.07
127.500,0.636,0.631149,0.631149,0.719,4.29,13.03
127.600,0.636,0.631664,0.631664,0.718,4.29,13.02
127.700,0.637,0.632138,0.632138,0.719,4.30,13.03
127.800,0.637,0.632752,0.632752,0.720,4.30,13.06
127.900,0.638,0.632997,0.632997,0.720,4.30,13.05
128.000,0.638,0.633587,0.633587,0.720,4.31,13.05
128.100,0.639,0.633866,0.633866,0.720,4.31,13.06
128.200,0.639,0.634775,0.634775,0.722,4.32,13.09
128.300,0.640,0.634997,0.634997,0.722,4.32,13.10
128.400,0.640,0.635362,0.635362,0.722,4.32,13.09
128.500,0.640,0.635779,0.635779,0.724,4.32,13.12
128.600,0.641,0.636206,0.636206,0.721,4.32,13.08
128.700,0.642,0.636920,0.636920,0.722,4.33,13.10
128.800,0.642,0.637445,0.637445,0.722,4.33,13.09
128.900,0.642,0.637602,0.637602,0.723,4.33,13.10
129.000,0.643,0.638227,0.638227,0.721,4.34,13.07
129.100,0.644,0.638656,0.638656,0.722,4.34,13.09
129.200,0.644,0.639160,0.639160,0.721,4.35,13.08
129.300,0.644,0.639394,0.639394,0.721,4.35,13.08
129.400,0.645,0.639933,0.639933,0.722,4.35,13.09
129.500,0.646,0.640505,0.640505,0.723,4.35,13.11
129.600,0.646,0.641074,0.641074,0.723,4.36,13.11
129.700,0.646,0.641518,0.641518,0.722,4.36,13.10
129.800,0.647,0.641942,0.641942,0.721,4.36,13.08
129.900,0.648,0.642422,0.642422,0.723,4.37,13.11
130.000,0.648,0.643026,0.643026,0.724,4.37,13.13
130.100,0.648,0.643293,0.643293,0.723,4.37,13.11
130.200,0.649,0.643850,0.643850,0.724,4.38,13.12
130.300,0.650,0.644413,0.644413,0.722,4.38,13.10
130.400,0.650,0.644931,0.644931,0.725,4.38,13.15
130.500,0.650,0.645278,0.645278,0.724,4.39,13.13
130.600,0.651,0.645799,0.645799,0.724,4.39,13.13
130.700,0.652,0.646042,0.646042,0.723,4.39,13.11
130.800,0.652,0.646617,0.646617,0.724,4.40,13.13
130.900,0.652,0.647156,0.647156,0.725,4.40,13.14
131.000,0.653,0.647577,0.647577,0.724,4.40,13.12
131.100,0.654,0.647932,0.647932,0.724,4.40,13.12
131.200,0.654,0.648555,0.648555,0.724,4.41,13.13
131.300,0.654,0.648996,0.648996,0.724,4.41,13.13
131.400,0.655,0.649692,0.649692,0.725,4.42,13.15
131.500,0.656,0.650021,0.650021,0.725,4.42,13.15
131.600,0.656,0.650211,0.650211,0.725,4.42,13.14
131.700,0.656,0.650794,0.650794,0.726,4.42,13.16
131.800,0.657,0.651680,0.651680,0.727,4.43,13.18
131.900,0.658,0.652092,0.652092,0.726,4.43,13.17
132.000,0.658,0.652294,0.652294,0.726,4.43,13.16
132.100,0.658,0.652542,0.652542,0.726,4.44,13.17
132.200,0.659,0.653307,0.653307,0.727,4.44,13.18
132.300,0.660,0.653914,0.653914,0.725,4.45,13.14
132.400,0.660,0.654495,0.654495,0.726,4.45,13.16
132.500,0.660,0.654714,0.654714,0.725,4.45,13.15
132.600,0.661,0.655167,0.655167,0.726,4.45,13.17
132.700,0.662,0.655911,0.655911,0.729,4.46,13.21
132.800,0.662,0.656355,0.656355,0.726,4.46,13.17
132.900,0.662,0.656693,0.656693,0.726,4.46,13.16
133.000,0.663,0.657090,0.657090,0.727,4.47,13.18
133.100,0.664,0.657816,0.657816,0.727,4.47,13.18
133.200,0.664,0.658406,0.658406,0.728,4.48,13.20
133.300,0.664,0.659093,0.659093,0.727,4.48,13.18
133.400,0.665,0.659223,0.659223,0.727,4.48,13.17
133.500,0.666,0.659588,0.659588,0.727,4.48,13.17
133.600,0.666,0.660201,0.660201,0.728,4.49,13.20
133.700,0.666,0.660723,0.660723,0.728,4.49,13.20
133.800,0.667,0.661469,0.661469,0.728,4.50,13.20
133.900,0.668,0.661706,0.661706,0.728,4.50,13.19
134.000,0.668,0.661896,0.661896,0.727,4.50,13.19
134.100,0.668,0.662767,0.662767,0.728,4.51,13.20
134.200,0.669,0.663558,0.663558,0.728,4.51,13.19
134.300,0.670,0.663999,0.663999,0.729,4.51,13.23
134.400,0.670,0.664304,0.664304,0.729,4.52,13.22
134.500,0.670,0.664811,0.664811,0.730,4.52,13.23
134.600,0.671,0.665341,0.665341,0.730,4.52,13.24
134.700,0.672,0.666073,0.666073,0.729,4.53,13.22
134.800,0.672,0.666618,0.666618,0.730,4.53,13.23
134.900,0.672,0.666769,0.666769,0.729,4.53,13.22
135.000,0.673,0.667306,0.667306,0.730,4.54,13.23
135.100,0.674,0.667614,0.667614,0.730,4.54,13.23
135.200,0.674,0.668269,0.668269,0.729,4.54,13.22
135.300,0.674,0.668977,0.668977,0.730,4.55,13.23
135.400,0.675,0.669534,0.669534,0.729,4.55,13.23
135.500,0.676,0.669750,0.669750,0.729,4.55,13.21
135.600,0.676,0.670259,0.670259,0.729,4.56,13.22
135.700,0.676,0.670698,0.670698,0.730,4.56,13.23
135.800,0.677,0.671468,0.671468,0.730,4.56,13.23
135.900,0.678,0.671907,0.671907,0.730,4.57,13.24
136.000,0.678,0.672348,0.672348,0.730,4.57,13.24
136.100,0.678,0.672636,0.672636,0.731,4.57,13.25
136.200,0.679,0.673450,0.673450,0.731,4.58,13.26
136.300,0.680,0.673693,0.673693,0.732,4.58,13.27
136.400,0.680,0.674330,0.674330,0.731,4.58,13.25
136.500,0.680,0.674647,0.674647,0.730,4.59,13.23
136.600,0.681,0.675462,0.675462,0.732,4.59,13.27
136.700,0.682,0.675936,0.675936,0.732,4.60,13.27
136.800,0.682,0.676333,0.676333,0.732,4.60,13.26
136.900,0.682,0.676724,0.676724,0.732,4.60,13.27
137.000,0.683,0.677074,0.677074,0.731,4.60,13.25
137.100,0.684,0.677589,0.677589,0.732,4.61,13.27
137.200,0.684,0.678321,0.678321,0.733,4.61,13.29
137.300,0.684,0.678828,0.678828,0.732,4.61,13.27
137.400,0.685,0.679236,0.679236,0.730,4.62,13.24
137.500,0.686,0.679654,0.679654,0.732,4.62,13.27
137.600,0.686,0.680161,0.680161,0.732,4.62,13.28
137.700,0.686,0.680573,0.680573,0.732,4.63,13.28
137.800,0.687,0.681192,0.681192,0.733,4.63,13.28
137.900,0.688,0.681482,0.681482,0.732,4.63,13.27
138.000,0.688,0.681962,0.681962,0.733,4.64,13.29
138.100,0.688,0.682605,0.682605,0.733,4.64,13.30
138.200,0.689,0.683011,0.683011,0.732,4.64,13.28
138.300,0.690,0.683538,0.683538,0.732,4.65,13.27
138.400,0.690,0.684205,0.684205,0.733,4.65,13.30
138.500,0.690,0.684620,0.684620,0.732,4.65,13.27
138.600,0.691,0.685097,0.685097,0.733,4.66,13.30
138.700,0.692,0.685544,0.685544,0.733,4.66,13.28
138.800,0.692,0.686134,0.686134,0.733,4.66,13.29
138.900,0.692,0.686723,0.686723,0.736,4.67,13.34
139.000,0.693,0.687271,0.687271,0.735,4.67,13.32
139.100,0.694,0.687446,0.687446,0.734,4.67,13.30
139.200,0.694,0.688030,0.688030,0.733,4.68,13.30
139.300,0.694,0.688622,0.688622,0.734,4.68,13.31
139.400,0.695,0.689407,0.689407,0.736,4.69,13.35
139.500,0.696,0.689707,0.689707,0.735,4.69,13.32
139.600,0.696,0.690074,0.690074,0.735,4.69,13.32
139.700,0.696,0.690421,0.690421,0.734,4.69,13.30
139.800,0.697,0.691212,0.691212,0.734,4.70,13.31
139.900,0.698,0.691781,0.691781,0.736,4.70,13.34
140.000,0.698,0.692474,0.692474,0.734,4.71,13.31
140.100,0.698,0.692978,0.692978,0.734,4.71,13.31
140.200,0.699,0.693452,0.693452,0.734,4.71,13.30
140.300,0.700,0.694074,0.694074,0.733,4.72,13.30
140.400,0.700,0.694409,0.694409,0.733,4.72,13.29
140.500,0.700,0.694817,0.694817,0.736,4.72,13.34
140.600,0.701,0.695280,0.695280,0.735,4.73,13.33
140.700,0.702,0.696020,0.696020,0.735,4.73,13.33
140.800,0.702,0.696530,0.696530,0.734,4.74,13.31
140.900,0.702,0.697042,0.697042,0.733,4.74,13.29
141.000,0.703,0.697445,0.697445,0.733,4.74,13.29
141.100,0.704,0.697739,0.697739,0.735,4.74,13.32
141.200,0.704,0.698485,0.698485,0.735,4.75,13.33
141.300,0.704,0.699007,0.699007,0.734,4.75,13.30
141.400,0.705,0.699602,0.699602,0.734,4.76,13.30
141.500,0.706,0.699919,0.699919,0.733,4.76,13.29
141.600,0.706,0.700278,0.700278,0.734,4.76,13.31
141.700,0.706,0.700811,0.700811,0.734,4.76,13.31
141.800,0.707,0.701383,0.701383,0.734,4.77,13.32
141.900,0.708,0.701747,0.701747,0.733,4.77,13.28
142.000,0.708,0.702272,0.702272,0.734,4.77,13.30
142.100,0.708,0.702864,0.702864,0.735,4.78,13.32
142.200,0.709,0.703181,0.703181,0.734,4.78,13.32
142.300,0.710,0.703694,0.703694,0.733,4.78,13.30
142.400,0.710,0.704254,0.704254,0.733,4.79,13.29
142.500,0.710,0.704790,0.704790,0.734,4.79,13.31
142.600,0.711,0.705391,0.705391,0.735,4.80,13.33
142.700,0.712,0.705563,0.705563,0.734,4.80,13.31
142.800,0.712,0.706330,0.706330,0.733,4.80,13.29
142.900,0.712,0.706858,0.706858,0.733,4.81,13.30
143.000,0.713,0.707441,0.707441,0.735,4.81,13.33
143.100,0.714,0.707572,0.707572,0.734,4.81,13.30
143.200,0.714,0.708070,0.708070,0.735,4.81,13.33
143.300,0.714,0.708751,0.708751,0.734,4.82,13.31
143.400,0.715,0.709501,0.709501,0.735,4.82,13.33
143.500,0.716,0.709936,0.709936,0.735,4.83,13.33
143.600,0.716,0.710300,0.710300,0.734,4.83,13.30
143.700,0.716,0.710739,0.710739,0.735,4.83,13.32
143.800,0.717,0.711352,0.711352,0.733,4.84,13.29
143.900,0.718,0.711945,0.711945,0.734,4.84,13.31
144.000,0.718,0.712268,0.712268,0.734,4.84,13.30
144.100,0.718,0.712792,0.712792,0.732,4.85,13.28
144.200,0.719,0.713213,0.713213,0.733,4.85,13.30
144.300,0.720,0.713826,0.713826,0.733,4.85,13.30
144.400,0.720,0.714463,0.714463,0.734,4.86,13.30
144.500,0.720,0.714996,0.714996,0.732,4.86,13.27
144.600,0.721,0.715269,0.715269,0.732,4.86,13.28
144.700,0.722,0.715740,0.715740,0.732,4.87,13.27
144.800,0.722,0.716327,0.716327,0.734,4.87,13.30
144.900,0.722,0.716878,0.716878,0.733,4.87,13.29
145.000,0.723,0.717423,0.717423,0.733,4.88,13.29
145.100,0.724,0.717873,0.717873,0.733,4.88,13.28
145.200,0.724,0.718172,0.718172,0.733,4.88,13.30
145.300,0.724,0.718866,0.718866,0.733,4.89,13.29
145.400,0.725,0.719559,0.719559,0.733,4.89,13.29
145.500,0.726,0.719885,0.719885,0.732,4.89,13.27
145.600,0.726,0.720403,0.720403,0.733,4.90,13.28
145.700,0.726,0.720857,0.720857,0.732,4.90,13.26
145.800,0.727,0.721337,0.721337,0.732,4.90,13.26
145.900,0.728,0.721662,0.721662,0.731,4.91,13.25
146.000,0.728,0.722131,0.722131,0.731,4.91,13.25
146.100,0.728,0.722984,0.722984,0.733,4.91,13.28
146.200,0.729,0.723464,0.723464,0.732,4.92,13.27
146.300,0.730,0.723970,0.723970,0.733,4.92,13.28
146.400,0.730,0.724335,0.724335,0.731,4.92,13.25
146.500,0.730,0.724907,0.724907,0.732,4.93,13.27
146.600,0.731,0.725698,0.725698,0.734,4.93,13.32
146.700,0.732,0.726089,0.726089,0.731,4.94,13.25
146.800,0.732,0.726426,0.726426,0.732,4.94,13.27
146.900,0.732,0.726809,0.726809,0.731,4.94,13.25
147.000,0.733,0.727561,0.727561,0.733,4.95,13.29
147.100,0.734,0.728038,0.728038,0.733,4.95,13.29
147.200,0.734,0.728486,0.728486,0.732,4.95,13.28
147.300,0.734,0.728989,0.728989,0.731,4.96,13.25
147.400,0.735,0.729244,0.729244,0.731,4.96,13.26
147.500,0.736,0.729973,0.729973,0.732,4.96,13.28
147.600,0.736,0.730299,0.730299,0.732,4.96,13.28
147.700,0.736,0.731036,0.731036,0.732,4.97,13.26
147.800,0.737,0.731410,0.731410,0.733,4.97,13.28
147.900,0.738,0.731845,0.731845,0.731,4.98,13.26
148.000,0.738,0.732450,0.732450,0.731,4.98,13.26
148.100,0.738,0.733104,0.733104,0.733,4.98,13.28
148.200,0.739,0.733576,0.733576,0.732,4.99,13.28
148.300,0.740,0.734047,0.734047,0.731,4.99,13.25
148.400,0.740,0.734372,0.734372,0.731,4.99,13.26
148.500,0.741,0.735033,0.735033,0.731,5.00,13.25
148.600,0.741,0.735377,0.735377,0.732,5.00,13.27
148.700,0.742,0.736002,0.736002,0.732,5.00,13.27
148.800,0.742,0.736491,0.736491,0.734,5.01,13.30
148.900,0.743,0.736914,0.736914,0.731,5.01,13.26
149.000,0.743,0.737489,0.737489,0.731,5.01,13.25
149.100,0.744,0.737999,0.737999,0.730,5.02,13.23
149.200,0.744,0.738458,0.738458,0.729,5.02,13.23
149.300,0.745,0.738944,0.738944,0.732,5.02,13.27
149.400,0.745,0.739391,0.739391,0.730,5.03,13.24
149.500,0.746,0.740037,0.740037,0.730,5.03,13.24
149.600,0.746,0.740526,0.740526,0.730,5.03,13.23
149.700,0.747,0.741246,0.741246,0.731,5.04,13.26
149.800,0.747,0.741418,0.741418,0.730,5.04,13.24
149.900,0.748,0.741927,0.741927,0.730,5.04,13.23
150.000,0.748,0.742351,0.742351,0.729,5.05,13.22
150.100,0.749,0.743047,0.743047,0.729,5.05,13.22
150.200,0.749,0.743586,0.743586,0.732,5.05,13.28
150.300,0.750,0.744028,0.744028,0.730,5.06,13.24
150.400,0.750,0.744339,0.744339,0.730,5.06,13.24
150.500,0.751,0.745204,0.745204,0.730,5.07,13.24
150.600,0.751,0.745702,0.745702,0.730,5.07,13.23
150.700,0.752,0.746188,0.746188,0.729,5.07,13.22
150.800,0.752,0.746383,0.746383,0.730,5.07,13.23
150.900,0.753,0.746985,0.746985,0.730,5.08,13.24
151.000,0.753,0.747583,0.747583,0.729,5.08,13.22
151.100,0.754,0.748413,0.748413,0.729,5.09,13.22
151.200,0.754,0.748593,0.748593,0.728,5.09,13.21
151.300,0.755,0.748993,0.748993,0.730,5.09,13.23
151.400,0.755,0.749663,0.749663,0.730,5.10,13.23
151.500,0.756,0.750259,0.750259,0.730,5.10,13.23
151.600,0.756,0.750999,0.750999,0.730,5.11,13.24
151.700,0.757,0.751236,0.751236,0.730,5.11,13.23
151.800,0.757,0.751547,0.751547,0.730,5.11,13.24
151.900,0.758,0.752196,0.752196,0.729,5.11,13.21
152.000,0.758,0.752756,0.752756,0.729,5.12,13.22
152.100,0.759,0.753292,0.753292,0.728,5.12,13.20
152.200,0.759,0.753669,0.753669,0.729,5.12,13.22
152.300,0.760,0.754048,0.754048,0.729,5.13,13.22
152.400,0.760,0.754596,0.754596,0.729,5.13,13.22
152.500,0.761,0.755310,0.755310,0.728,5.13,13.20
152.600,0.761,0.755722,0.755722,0.728,5.14,13.20
152.700,0.762,0.756166,0.756166,0.729,5.14,13.21
152.800,0.762,0.756522,0.756522,0.728,5.14,13.20
152.900,0.763,0.757162,0.757162,0.728,5.15,13.20
153.000,0.763,0.757603,0.757603,0.728,5.15,13.20
153.100,0.764,0.758184,0.758184,0.727,5.15,13.17
153.200,0.764,0.758522,0.758522,0.727,5.16,13.19
153.300,0.765,0.759179,0.759179,0.731,5.16,13.25
153.400,0.765,0.759766,0.759766,0.726,5.16,13.17
153.500,0.766,0.760554,0.760554,0.727,5.17,13.18
153.600,0.766,0.760829,0.760829,0.727,5.17,13.18
153.700,0.767,0.761345,0.761345,0.728,5.18,13.19
153.800,0.767,0.761834,0.761834,0.727,5.18,13.18
153.900,0.768,0.762335,0.762335,0.726,5.18,13.17
154.000,0.768,0.762812,0.762812,0.726,5.19,13.16
154.100,0.768,0.763336,0.763336,0.726,5.19,13.17
154.200,0.769,0.763964,0.763964,0.727,5.19,13.19
154.300,0.770,0.764328,0.764328,0.726,5.20,13.16
154.400,0.770,0.764660,0.764660,0.725,5.20,13.15
154.500,0.770,0.765321,0.765321,0.725,5.20,13.15
154.600,0.772,0.765916,0.765916,0.726,5.21,13.16
154.700,0.772,0.766441,0.766441,0.725,5.21,13.14
154.800,0.772,0.766808,0.766808,0.723,5.21,13.11
154.900,0.772,0.767128,0.767128,0.724,5.22,13.13
155.000,0.773,0.767866,0.767866,0.724,5.22,13.14
155.100,0.774,0.768435,0.768435,0.725,5.22,13.15
155.200,0.774,0.768835,0.768835,0.724,5.23,13.12
155.300,0.774,0.769247,0.769247,0.725,5.23,13.14
155.400,0.775,0.769552,0.769552,0.724,5.23,13.12
155.500,0.776,0.770360,0.770360,0.725,5.24,13.14
155.600,0.776,0.770763,0.770763,0.724,5.24,13.13
155.700,0.776,0.771353,0.771353,0.723,5.24,13.11
155.800,0.777,0.771812,0.771812,0.723,5.25,13.11
155.900,0.778,0.772313,0.772313,0.723,5.25,13.11
156.000,0.778,0.772743,0.772743,0.723,5.25,13.12
156.100,0.778,0.773356,0.773356,0.722,5.26,13.09
156.200,0.779,0.773744,0.773744,0.721,5.26,13.07
156.300,0.780,0.774212,0.774212,0.721,5.26,13.07
156.400,0.780,0.774659,0.774659,0.721,5.27,13.08
156.500,0.780,0.775255,0.775255,0.721,5.27,13.07
156.600,0.781,0.775684,0.775684,0.720,5.27,13.06
156.700,0.782,0.776247,0.776247,0.721,5.28,13.07
156.800,0.782,0.776701,0.776701,0.721,5.28,13.07
156.900,0.783,0.777341,0.777341,0.720,5.28,13.06
157.000,0.783,0.777557,0.777557,0.720,5.29,13.06
157.100,0.784,0.778182,0.778182,0.719,5.29,13.04
157.200,0.784,0.778748,0.778748,0.720,5.29,13.06
157.300,0.785,0.779521,0.779521,0.721,5.30,13.07
157.400,0.785,0.779779,0.779779,0.720,5.30,13.05
157.500,0.786,0.780241,0.780241,0.719,5.30,13.03
157.600,0.786,0.780653,0.780653,0.717,5.31,13.00
157.700,0.786,0.781403,0.781403,0.718,5.31,13.01
157.800,0.788,0.782087,0.782087,0.719,5.32,13.04
157.900,0.788,0.782277,0.782277,0.718,5.32,13.02
158.000,0.788,0.782596,0.782596,0.718,5.32,13.02
158.100,0.788,0.783299,0.783299,0.716,5.32,12.99
158.200,0.789,0.783942,0.783942,0.719,5.33,13.03
158.300,0.790,0.784324,0.784324,0.717,5.33,13.01
158.400,0.790,0.784750,0.784750,0.716,5.33,12.99
158.500,0.790,0.785337,0.785337,0.716,5.34,12.98
158.600,0.791,0.785811,0.785811,0.716,5.34,12.97
158.700,0.792,0.786572,0.786572,0.718,5.35,13.01
158.800,0.792,0.786682,0.786682,0.718,5.35,13.01
158.900,0.792,0.787325,0.787325,0.716,5.35,12.98
159.000,0.793,0.787912,0.787912,0.715,5.36,12.97
159.100,0.794,0.788406,0.788406,0.715,5.36,12.95
159.200,0.794,0.789073,0.789073,0.715,5.36,12.97
159.300,0.794,0.789437,0.789437,0.714,5.37,12.95
159.400,0.795,0.789754,0.789754,0.713,5.37,12.93
159.500,0.796,0.790294,0.790294,0.713,5.37,12.93
159.600,0.796,0.791073,0.791073,0.714,5.38,12.95
159.700,0.797,0.791375,0.791375,0.712,5.38,12.91
159.800,0.798,0.791988,0.791988,0.712,5.38,12.92
159.900,0.798,0.792397,0.792397,0.711,5.39,12.90
160.000,0.798,0.793025,0.793025,0.711,5.39,12.90
160.100,0.799,0.793727,0.793727,0.713,5.40,12.92
160.200,0.800,0.793896,0.793896,0.712,5.40,12.90
160.300,0.800,0.794427,0.794427,0.711,5.40,12.89
160.400,0.800,0.795158,0.795158,0.711,5.41,12.89
160.500,0.801,0.795923,0.795923,0.711,5.41,12.90
160.600,0.802,0.796231,0.796231,0.709,5.41,12.85
160.700,0.802,0.796655,0.796655,0.709,5.42,12.86
160.800,0.802,0.797066,0.797066,0.710,5.42,12.87
160.900,0.803,0.797798,0.797798,0.709,5.42,12.85
161.000,0.804,0.798340,0.798340,0.709,5.43,12.85
161.100,0.804,0.798723,0.798723,0.709,5.43,12.86
161.200,0.804,0.799122,0.799122,0.709,5.43,12.85
161.300,0.805,0.799756,0.799756,0.709,5.44,12.85
161.400,0.806,0.800429,0.800429,0.709,5.44,12.85
161.500,0.806,0.800950,0.800950,0.707,5.44,12.83
161.600,0.806,0.801265,0.801265,0.706,5.45,12.81
161.700,0.806,0.801555,0.801555,0.706,5.45,12.80
161.800,0.808,0.802195,0.802195,0.707,5.45,12.81
161.900,0.808,0.802802,0.802802,0.705,5.46,12.79
162.000,0.808,0.803371,0.803371,0.706,5.46,12.80
162.100,0.809,0.803771,0.803771,0.704,5.46,12.76
162.200,0.810,0.804118,0.804118,0.705,5.47,12.78
162.300,0.810,0.804636,0.804636,0.703,5.47,12.75
162.400,0.810,0.805178,0.805178,0.702,5.47,12.73
162.500,0.810,0.805800,0.805800,0.702,5.48,12.73
162.600,0.812,0.806304,0.806304,0.704,5.48,12.76
162.700,0.812,0.806962,0.806962,0.703,5.49,12.75
162.800,0.812,0.807211,0.807211,0.702,5.49,12.72
162.900,0.813,0.807667,0.807667,0.702,5.49,12.72
163.000,0.814,0.808138,0.808138,0.702,5.49,12.73
163.100,0.814,0.808902,0.808902,0.703,5.50,12.75
163.200,0.814,0.809341,0.809341,0.703,5.50,12.74
163.300,0.815,0.809871,0.809871,0.703,5.51,12.74
163.400,0.816,0.810209,0.810209,0.700,5.51,12.70
163.500,0.816,0.810636,0.810636,0.701,5.51,12.70
163.600,0.816,0.811281,0.811281,0.700,5.52,12.69
163.700,0.817,0.811625,0.811625,0.700,5.52,12.69
163.800,0.818,0.812425,0.812425,0.700,5.52,12.70
163.900,0.818,0.812766,0.812766,0.699,5.53,12.67
164.000,0.818,0.813109,0.813109,0.698,5.53,12.65
164.100,0.819,0.813794,0.813794,0.699,5.53,12.68
164.200,0.820,0.814363,0.814363,0.698,5.54,12.65
164.300,0.820,0.814739,0.814739,0.697,5.54,12.64
164.400,0.820,0.815168,0.815168,0.697,5.54,12.63
164.500,0.821,0.815776,0.815776,0.698,5.55,12.66
164.600,0.822,0.816306,0.816306,0.697,5.55,12.63
164.700,0.822,0.816798,0.816798,0.695,5.55,12.61
164.800,0.822,0.817417,0.817417,0.696,5.56,12.62
164.900,0.823,0.817956,0.817956,0.696,5.56,12.62
165.000,0.824,0.818342,0.818342,0.695,5.56,12.61
165.100,0.824,0.818860,0.818860,0.695,5.57,12.59
165.200,0.824,0.819239,0.819239,0.694,5.57,12.58
165.300,0.824,0.819903,0.819903,0.693,5.57,12.56
165.400,0.826,0.820412,0.820412,0.694,5.58,12.59
165.500,0.826,0.820934,0.820934,0.694,5.58,12.58
165.600,0.826,0.821521,0.821521,0.692,5.58,12.55
165.700,0.826,0.821962,0.821962,0.692,5.59,12.54
165.800,0.827,0.822318,0.822318,0.693,5.59,12.56
165.900,0.828,0.822762,0.822762,0.692,5.59,12.55
