"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
13.250,0.064,0.062341,0.062341,0.015,0.45,0.28
13.350,0.065,0.062886,0.062886,0.018,0.46,0.33
13.450,0.066,0.063221,0.063221,0.017,0.46,0.31
13.550,0.066,0.063328,0.063328,0.017,0.46,0.31
13.650,0.066,0.064143,0.064143,0.018,0.47,0.33
13.750,0.067,0.064747,0.064747,0.016,0.47,0.29
13.850,0.068,0.065248,0.065248,0.017,0.48,0.32
13.950,0.068,0.065218,0.065218,0.018,0.48,0.33
14.050,0.068,0.065713,0.065713,0.016,0.48,0.30
14.150,0.070,0.066379,0.066379,0.017,0.48,0.32
14.250,0.070,0.066922,0.066922,0.018,0.49,0.33
14.350,0.070,0.067345,0.067345,0.017,0.49,0.32
14.450,0.071,0.067742,0.067742,0.017,0.49,0.31
14.550,0.071,0.068000,0.068000,0.017,0.50,0.32
14.650,0.072,0.068622,0.068622,0.018,0.50,0.33
14.750,0.072,0.069040,0.069040,0.017,0.50,0.31
14.850,0.072,0.069793,0.069793,0.017,0.51,0.31
14.950,0.073,0.069964,0.069964,0.017,0.51,0.31
15.050,0.074,0.070400,0.070400,0.018,0.51,0.33
15.150,0.074,0.070610,0.070610,0.016,0.51,0.30
15.250,0.074,0.071455,0.071455,0.017,0.52,0.31
15.350,0.075,0.072003,0.072003,0.016,0.52,0.30
15.450,0.076,0.072231,0.072231,0.019,0.53,0.34
15.550,0.076,0.072625,0.072625,0.019,0.53,0.34
15.650,0.076,0.073232,0.073232,0.018,0.53,0.33
15.750,0.077,0.073688,0.073688,0.018,0.54,0.33
15.850,0.078,0.074417,0.074417,0.018,0.54,0.34
15.950,0.078,0.074580,0.074580,0.018,0.54,0.34
16.050,0.078,0.075087,0.075087,0.018,0.55,0.33
16.150,0.079,0.075585,0.075585,0.019,0.55,0.34
16.250,0.080,0.076136,0.076136,0.018,0.55,0.34
16.350,0.080,0.076743,0.076743,0.019,0.56,0.34
16.450,0.080,0.077306,0.077306,0.019,0.56,0.35
16.550,0.081,0.077413,0.077413,0.018,0.56,0.34
16.650,0.082,0.077901,0.077901,0.019,0.57,0.36
16.750,0.082,0.078361,0.078361,0.019,0.57,0.34
16.850,0.082,0.079270,0.079270,0.021,0.58,0.38
16.950,0.083,0.079501,0.079501,0.020,0.58,0.36
17.050,0.084,0.079996,0.079996,0.020,0.58,0.37
17.150,0.084,0.080325,0.080325,0.021,0.59,0.39
17.250,0.084,0.081125,0.081125,0.021,0.59,0.38
17.350,0.085,0.081495,0.081495,0.020,0.59,0.37
17.450,0.086,0.082008,0.082008,0.021,0.60,0.39
17.550,0.086,0.082254,0.082254,0.021,0.60,0.38
17.650,0.087,0.082663,0.082663,0.020,0.60,0.38
17.750,0.087,0.083249,0.083249,0.020,0.61,0.36
17.850,0.088,0.083717,0.083717,0.019,0.61,0.35
17.950,0.088,0.084159,0.084159,0.021,0.61,0.38
18.050,0.088,0.084698,0.084698,0.020,0.62,0.37
18.150,0.089,0.085225,0.085225,0.020,0.62,0.37
18.250,0.090,0.085723,0.085723,0.021,0.62,0.39
18.350,0.090,0.086073,0.086073,0.021,0.63,0.39
18.450,0.090,0.086538,0.086538,0.020,0.63,0.37
18.550,0.091,0.086938,0.086938,0.022,0.63,0.40
18.650,0.092,0.087652,0.087652,0.022,0.64,0.41
18.750,0.092,0.087989,0.087989,0.021,0.64,0.39
18.850,0.092,0.088591,0.088591,0.021,0.65,0.39
18.950,0.093,0.088932,0.088932,0.022,0.65,0.40
19.050,0.094,0.089560,0.089560,0.021,0.65,0.39
19.150,0.094,0.089826,0.089826,0.023,0.65,0.42
19.250,0.094,0.090449,0.090449,0.022,0.66,0.40
19.350,0.095,0.090795,0.090795,0.023,0.66,0.41
19.450,0.096,0.091272,0.091272,0.022,0.66,0.41
19.550,0.096,0.091791,0.091791,0.023,0.67,0.42
19.650,0.096,0.092199,0.092199,0.023,0.67,0.42
19.750,0.097,0.092724,0.092724,0.021,0.68,0.38
19.850,0.098,0.093331,0.093331,0.023,0.68,0.42
19.950,0.098,0.093521,0.093521,0.023,0.68,0.42
20.050,0.098,0.094300,0.094300,0.023,0.69,0.43
20.150,0.099,0.094528,0.094528,0.023,0.69,0.43
20.250,0.100,0.095156,0.095156,0.023,0.69,0.42
20.350,0.100,0.095491,0.095491,0.023,0.70,0.43
20.450,0.101,0.096018,0.096018,0.023,0.70,0.43
20.550,0.101,0.096291,0.096291,0.024,0.70,0.44
20.650,0.102,0.096886,0.096886,0.025,0.71,0.45
20.750,0.102,0.097535,0.097535,0.024,0.71,0.45
20.850,0.102,0.098122,0.098122,0.024,0.71,0.45
20.950,0.103,0.098412,0.098412,0.025,0.72,0.46
21.050,0.104,0.098812,0.098812,0.025,0.72,0.45
21.150,0.104,0.099212,0.099212,0.025,0.72,0.46
21.250,0.104,0.100042,0.100042,0.024,0.73,0.44
21.350,0.104,0.100320,0.100320,0.024,0.73,0.44
21.450,0.105,0.100937,0.100937,0.024,0.74,0.44
21.550,0.106,0.101126,0.101126,0.025,0.74,0.46
21.650,0.106,0.101944,0.101944,0.025,0.74,0.46
21.750,0.107,0.102596,0.102596,0.025,0.75,0.46
21.850,0.108,0.103084,0.103084,0.025,0.75,0.46
21.950,0.108,0.103289,0.103289,0.024,0.75,0.45
22.050,0.108,0.103825,0.103825,0.025,0.76,0.47
22.150,0.109,0.104492,0.104492,0.025,0.76,0.46
22.250,0.110,0.105093,0.105093,0.026,0.77,0.47
22.350,0.110,0.105372,0.105372,0.026,0.77,0.47
22.450,0.110,0.105920,0.105920,0.026,0.77,0.47
22.550,0.110,0.106225,0.106225,0.026,0.77,0.48
22.650,0.112,0.106912,0.106912,0.026,0.78,0.48
22.750,0.112,0.107292,0.107292,0.026,0.78,0.48
22.850,0.112,0.107890,0.107890,0.026,0.79,0.48
22.950,0.112,0.108248,0.108248,0.025,0.79,0.47
23.050,0.113,0.108776,0.108776,0.026,0.79,0.48
23.150,0.114,0.109259,0.109259,0.026,0.80,0.48
23.250,0.114,0.109688,0.109688,0.026,0.80,0.47
23.350,0.114,0.110204,0.110204,0.025,0.80,0.46
23.450,0.115,0.110592,0.110592,0.026,0.81,0.47
23.550,0.116,0.111229,0.111229,0.027,0.81,0.50
23.650,0.116,0.111819,0.111819,0.027,0.81,0.50
23.750,0.116,0.112201,0.112201,0.029,0.82,0.52
23.850,0.117,0.112796,0.112796,0.027,0.82,0.50
23.950,0.118,0.113143,0.113143,0.029,0.82,0.53
24.050,0.118,0.113821,0.113821,0.028,0.83,0.52
24.150,0.118,0.114346,0.114346,0.028,0.83,0.52
24.250,0.119,0.114941,0.114941,0.030,0.84,0.55
24.350,0.120,0.115344,0.115344,0.029,0.84,0.54
24.450,0.120,0.115806,0.115806,0.028,0.84,0.51
24.550,0.120,0.116372,0.116372,0.029,0.85,0.53
24.650,0.121,0.116879,0.116879,0.029,0.85,0.53
24.750,0.122,0.117285,0.117285,0.029,0.85,0.53
24.850,0.122,0.117928,0.117928,0.029,0.86,0.52
24.950,0.122,0.118443,0.118443,0.029,0.86,0.53
25.050,0.123,0.118950,0.118950,0.029,0.87,0.53
25.150,0.124,0.119326,0.119326,0.028,0.87,0.52
25.250,0.124,0.119969,0.119969,0.030,0.87,0.55
25.350,0.125,0.120653,0.120653,0.030,0.88,0.55
25.450,0.125,0.121086,0.121086,0.030,0.88,0.56
25.550,0.126,0.121515,0.121515,0.029,0.89,0.54
25.650,0.126,0.121990,0.121990,0.030,0.89,0.54
25.750,0.126,0.122573,0.122573,0.030,0.89,0.55
25.850,0.127,0.123044,0.123044,0.030,0.90,0.55
25.950,0.128,0.123521,0.123521,0.029,0.90,0.54
26.050,0.128,0.123992,0.123992,0.030,0.90,0.55
26.150,0.128,0.124487,0.124487,0.031,0.91,0.57
26.250,0.130,0.125157,0.125157,0.031,0.91,0.56
26.350,0.130,0.125536,0.125536,0.031,0.91,0.57
26.450,0.130,0.126043,0.126043,0.030,0.92,0.54
26.550,0.130,0.126520,0.126520,0.030,0.92,0.55
26.650,0.131,0.127044,0.127044,0.030,0.93,0.55
26.750,0.132,0.127527,0.127527,0.030,0.93,0.55
26.850,0.132,0.128152,0.128152,0.031,0.93,0.57
26.950,0.132,0.128499,0.128499,0.032,0.94,0.58
27.050,0.133,0.129124,0.129124,0.032,0.94,0.58
27.150,0.134,0.129589,0.129589,0.032,0.94,0.59
27.250,0.134,0.129924,0.129924,0.033,0.95,0.60
27.350,0.134,0.130398,0.130398,0.032,0.95,0.58
27.450,0.135,0.130978,0.130978,0.032,0.95,0.59
27.550,0.136,0.131393,0.131393,0.033,0.96,0.61
27.650,0.136,0.132113,0.132113,0.033,0.96,0.60
27.750,0.136,0.132297,0.132297,0.033,0.96,0.60
27.850,0.137,0.132937,0.132937,0.033,0.97,0.60
27.950,0.138,0.133349,0.133349,0.035,0.97,0.64
28.050,0.138,0.134143,0.134143,0.034,0.98,0.62
28.150,0.139,0.134388,0.134388,0.033,0.98,0.60
28.250,0.139,0.134966,0.134966,0.033,0.98,0.61
28.350,0.140,0.135348,0.135348,0.034,0.99,0.62
28.450,0.140,0.135959,0.135959,0.034,0.99,0.62
28.550,0.141,0.136442,0.136442,0.035,0.99,0.64
28.650,0.141,0.136910,0.136910,0.036,1.00,0.66
28.750,0.142,0.137188,0.137188,0.034,1.00,0.63
28.850,0.142,0.138006,0.138006,0.035,1.01,0.64
28.950,0.143,0.138545,0.138545,0.034,1.01,0.63
29.050,0.143,0.138904,0.138904,0.036,1.01,0.65
29.150,0.144,0.139327,0.139327,0.034,1.01,0.63
29.250,0.144,0.139881,0.139881,0.034,1.02,0.63
29.350,0.144,0.140346,0.140346,0.035,1.02,0.65
29.450,0.145,0.141022,0.141022,0.036,1.03,0.66
29.550,0.146,0.141215,0.141215,0.037,1.03,0.68
29.650,0.146,0.141923,0.141923,0.036,1.03,0.66
29.750,0.146,0.142382,0.142382,0.035,1.04,0.65
29.850,0.147,0.142912,0.142912,0.036,1.04,0.66
29.950,0.148,0.143102,0.143102,0.036,1.04,0.67
30.050,0.148,0.143682,0.143682,0.038,1.05,0.70
30.150,0.148,0.144139,0.144139,0.037,1.05,0.69
30.250,0.149,0.144936,0.144936,0.037,1.06,0.69
30.350,0.150,0.145374,0.145374,0.037,1.06,0.69
30.450,0.150,0.145724,0.145724,0.039,1.06,0.71
30.550,0.150,0.146085,0.146085,0.038,1.06,0.69
30.650,0.151,0.146722,0.146722,0.037,1.07,0.69
30.750,0.152,0.147386,0.147386,0.040,1.07,0.73
30.850,0.152,0.147578,0.147578,0.039,1.07,0.71
30.950,0.152,0.148212,0.148212,0.039,1.08,0.71
31.050,0.153,0.148633,0.148633,0.038,1.08,0.70
31.150,0.154,0.149003,0.149003,0.039,1.09,0.72
31.250,0.154,0.149534,0.149534,0.040,1.09,0.73
31.350,0.154,0.150117,0.150117,0.040,1.09,0.74
31.450,0.155,0.150710,0.150710,0.039,1.10,0.72
31.550,0.156,0.150861,0.150861,0.039,1.10,0.71
31.650,0.156,0.151495,0.151495,0.041,1.10,0.75
31.750,0.156,0.152008,0.152008,0.039,1.11,0.71
31.850,0.157,0.152597,0.152597,0.040,1.11,0.73
31.950,0.158,0.153148,0.153148,0.040,1.12,0.73
32.050,0.158,0.153468,0.153468,0.039,1.12,0.72
32.150,0.158,0.154028,0.154028,0.040,1.12,0.73
32.250,0.159,0.154653,0.154653,0.040,1.13,0.74
32.350,0.160,0.155033,0.155033,0.042,1.13,0.76
32.450,0.160,0.155495,0.155495,0.041,1.13,0.74
32.550,0.160,0.155954,0.155954,0.041,1.14,0.76
32.650,0.161,0.156564,0.156564,0.041,1.14,0.76
32.750,0.162,0.156911,0.156911,0.042,1.14,0.77
32.850,0.162,0.157622,0.157622,0.042,1.15,0.78
32.950,0.162,0.158152,0.158152,0.042,1.15,0.78
33.050,0.163,0.158617,0.158617,0.042,1.16,0.76
33.150,0.164,0.159145,0.159145,0.042,1.16,0.77
33.250,0.164,0.159548,0.159548,0.043,1.16,0.79
33.350,0.164,0.160120,0.160120,0.043,1.17,0.79
33.450,0.165,0.160771,0.160771,0.045,1.17,0.82
33.550,0.166,0.161032,0.161032,0.043,1.17,0.80
33.650,0.166,0.161429,0.161429,0.044,1.18,0.81
33.750,0.166,0.162028,0.162028,0.044,1.18,0.81
33.850,0.167,0.162753,0.162753,0.045,1.19,0.82
33.950,0.168,0.163112,0.163112,0.045,1.19,0.82
34.050,0.168,0.163476,0.163476,0.044,1.19,0.81
34.150,0.168,0.163796,0.163796,0.046,1.19,0.84
34.250,0.169,0.164581,0.164581,0.045,1.20,0.83
34.350,0.170,0.165275,0.165275,0.047,1.20,0.85
34.450,0.170,0.165627,0.165627,0.044,1.21,0.81
34.550,0.171,0.165995,0.165995,0.046,1.21,0.85
34.650,0.171,0.166635,0.166635,0.046,1.21,0.84
34.750,0.172,0.167236,0.167236,0.045,1.22,0.83
34.850,0.172,0.167772,0.167772,0.046,1.22,0.83
34.950,0.173,0.168110,0.168110,0.045,1.22,0.83
35.050,0.173,0.168557,0.168557,0.047,1.23,0.85
35.150,0.174,0.169028,0.169028,0.047,1.23,0.87
35.250,0.174,0.169790,0.169790,0.048,1.24,0.89
35.350,0.175,0.170139,0.170139,0.048,1.24,0.87
35.450,0.175,0.170691,0.170691,0.048,1.24,0.88
35.550,0.176,0.171138,0.171138,0.048,1.25,0.87
35.650,0.176,0.171953,0.171953,0.048,1.25,0.88
35.750,0.176,0.172196,0.172196,0.047,1.25,0.87
35.850,0.177,0.172548,0.172548,0.047,1.26,0.87
35.950,0.178,0.173019,0.173019,0.048,1.26,0.88
36.050,0.178,0.173766,0.173766,0.049,1.27,0.90
36.150,0.178,0.174349,0.174349,0.050,1.27,0.91
36.250,0.179,0.174672,0.174672,0.049,1.27,0.90
36.350,0.180,0.174969,0.174969,0.049,1.27,0.90
36.450,0.180,0.175538,0.175538,0.048,1.28,0.89
36.550,0.180,0.176326,0.176326,0.050,1.28,0.92
36.650,0.181,0.176580,0.176580,0.050,1.29,0.92
36.750,0.182,0.176945,0.176945,0.051,1.29,0.93
36.850,0.182,0.177478,0.177478,0.049,1.29,0.90
36.950,0.182,0.178035,0.178035,0.050,1.30,0.91
37.050,0.183,0.178728,0.178728,0.051,1.30,0.94
37.150,0.184,0.178980,0.178980,0.050,1.30,0.92
37.250,0.184,0.179499,0.179499,0.051,1.31,0.94
37.350,0.184,0.179881,0.179881,0.050,1.31,0.93
37.450,0.185,0.180622,0.180622,0.051,1.32,0.93
37.550,0.186,0.180894,0.180894,0.053,1.32,0.98
37.650,0.186,0.181507,0.181507,0.052,1.32,0.96
37.750,0.186,0.182198,0.182198,0.053,1.33,0.97
37.850,0.187,0.182411,0.182411,0.053,1.33,0.98
37.950,0.188,0.183007,0.183007,0.054,1.33,0.99
38.050,0.188,0.183572,0.183572,0.054,1.34,0.99
38.150,0.188,0.183949,0.183949,0.054,1.34,0.99
38.250,0.189,0.184666,0.184666,0.054,1.34,0.99
38.350,0.190,0.184971,0.184971,0.055,1.35,1.02
38.450,0.190,0.185593,0.185593,0.055,1.35,1.02
38.550,0.190,0.185815,0.185815,0.055,1.35,1.02
38.650,0.191,0.186606,0.186606,0.056,1.36,1.03
38.750,0.192,0.187371,0.187371,0.057,1.36,1.05
38.850,0.192,0.187732,0.187732,0.058,1.37,1.07
38.950,0.192,0.188093,0.188093,0.057,1.37,1.05
39.050,0.193,0.188384,0.188384,0.057,1.37,1.04
39.150,0.194,0.189092,0.189092,0.059,1.38,1.09
39.250,0.194,0.189856,0.189856,0.058,1.38,1.07
39.350,0.194,0.190307,0.190307,0.058,1.39,1.07
39.450,0.195,0.190710,0.190710,0.058,1.39,1.06
39.550,0.196,0.191071,0.191071,0.059,1.39,1.08
39.650,0.196,0.191483,0.191483,0.059,1.39,1.09
39.750,0.196,0.192188,0.192188,0.060,1.40,1.10
39.850,0.197,0.192727,0.192727,0.060,1.40,1.11
39.950,0.198,0.193216,0.193216,0.061,1.41,1.12
40.050,0.198,0.193699,0.193699,0.062,1.41,1.13
40.150,0.198,0.194054,0.194054,0.060,1.41,1.11
40.250,0.199,0.194520,0.194520,0.061,1.42,1.12
40.350,0.200,0.195044,0.195044,0.061,1.42,1.13
40.450,0.200,0.195877,0.195877,0.061,1.43,1.12
40.550,0.201,0.196211,0.196211,0.063,1.43,1.15
40.650,0.201,0.196611,0.196611,0.062,1.43,1.14
40.750,0.202,0.197029,0.197029,0.063,1.44,1.15
40.850,0.202,0.197687,0.197687,0.063,1.44,1.16
40.950,0.203,0.198250,0.198250,0.065,1.44,1.19
41.050,0.203,0.198833,0.198833,0.064,1.45,1.18
41.150,0.204,0.199322,0.199322,0.064,1.45,1.18
41.250,0.204,0.199829,0.199829,0.063,1.46,1.16
41.350,0.205,0.200664,0.200664,0.063,1.46,1.15
41.450,0.205,0.201515,0.201515,0.065,1.47,1.19
41.550,0.206,0.201755,0.201755,0.066,1.47,1.21
41.650,0.206,0.201965,0.201965,0.065,1.47,1.19
41.750,0.206,0.202312,0.202312,0.065,1.47,1.19
41.850,0.207,0.203040,0.203040,0.065,1.48,1.20
41.950,0.208,0.203799,0.203799,0.066,1.48,1.22
42.050,0.208,0.204092,0.204092,0.068,1.49,1.24
42.150,0.208,0.204391,0.204391,0.067,1.49,1.23
42.250,0.209,0.205088,0.205088,0.068,1.49,1.25
42.350,0.210,0.205490,0.205490,0.066,1.50,1.22
42.450,0.210,0.206172,0.206172,0.068,1.50,1.24
42.550,0.210,0.206613,0.206613,0.069,1.50,1.26
42.650,0.211,0.206993,0.206993,0.070,1.51,1.29
42.750,0.212,0.207526,0.207526,0.068,1.51,1.25
42.850,0.212,0.208344,0.208344,0.071,1.52,1.29
42.950,0.212,0.208533,0.208533,0.071,1.52,1.30
43.050,0.213,0.209292,0.209292,0.070,1.52,1.29
43.150,0.214,0.209597,0.209597,0.071,1.53,1.31
43.250,0.214,0.210287,0.210287,0.073,1.53,1.33
43.350,0.214,0.210732,0.210732,0.072,1.53,1.32
43.450,0.215,0.211182,0.211182,0.074,1.54,1.35
43.550,0.216,0.211614,0.211614,0.073,1.54,1.34
43.650,0.216,0.212106,0.212106,0.072,1.54,1.32
43.750,0.216,0.212711,0.212711,0.074,1.55,1.35
43.850,0.217,0.213220,0.213220,0.073,1.55,1.35
43.950,0.218,0.213635,0.213635,0.073,1.56,1.35
44.050,0.218,0.214393,0.214393,0.074,1.56,1.35
44.150,0.218,0.214814,0.214814,0.076,1.56,1.39
44.250,0.219,0.215321,0.215321,0.076,1.57,1.39
44.350,0.220,0.215824,0.215824,0.077,1.57,1.41
44.450,0.220,0.216278,0.216278,0.077,1.58,1.41
44.550,0.220,0.216775,0.216775,0.077,1.58,1.41
44.650,0.221,0.217401,0.217401,0.078,1.58,1.43
44.750,0.222,0.217940,0.217940,0.078,1.59,1.42
44.850,0.222,0.218482,0.218482,0.079,1.59,1.44
44.950,0.222,0.218959,0.218959,0.078,1.59,1.44
45.050,0.223,0.219394,0.219394,0.081,1.60,1.48
45.150,0.224,0.219842,0.219842,0.081,1.60,1.48
45.250,0.224,0.220482,0.220482,0.079,1.61,1.45
45.350,0.224,0.221125,0.221125,0.080,1.61,1.47
45.450,0.225,0.221753,0.221753,0.081,1.62,1.49
45.550,0.226,0.222132,0.222132,0.081,1.62,1.49
45.650,0.226,0.222452,0.222452,0.083,1.62,1.52
45.750,0.226,0.222899,0.222899,0.083,1.62,1.52
45.850,0.227,0.223827,0.223827,0.084,1.63,1.54
45.950,0.228,0.224342,0.224342,0.084,1.63,1.53
46.050,0.228,0.224665,0.224665,0.085,1.64,1.55
46.150,0.228,0.225160,0.225160,0.084,1.64,1.55
46.250,0.229,0.225616,0.225616,0.084,1.64,1.54
46.350,0.230,0.226395,0.226395,0.087,1.65,1.59
