"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
8.800,0.043,0.028534,0.028534,0.015,0.20,0.27
8.900,0.043,0.028922,0.028922,0.014,0.20,0.27
9.000,0.044,0.029369,0.029369,0.015,0.21,0.27
9.100,0.044,0.029571,0.029571,0.014,0.21,0.26
9.200,0.044,0.029974,0.029974,0.015,0.21,0.28
9.300,0.045,0.030252,0.030252,0.015,0.21,0.29
9.400,0.046,0.030566,0.030566,0.016,0.21,0.30
9.500,0.046,0.030969,0.030969,0.015,0.22,0.28
9.600,0.046,0.031363,0.031363,0.015,0.22,0.27
9.700,0.047,0.031677,0.031677,0.016,0.22,0.30
9.800,0.048,0.031979,0.031979,0.016,0.22,0.30
9.900,0.048,0.032382,0.032382,0.016,0.23,0.29
10.000,0.048,0.032637,0.032637,0.016,0.23,0.30
10.100,0.048,0.032910,0.032910,0.016,0.23,0.30
10.200,0.050,0.033354,0.033354,0.016,0.23,0.30
10.300,0.050,0.033559,0.033559,0.017,0.23,0.31
10.400,0.050,0.033893,0.033893,0.016,0.24,0.30
10.500,0.051,0.034042,0.034042,0.017,0.24,0.31
10.600,0.052,0.034569,0.034569,0.017,0.24,0.31
10.700,0.052,0.035037,0.035037,0.018,0.25,0.33
10.800,0.052,0.035173,0.035173,0.017,0.25,0.32
10.900,0.052,0.035452,0.035452,0.017,0.25,0.31
11.000,0.053,0.035698,0.035698,0.016,0.25,0.30
11.100,0.054,0.036118,0.036118,0.017,0.25,0.31
11.200,0.054,0.036504,0.036504,0.017,0.26,0.32
11.300,0.054,0.036643,0.036643,0.017,0.26,0.31
11.400,0.055,0.036948,0.036948,0.016,0.26,0.30
11.500,0.056,0.037277,0.037277,0.017,0.26,0.32
11.600,0.056,0.037822,0.037822,0.018,0.26,0.32
11.700,0.056,0.037780,0.037780,0.018,0.26,0.34
11.800,0.057,0.038095,0.038095,0.018,0.27,0.33
11.900,0.058,0.038471,0.038471,0.018,0.27,0.33
12.000,0.058,0.038850,0.038850,0.019,0.27,0.35
12.100,0.059,0.039197,0.039197,0.017,0.27,0.32
12.200,0.059,0.039380,0.039380,0.019,0.28,0.35
12.300,0.060,0.039617,0.039617,0.018,0.28,0.33
12.400,0.060,0.040050,0.040050,0.018,0.28,0.34
12.500,0.061,0.040482,0.040482,0.018,0.28,0.34
12.600,0.061,0.040631,0.040631,0.018,0.28,0.33
12.700,0.062,0.040876,0.040876,0.019,0.29,0.34
12.800,0.062,0.041208,0.041208,0.019,0.29,0.34
12.900,0.063,0.041558,0.041558,0.018,0.29,0.32
13.000,0.063,0.041866,0.041866,0.020,0.29,0.37
13.100,0.064,0.042192,0.042192,0.018,0.30,0.34
13.200,0.064,0.042509,0.042509,0.018,0.30,0.33
13.300,0.065,0.042787,0.042787,0.019,0.30,0.35
13.400,0.065,0.042977,0.042977,0.018,0.30,0.33
13.500,0.066,0.043478,0.043478,0.018,0.30,0.34
13.600,0.066,0.043703,0.043703,0.019,0.31,0.36
13.700,0.066,0.043869,0.043869,0.018,0.31,0.34
13.800,0.067,0.044047,0.044047,0.018,0.31,0.33
13.900,0.068,0.044589,0.044589,0.019,0.31,0.35
14.000,0.068,0.044787,0.044787,0.018,0.31,0.33
14.100,0.068,0.044989,0.044989,0.017,0.31,0.32
14.200,0.069,0.045415,0.045415,0.018,0.32,0.34
14.300,0.070,0.045747,0.045747,0.019,0.32,0.35
14.400,0.070,0.045922,0.045922,0.019,0.32,0.36
14.500,0.071,0.046100,0.046100,0.020,0.32,0.36
14.600,0.071,0.046408,0.046408,0.020,0.32,0.37
14.700,0.072,0.046837,0.046837,0.020,0.33,0.36
14.800,0.072,0.047131,0.047131,0.020,0.33,0.37
14.900,0.072,0.047243,0.047243,0.020,0.33,0.37
15.000,0.073,0.047421,0.047421,0.019,0.33,0.35
15.100,0.074,0.047812,0.047812,0.020,0.33,0.38
15.200,0.074,0.048414,0.048414,0.020,0.34,0.37
15.300,0.074,0.048505,0.048505,0.020,0.34,0.37
15.400,0.075,0.048651,0.048651,0.021,0.34,0.38
15.500,0.076,0.048929,0.048929,0.021,0.34,0.38
15.600,0.076,0.049388,0.049388,0.020,0.35,0.38
15.700,0.076,0.049729,0.049729,0.021,0.35,0.39
15.800,0.077,0.049699,0.049699,0.021,0.35,0.38
15.900,0.078,0.049919,0.049919,0.021,0.35,0.38
16.000,0.078,0.050280,0.050280,0.020,0.35,0.37
16.100,0.079,0.050852,0.050852,0.021,0.36,0.39
16.200,0.079,0.050822,0.050822,0.021,0.36,0.39
16.300,0.080,0.051047,0.051047,0.022,0.36,0.40
16.400,0.080,0.051350,0.051350,0.022,0.36,0.40
16.500,0.080,0.051797,0.051797,0.021,0.36,0.39
16.600,0.081,0.052061,0.052061,0.023,0.36,0.42
16.700,0.082,0.052076,0.052076,0.021,0.36,0.40
16.800,0.082,0.052324,0.052324,0.022,0.37,0.41
16.900,0.082,0.052656,0.052656,0.023,0.37,0.42
17.000,0.084,0.053308,0.053308,0.023,0.37,0.42
17.100,0.084,0.053432,0.053432,0.023,0.37,0.42
17.200,0.084,0.053554,0.053554,0.021,0.37,0.40
17.300,0.084,0.053696,0.053696,0.022,0.38,0.40
17.400,0.085,0.054295,0.054295,0.022,0.38,0.41
17.500,0.086,0.054434,0.054434,0.022,0.38,0.40
17.600,0.086,0.054588,0.054588,0.021,0.38,0.40
17.700,0.087,0.054810,0.054810,0.022,0.38,0.42
17.800,0.087,0.055083,0.055083,0.023,0.39,0.42
17.900,0.088,0.055643,0.055643,0.023,0.39,0.42
18.000,0.088,0.055717,0.055717,0.023,0.39,0.42
18.100,0.088,0.055951,0.055951,0.023,0.39,0.42
18.200,0.089,0.056152,0.056152,0.021,0.39,0.39
18.300,0.090,0.056451,0.056451,0.023,0.39,0.43
18.400,0.090,0.056840,0.056840,0.024,0.40,0.44
18.500,0.090,0.057038,0.057038,0.023,0.40,0.42
18.600,0.091,0.057216,0.057216,0.023,0.40,0.42
18.700,0.092,0.057453,0.057453,0.023,0.40,0.42
18.800,0.092,0.057962,0.057962,0.023,0.41,0.42
18.900,0.092,0.058140,0.058140,0.024,0.41,0.45
19.000,0.093,0.058425,0.058425,0.023,0.41,0.42
19.100,0.094,0.058596,0.058596,0.023,0.41,0.42
19.200,0.094,0.058943,0.058943,0.023,0.41,0.43
19.300,0.094,0.059337,0.059337,0.024,0.41,0.44
19.400,0.095,0.059426,0.059426,0.024,0.42,0.44
19.500,0.096,0.059592,0.059592,0.025,0.42,0.45
19.600,0.096,0.059953,0.059953,0.025,0.42,0.47
19.700,0.096,0.060439,0.060439,0.025,0.42,0.45
19.800,0.097,0.060570,0.060570,0.025,0.42,0.46
19.900,0.098,0.060801,0.060801,0.024,0.43,0.44
20.000,0.098,0.061073,0.061073,0.024,0.43,0.45
20.100,0.098,0.061473,0.061473,0.025,0.43,0.47
20.200,0.099,0.061900,0.061900,0.025,0.43,0.45
20.300,0.100,0.061867,0.061867,0.024,0.43,0.45
20.400,0.100,0.062119,0.062119,0.024,0.43,0.45
20.500,0.101,0.062575,0.062575,0.025,0.44,0.46
20.600,0.102,0.062993,0.062993,0.025,0.44,0.47
20.700,0.102,0.063088,0.063088,0.024,0.44,0.44
20.800,0.102,0.063366,0.063366,0.025,0.44,0.45
20.900,0.102,0.063606,0.063606,0.025,0.44,0.46
21.000,0.103,0.064054,0.064054,0.026,0.45,0.48
21.100,0.104,0.064389,0.064389,0.026,0.45,0.48
21.200,0.104,0.064480,0.064480,0.025,0.45,0.46
21.300,0.104,0.064726,0.064726,0.024,0.45,0.44
21.400,0.105,0.065129,0.065129,0.027,0.46,0.49
21.500,0.106,0.065556,0.065556,0.027,0.46,0.50
21.600,0.106,0.065663,0.065663,0.026,0.46,0.48
21.700,0.106,0.065891,0.065891,0.026,0.46,0.48
21.800,0.107,0.066122,0.066122,0.026,0.46,0.47
21.900,0.108,0.066471,0.066471,0.027,0.46,0.49
22.000,0.108,0.066812,0.066812,0.026,0.47,0.49
22.100,0.108,0.066957,0.066957,0.027,0.47,0.49
22.200,0.109,0.067328,0.067328,0.027,0.47,0.49
22.300,0.110,0.067662,0.067662,0.026,0.47,0.49
22.400,0.110,0.068009,0.068009,0.027,0.48,0.50
22.500,0.110,0.068074,0.068074,0.027,0.48,0.51
22.600,0.111,0.068359,0.068359,0.027,0.48,0.50
22.700,0.112,0.068791,0.068791,0.027,0.48,0.51
22.800,0.112,0.069191,0.069191,0.028,0.48,0.51
22.900,0.112,0.069345,0.069345,0.027,0.48,0.50
23.000,0.113,0.069473,0.069473,0.028,0.49,0.51
23.100,0.114,0.069707,0.069707,0.028,0.49,0.51
23.200,0.114,0.070204,0.070204,0.028,0.49,0.51
23.300,0.115,0.070512,0.070512,0.028,0.49,0.52
23.400,0.115,0.070723,0.070723,0.029,0.49,0.53
23.500,0.116,0.070880,0.070880,0.029,0.50,0.53
23.600,0.116,0.071327,0.071327,0.028,0.50,0.52
23.700,0.117,0.071789,0.071789,0.029,0.50,0.53
23.800,0.118,0.071852,0.071852,0.028,0.50,0.52
23.900,0.118,0.072095,0.072095,0.030,0.50,0.55
24.000,0.118,0.072379,0.072379,0.029,0.51,0.53
24.100,0.119,0.072924,0.072924,0.030,0.51,0.55
24.200,0.120,0.073259,0.073259,0.029,0.51,0.54
24.300,0.120,0.073460,0.073460,0.029,0.51,0.53
24.400,0.120,0.073626,0.073626,0.030,0.51,0.56
24.500,0.120,0.073970,0.073970,0.030,0.52,0.56
24.600,0.122,0.074503,0.074503,0.031,0.52,0.57
24.700,0.122,0.074414,0.074414,0.030,0.52,0.56
24.800,0.122,0.074648,0.074648,0.030,0.52,0.55
24.900,0.122,0.075054,0.075054,0.031,0.52,0.58
25.000,0.124,0.075576,0.075576,0.031,0.53,0.56
25.100,0.124,0.075833,0.075833,0.031,0.53,0.58
25.200,0.124,0.075896,0.075896,0.031,0.53,0.57
25.300,0.124,0.076127,0.076127,0.031,0.53,0.57
25.400,0.125,0.076666,0.076666,0.031,0.54,0.57
25.500,0.126,0.077149,0.077149,0.033,0.54,0.60
25.600,0.126,0.077202,0.077202,0.030,0.54,0.56
25.700,0.126,0.077484,0.077484,0.030,0.54,0.56
25.800,0.127,0.077664,0.077664,0.031,0.54,0.57
25.900,0.128,0.078103,0.078103,0.033,0.55,0.61
26.000,0.128,0.078378,0.078378,0.033,0.55,0.62
26.100,0.128,0.078701,0.078701,0.033,0.55,0.60
26.200,0.129,0.078918,0.078918,0.032,0.55,0.58
26.300,0.130,0.079202,0.079202,0.033,0.55,0.61
26.400,0.130,0.079729,0.079729,0.034,0.56,0.63
26.500,0.131,0.079809,0.079809,0.033,0.56,0.61
26.600,0.131,0.080106,0.080106,0.032,0.56,0.59
26.700,0.132,0.080446,0.080446,0.031,0.56,0.58
26.800,0.132,0.080808,0.080808,0.032,0.57,0.60
26.900,0.133,0.081072,0.081072,0.033,0.57,0.62
27.000,0.133,0.081149,0.081149,0.032,0.57,0.58
27.100,0.134,0.081572,0.081572,0.032,0.57,0.60
27.200,0.134,0.081960,0.081960,0.033,0.57,0.61
27.300,0.135,0.082494,0.082494,0.036,0.58,0.66
27.400,0.136,0.082630,0.082630,0.035,0.58,0.64
27.500,0.136,0.082769,0.082769,0.034,0.58,0.63
27.600,0.136,0.083098,0.083098,0.034,0.58,0.63
27.700,0.137,0.083486,0.083486,0.034,0.58,0.63
27.800,0.138,0.083750,0.083750,0.036,0.59,0.66
27.900,0.138,0.083963,0.083963,0.036,0.59,0.66
28.000,0.138,0.084251,0.084251,0.036,0.59,0.66
28.100,0.139,0.084745,0.084745,0.035,0.59,0.65
28.200,0.140,0.085119,0.085119,0.037,0.60,0.68
28.300,0.140,0.085400,0.085400,0.036,0.60,0.66
28.400,0.141,0.085625,0.085625,0.036,0.60,0.67
28.500,0.141,0.085942,0.085942,0.035,0.60,0.65
28.600,0.142,0.086241,0.086241,0.036,0.60,0.67
28.700,0.142,0.086476,0.086476,0.036,0.60,0.67
28.800,0.143,0.086801,0.086801,0.036,0.61,0.66
28.900,0.143,0.087142,0.087142,0.038,0.61,0.70
29.000,0.144,0.087453,0.087453,0.038,0.61,0.69
29.100,0.144,0.087690,0.087690,0.037,0.61,0.69
29.200,0.144,0.088016,0.088016,0.038,0.62,0.70
29.300,0.145,0.088410,0.088410,0.038,0.62,0.71
29.400,0.146,0.088917,0.088917,0.038,0.62,0.70
29.500,0.146,0.088985,0.088985,0.038,0.62,0.71
29.600,0.146,0.089518,0.089518,0.039,0.63,0.73
29.700,0.147,0.089592,0.089592,0.039,0.63,0.71
29.800,0.148,0.089918,0.089918,0.040,0.63,0.73
29.900,0.148,0.090250,0.090250,0.040,0.63,0.73
30.000,0.148,0.090641,0.090641,0.040,0.63,0.73
30.100,0.149,0.090928,0.090928,0.039,0.64,0.72
30.200,0.150,0.091272,0.091272,0.040,0.64,0.73
30.300,0.150,0.091512,0.091512,0.039,0.64,0.72
30.400,0.150,0.091764,0.091764,0.039,0.64,0.72
30.500,0.151,0.092291,0.092291,0.040,0.65,0.73
30.600,0.152,0.092635,0.092635,0.040,0.65,0.73
30.700,0.152,0.092828,0.092828,0.038,0.65,0.71
30.800,0.152,0.093029,0.093029,0.040,0.65,0.74
30.900,0.153,0.093470,0.093470,0.042,0.65,0.77
31.000,0.154,0.093790,0.093790,0.041,0.66,0.77
31.100,0.154,0.094333,0.094333,0.042,0.66,0.77
31.200,0.154,0.094359,0.094359,0.041,0.66,0.76
31.300,0.155,0.094620,0.094620,0.042,0.66,0.77
31.400,0.156,0.095147,0.095147,0.043,0.67,0.80
31.500,0.156,0.095393,0.095393,0.042,0.67,0.77
31.600,0.156,0.095719,0.095719,0.043,0.67,0.79
31.700,0.157,0.095962,0.095962,0.042,0.67,0.77
31.800,0.158,0.096534,0.096534,0.043,0.68,0.80
31.900,0.158,0.096688,0.096688,0.043,0.68,0.79
32.000,0.158,0.096964,0.096964,0.043,0.68,0.79
32.100,0.159,0.097346,0.097346,0.044,0.68,0.81
32.200,0.160,0.097781,0.097781,0.044,0.68,0.81
32.300,0.160,0.098054,0.098054,0.044,0.69,0.82
32.400,0.160,0.098377,0.098377,0.044,0.69,0.82
32.500,0.161,0.098557,0.098557,0.046,0.69,0.85
32.600,0.162,0.098907,0.098907,0.044,0.69,0.82
32.700,0.162,0.099473,0.099473,0.047,0.70,0.87
32.800,0.162,0.099526,0.099526,0.047,0.70,0.87
32.900,0.163,0.099873,0.099873,0.047,0.70,0.87
33.000,0.164,0.100193,0.100193,0.046,0.70,0.86
33.100,0.164,0.100652,0.100652,0.047,0.70,0.86
33.200,0.164,0.100993,0.100993,0.047,0.71,0.87
33.300,0.165,0.101236,0.101236,0.047,0.71,0.87
33.400,0.166,0.101627,0.101627,0.048,0.71,0.88
33.500,0.166,0.101891,0.101891,0.047,0.71,0.87
33.600,0.166,0.102338,0.102338,0.048,0.72,0.89
33.700,0.167,0.102450,0.102450,0.048,0.72,0.89
33.800,0.168,0.102939,0.102939,0.048,0.72,0.89
33.900,0.168,0.103372,0.103372,0.049,0.72,0.90
34.000,0.168,0.103470,0.103470,0.049,0.72,0.90
34.100,0.169,0.103973,0.103973,0.049,0.73,0.91
34.200,0.170,0.104145,0.104145,0.050,0.73,0.92
34.300,0.170,0.104616,0.104616,0.049,0.73,0.91
34.400,0.171,0.104930,0.104930,0.051,0.73,0.95
34.500,0.171,0.105301,0.105301,0.051,0.74,0.94
34.600,0.172,0.105638,0.105638,0.051,0.74,0.95
34.700,0.172,0.105991,0.105991,0.051,0.74,0.94
34.800,0.173,0.106320,0.106320,0.052,0.74,0.95
34.900,0.173,0.106782,0.106782,0.051,0.75,0.95
35.000,0.174,0.107126,0.107126,0.053,0.75,0.99
35.100,0.174,0.107342,0.107342,0.054,0.75,0.99
35.200,0.175,0.107597,0.107597,0.053,0.75,0.98
35.300,0.175,0.108003,0.108003,0.054,0.76,1.00
35.400,0.176,0.108524,0.108524,0.054,0.76,1.00
35.500,0.176,0.108720,0.108720,0.055,0.76,1.02
35.600,0.176,0.109037,0.109037,0.056,0.76,1.04
35.700,0.177,0.109362,0.109362,0.055,0.76,1.02
35.800,0.178,0.109712,0.109712,0.055,0.77,1.01
35.900,0.178,0.110174,0.110174,0.056,0.77,1.04
36.000,0.178,0.110556,0.110556,0.055,0.77,1.02
36.100,0.179,0.110876,0.110876,0.055,0.78,1.02
36.200,0.180,0.111187,0.111187,0.057,0.78,1.05
36.300,0.180,0.111709,0.111709,0.057,0.78,1.05
36.400,0.180,0.111981,0.111981,0.057,0.78,1.05
36.500,0.181,0.112260,0.112260,0.057,0.79,1.06
36.600,0.182,0.112562,0.112562,0.059,0.79,1.09
36.700,0.182,0.112977,0.112977,0.058,0.79,1.07
36.800,0.182,0.113297,0.113297,0.059,0.79,1.08
36.900,0.183,0.113759,0.113759,0.060,0.80,1.11
37.000,0.184,0.114112,0.114112,0.060,0.80,1.11
37.100,0.184,0.114444,0.114444,0.059,0.80,1.08
37.200,0.184,0.114876,0.114876,0.060,0.80,1.11
37.300,0.185,0.115160,0.115160,0.061,0.81,1.12
37.400,0.186,0.115584,0.115584,0.061,0.81,1.13
37.500,0.186,0.115919,0.115919,0.062,0.81,1.14
37.600,0.186,0.116215,0.116215,0.061,0.81,1.12
37.700,0.187,0.116695,0.116695,0.062,0.82,1.14
37.800,0.188,0.116911,0.116911,0.063,0.82,1.16
37.900,0.188,0.117353,0.117353,0.062,0.82,1.15
38.000,0.188,0.117617,0.117617,0.061,0.82,1.13
38.100,0.189,0.118366,0.118366,0.063,0.83,1.16
38.200,0.190,0.118571,0.118571,0.062,0.83,1.15
38.300,0.190,0.118899,0.118899,0.062,0.83,1.15
38.400,0.190,0.119213,0.119213,0.063,0.83,1.16
38.500,0.191,0.119809,0.119809,0.065,0.84,1.21
38.600,0.192,0.120090,0.120090,0.065,0.84,1.19
38.700,0.192,0.120369,0.120369,0.066,0.84,1.22
38.800,0.192,0.120745,0.120745,0.066,0.84,1.21
38.900,0.193,0.121077,0.121077,0.066,0.85,1.22
39.000,0.194,0.121788,0.121788,0.065,0.85,1.21
39.100,0.194,0.121827,0.121827,0.067,0.85,1.24
39.200,0.194,0.122247,0.122247,0.066,0.85,1.23
39.300,0.195,0.122579,0.122579,0.067,0.86,1.23
39.400,0.196,0.123175,0.123175,0.068,0.86,1.25
39.500,0.196,0.123518,0.123518,0.068,0.86,1.26
39.600,0.196,0.123812,0.123812,0.068,0.87,1.26
39.700,0.197,0.124200,0.124200,0.069,0.87,1.28
39.800,0.198,0.124623,0.124623,0.069,0.87,1.27
39.900,0.198,0.125112,0.125112,0.069,0.87,1.28
40.000,0.198,0.125346,0.125346,0.070,0.88,1.29
40.100,0.199,0.125728,0.125728,0.069,0.88,1.28
40.200,0.200,0.126143,0.126143,0.071,0.88,1.31
40.300,0.201,0.126857,0.126857,0.073,0.89,1.35
40.400,0.201,0.126946,0.126946,0.071,0.89,1.31
40.500,0.201,0.127216,0.127216,0.073,0.89,1.35
40.600,0.202,0.127699,0.127699,0.072,0.89,1.33
40.700,0.202,0.128294,0.128294,0.074,0.90,1.37
40.800,0.203,0.128525,0.128525,0.074,0.90,1.36
40.900,0.203,0.128801,0.128801,0.074,0.90,1.37
41.000,0.204,0.129207,0.129207,0.074,0.90,1.36
41.100,0.204,0.129654,0.129654,0.074,0.91,1.37
41.200,0.205,0.130173,0.130173,0.075,0.91,1.39
41.300,0.205,0.130513,0.130513,0.076,0.91,1.40
41.400,0.206,0.130895,0.130895,0.075,0.92,1.38
41.500,0.206,0.131224,0.131224,0.076,0.92,1.40
41.600,0.206,0.131761,0.131761,0.077,0.92,1.43
41.700,0.207,0.132291,0.132291,0.078,0.93,1.45
41.800,0.208,0.132489,0.132489,0.078,0.93,1.45
41.900,0.208,0.132780,0.132780,0.077,0.93,1.42
42.000,0.208,0.133295,0.133295,0.079,0.93,1.46
42.100,0.209,0.134003,0.134003,0.080,0.94,1.48
42.200,0.210,0.134151,0.134151,0.081,0.94,1.50
42.300,0.210,0.134590,0.134590,0.080,0.94,1.47
42.400,0.210,0.134880,0.134880,0.080,0.94,1.48
42.500,0.211,0.135470,0.135470,0.082,0.95,1.51
42.600,0.212,0.135867,0.135867,0.083,0.95,1.53
42.700,0.212,0.136282,0.136282,0.083,0.95,1.53
42.800,0.212,0.136602,0.136602,0.082,0.96,1.52
42.900,0.213,0.136859,0.136859,0.083,0.96,1.54
43.000,0.214,0.137754,0.137754,0.085,0.96,1.56
43.100,0.214,0.138027,0.138027,0.084,0.97,1.56
43.200,0.214,0.138412,0.138412,0.085,0.97,1.57
43.300,0.215,0.138711,0.138711,0.085,0.97,1.57
43.400,0.216,0.139173,0.139173,0.086,0.97,1.58
43.500,0.216,0.139822,0.139822,0.087,0.98,1.61
43.600,0.216,0.139991,0.139991,0.086,0.98,1.59
43.700,0.217,0.140412,0.140412,0.087,0.98,1.61
43.800,0.218,0.140847,0.140847,0.087,0.98,1.61
43.900,0.218,0.141588,0.141588,0.089,0.99,1.65
44.000,0.218,0.141825,0.141825,0.090,0.99,1.67
44.100,0.219,0.142210,0.142210,0.090,0.99,1.67
44.200,0.220,0.142660,0.142660,0.090,1.00,1.66
44.300,0.220,0.143194,0.143194,0.090,1.00,1.67
44.400,0.220,0.143594,0.143594,0.090,1.00,1.66
44.500,0.221,0.143884,0.143884,0.092,1.01,1.71
44.600,0.222,0.144302,0.144302,0.092,1.01,1.70
44.700,0.222,0.144844,0.144844,0.092,1.01,1.71
44.800,0.222,0.145478,0.145478,0.094,1.02,1.74
44.900,0.223,0.145667,0.145667,0.095,1.02,1.75
45.000,0.224,0.146118,0.146118,0.094,1.02,1.75
45.100,0.224,0.146358,0.146358,0.094,1.02,1.74
45.200,0.224,0.147018,0.147018,0.097,1.03,1.80
45.300,0.225,0.147596,0.147596,0.096,1.03,1.78
45.400,0.226,0.147801,0.147801,0.097,1.03,1.80
45.500,0.226,0.148204,0.148204,0.098,1.04,1.80
45.600,0.226,0.148719,0.148719,0.099,1.04,1.83
45.700,0.227,0.149475,0.149475,0.100,1.05,1.85
45.800,0.228,0.149688,0.149688,0.098,1.05,1.82
45.900,0.228,0.149984,0.149984,0.100,1.05,1.85
46.000,0.228,0.150586,0.150586,0.100,1.05,1.86
46.100,0.229,0.151134,0.151134,0.102,1.06,1.88
46.200,0.230,0.151391,0.151391,0.101,1.06,1.87
46.300,0.230,0.151809,0.151809,0.101,1.06,1.86
46.400,0.230,0.152239,0.152239,0.103,1.06,1.90
