"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
0.250,0.000,-0.000376,-0.000376,0.008,0.00,0.14
0.350,0.000,0.000376,0.000376,0.005,0.00,0.10
0.450,0.000,0.000702,0.000702,0.007,0.01,0.13
0.550,0.001,0.001280,0.001280,0.008,0.01,0.14
0.650,0.002,0.001627,0.001627,0.008,0.01,0.15
0.750,0.002,0.002367,0.002367,0.008,0.02,0.14
0.850,0.002,0.002539,0.002539,0.009,0.02,0.17
0.950,0.003,0.003194,0.003194,0.009,0.02,0.17
1.050,0.004,0.003484,0.003484,0.010,0.03,0.18
1.150,0.004,0.004068,0.004068,0.011,0.03,0.20
1.250,0.005,0.004521,0.004521,0.010,0.03,0.18
1.350,0.006,0.005164,0.005164,0.011,0.04,0.21
1.450,0.006,0.005161,0.005161,0.011,0.04,0.21
1.550,0.006,0.005786,0.005786,0.011,0.04,0.20
1.650,0.006,0.006494,0.006494,0.012,0.05,0.21
1.750,0.007,0.007161,0.007161,0.012,0.05,0.22
1.850,0.008,0.007499,0.007499,0.013,0.05,0.24
1.950,0.008,0.007857,0.007857,0.011,0.06,0.21
2.050,0.008,0.008355,0.008355,0.011,0.06,0.21
2.150,0.009,0.009078,0.009078,0.013,0.07,0.23
2.250,0.010,0.009635,0.009635,0.014,0.07,0.26
2.350,0.010,0.009747,0.009747,0.013,0.07,0.24
2.450,0.010,0.010047,0.010047,0.013,0.07,0.24
2.550,0.011,0.010633,0.010633,0.013,0.08,0.23
2.650,0.012,0.011800,0.011800,0.014,0.09,0.25
2.750,0.012,0.011866,0.011866,0.014,0.09,0.25
2.850,0.012,0.011916,0.011916,0.014,0.09,0.25
2.950,0.013,0.012269,0.012269,0.013,0.09,0.25
3.050,0.014,0.013089,0.013089,0.014,0.09,0.25
3.150,0.014,0.014233,0.014233,0.014,0.10,0.27
3.250,0.014,0.014277,0.014277,0.015,0.10,0.28
3.350,0.015,0.014443,0.014443,0.016,0.10,0.29
3.450,0.016,0.014843,0.014843,0.016,0.11,0.30
3.550,0.016,0.015676,0.015676,0.016,0.11,0.30
3.650,0.016,0.016852,0.016852,0.017,0.12,0.32
3.750,0.017,0.016419,0.016419,0.015,0.12,0.28
3.850,0.018,0.016644,0.016644,0.016,0.12,0.30
3.950,0.018,0.017486,0.017486,0.015,0.13,0.27
4.050,0.018,0.018238,0.018238,0.017,0.13,0.31
4.150,0.019,0.019187,0.019187,0.017,0.14,0.32
4.250,0.020,0.018769,0.018769,0.017,0.14,0.31
4.350,0.020,0.019699,0.019699,0.017,0.14,0.32
4.450,0.020,0.020478,0.020478,0.017,0.15,0.32
4.550,0.021,0.021266,0.021266,0.018,0.15,0.34
4.650,0.022,0.020902,0.020902,0.018,0.15,0.34
4.750,0.022,0.021646,0.021646,0.018,0.16,0.34
4.850,0.022,0.021811,0.021811,0.018,0.16,0.33
4.950,0.023,0.022718,0.022718,0.019,0.16,0.36
5.050,0.024,0.022869,0.022869,0.020,0.16,0.37
5.150,0.024,0.023432,0.023432,0.019,0.17,0.35
5.250,0.024,0.023853,0.023853,0.018,0.17,0.33
5.350,0.025,0.024282,0.024282,0.019,0.18,0.35
5.450,0.026,0.025112,0.025112,0.019,0.18,0.36
5.550,0.026,0.025678,0.025678,0.020,0.19,0.38
5.650,0.026,0.025731,0.025731,0.020,0.19,0.36
5.750,0.027,0.026469,0.026469,0.021,0.19,0.39
5.850,0.028,0.026733,0.026733,0.020,0.19,0.37
5.950,0.028,0.027565,0.027565,0.020,0.20,0.37
6.050,0.028,0.028229,0.028229,0.020,0.20,0.38
6.150,0.029,0.028540,0.028540,0.022,0.21,0.40
6.250,0.030,0.028643,0.028643,0.021,0.21,0.39
6.350,0.030,0.029535,0.029535,0.022,0.21,0.41
6.450,0.030,0.030151,0.030151,0.022,0.22,0.40
6.550,0.031,0.030531,0.030531,0.023,0.22,0.43
6.650,0.032,0.031191,0.031191,0.023,0.22,0.43
6.750,0.032,0.031399,0.031399,0.023,0.23,0.43
6.850,0.032,0.031692,0.031692,0.025,0.23,0.46
6.950,0.032,0.031855,0.031855,0.025,0.23,0.46
7.050,0.034,0.032619,0.032619,0.026,0.24,0.47
7.150,0.034,0.033402,0.033402,0.025,0.24,0.47
7.250,0.035,0.033911,0.033911,0.026,0.24,0.48
7.350,0.035,0.034350,0.034350,0.027,0.25,0.50
7.450,0.035,0.034587,0.034587,0.027,0.25,0.49
7.550,0.036,0.035307,0.035307,0.027,0.25,0.49
7.650,0.036,0.036127,0.036127,0.027,0.26,0.50
7.750,0.037,0.036471,0.036471,0.026,0.26,0.48
7.850,0.038,0.036764,0.036764,0.026,0.27,0.48
7.950,0.038,0.037194,0.037194,0.027,0.27,0.50
8.050,0.038,0.037997,0.037997,0.028,0.27,0.51
8.150,0.039,0.038456,0.038456,0.029,0.28,0.54
8.250,0.040,0.038811,0.038811,0.030,0.28,0.55
8.350,0.040,0.039081,0.039081,0.028,0.28,0.52
8.450,0.040,0.039395,0.039395,0.029,0.28,0.55
8.550,0.041,0.040299,0.040299,0.030,0.29,0.55
8.650,0.042,0.040853,0.040853,0.029,0.29,0.54
8.750,0.042,0.041211,0.041211,0.031,0.30,0.57
8.850,0.043,0.041546,0.041546,0.032,0.30,0.59
8.950,0.043,0.042171,0.042171,0.031,0.30,0.57
9.050,0.044,0.042796,0.042796,0.032,0.31,0.59
9.150,0.044,0.043179,0.043179,0.032,0.31,0.59
9.250,0.044,0.043590,0.043590,0.033,0.31,0.60
9.350,0.044,0.044026,0.044026,0.032,0.32,0.59
9.450,0.046,0.044855,0.044855,0.033,0.32,0.62
9.550,0.046,0.045054,0.045054,0.034,0.32,0.64
9.650,0.046,0.045697,0.045697,0.034,0.33,0.64
9.750,0.046,0.045892,0.045892,0.033,0.33,0.62
9.850,0.047,0.046500,0.046500,0.035,0.34,0.65
9.950,0.048,0.046989,0.046989,0.035,0.34,0.65
10.050,0.048,0.047631,0.047631,0.035,0.34,0.65
10.150,0.048,0.048191,0.048191,0.036,0.35,0.66
10.250,0.049,0.048547,0.048547,0.037,0.35,0.68
10.350,0.050,0.049110,0.049110,0.038,0.35,0.70
10.450,0.050,0.049614,0.049614,0.038,0.36,0.70
10.550,0.051,0.050215,0.050215,0.038,0.36,0.71
10.650,0.051,0.050523,0.050523,0.040,0.36,0.74
10.750,0.052,0.050944,0.050944,0.039,0.37,0.73
10.850,0.052,0.051551,0.051551,0.040,0.37,0.73
10.950,0.052,0.052182,0.052182,0.041,0.38,0.76
11.050,0.053,0.052659,0.052659,0.041,0.38,0.75
11.150,0.054,0.053358,0.053358,0.042,0.38,0.78
11.250,0.054,0.053551,0.053551,0.041,0.39,0.75
11.350,0.054,0.053981,0.053981,0.042,0.39,0.77
11.450,0.055,0.054532,0.054532,0.042,0.39,0.78
11.550,0.056,0.055252,0.055252,0.044,0.40,0.81
11.650,0.056,0.055776,0.055776,0.045,0.40,0.82
11.750,0.056,0.056250,0.056250,0.044,0.41,0.81
11.850,0.057,0.056751,0.056751,0.045,0.41,0.83
11.950,0.058,0.057103,0.057103,0.044,0.41,0.82
12.050,0.058,0.057595,0.057595,0.047,0.42,0.86
12.150,0.058,0.058315,0.058315,0.047,0.42,0.86
12.250,0.059,0.058813,0.058813,0.045,0.42,0.84
12.350,0.060,0.059103,0.059103,0.046,0.43,0.85
12.450,0.060,0.059408,0.059408,0.048,0.43,0.90
12.550,0.061,0.060187,0.060187,0.049,0.43,0.91
12.650,0.061,0.060718,0.060718,0.048,0.44,0.88
12.750,0.062,0.061272,0.061272,0.047,0.44,0.88
12.850,0.062,0.061447,0.061447,0.048,0.44,0.88
12.950,0.062,0.061861,0.061861,0.050,0.45,0.91
13.050,0.064,0.062519,0.062519,0.051,0.45,0.94
13.150,0.064,0.063073,0.063073,0.050,0.45,0.93
13.250,0.064,0.063529,0.063529,0.050,0.46,0.92
13.350,0.064,0.063876,0.063876,0.051,0.46,0.93
13.450,0.065,0.064347,0.064347,0.053,0.46,0.98
13.550,0.066,0.064833,0.064833,0.054,0.47,0.99
13.650,0.066,0.065221,0.065221,0.053,0.47,0.97
13.750,0.066,0.065982,0.065982,0.054,0.48,0.99
13.850,0.067,0.066237,0.066237,0.056,0.48,1.03
13.950,0.068,0.066785,0.066785,0.056,0.48,1.04
14.050,0.068,0.067096,0.067096,0.055,0.48,1.02
14.150,0.068,0.067736,0.067736,0.056,0.49,1.03
14.250,0.069,0.068456,0.068456,0.056,0.49,1.04
14.350,0.070,0.068767,0.068767,0.057,0.50,1.05
14.450,0.070,0.069141,0.069141,0.057,0.50,1.06
14.550,0.071,0.069686,0.069686,0.058,0.50,1.08
14.650,0.071,0.070115,0.070115,0.059,0.51,1.09
14.750,0.072,0.070672,0.070672,0.059,0.51,1.08
14.850,0.072,0.071179,0.071179,0.059,0.51,1.10
14.950,0.072,0.071511,0.071511,0.059,0.52,1.08
15.050,0.073,0.071905,0.071905,0.059,0.52,1.10
15.150,0.074,0.072465,0.072465,0.062,0.52,1.14
15.250,0.074,0.073049,0.073049,0.062,0.53,1.15
15.350,0.074,0.073623,0.073623,0.061,0.53,1.12
15.450,0.075,0.073964,0.073964,0.062,0.53,1.15
15.550,0.076,0.074314,0.074314,0.063,0.54,1.17
15.650,0.076,0.075016,0.075016,0.064,0.54,1.18
15.750,0.076,0.075502,0.075502,0.064,0.54,1.18
15.850,0.077,0.075848,0.075848,0.065,0.55,1.20
15.950,0.078,0.076213,0.076213,0.064,0.55,1.19
16.050,0.078,0.076939,0.076939,0.065,0.55,1.20
16.150,0.078,0.077632,0.077632,0.068,0.56,1.25
16.250,0.079,0.077958,0.077958,0.066,0.56,1.22
16.350,0.080,0.078393,0.078393,0.067,0.57,1.24
16.450,0.080,0.078737,0.078737,0.067,0.57,1.24
16.550,0.080,0.079424,0.079424,0.070,0.57,1.29
16.650,0.081,0.080067,0.080067,0.069,0.58,1.28
16.750,0.082,0.080399,0.080399,0.070,0.58,1.29
16.850,0.082,0.080707,0.080707,0.069,0.58,1.27
16.950,0.082,0.081317,0.081317,0.071,0.59,1.31
17.050,0.084,0.082073,0.082073,0.075,0.59,1.38
17.150,0.084,0.082378,0.082378,0.072,0.59,1.32
17.250,0.084,0.082737,0.082737,0.073,0.60,1.35
17.350,0.084,0.083202,0.083202,0.073,0.60,1.35
17.450,0.085,0.083774,0.083774,0.075,0.60,1.38
17.550,0.086,0.084396,0.084396,0.076,0.61,1.41
17.650,0.086,0.084793,0.084793,0.076,0.61,1.40
17.750,0.087,0.085181,0.085181,0.077,0.61,1.43
17.850,0.087,0.085732,0.085732,0.080,0.62,1.47
17.950,0.088,0.086336,0.086336,0.080,0.62,1.47
18.050,0.088,0.086561,0.086561,0.078,0.62,1.44
18.150,0.088,0.087237,0.087237,0.079,0.63,1.46
18.250,0.089,0.087578,0.087578,0.080,0.63,1.48
18.350,0.090,0.087995,0.087995,0.081,0.63,1.50
18.450,0.090,0.088632,0.088632,0.082,0.64,1.51
18.550,0.090,0.089133,0.089133,0.081,0.64,1.50
18.650,0.091,0.089640,0.089640,0.083,0.65,1.53
18.750,0.092,0.090123,0.090123,0.082,0.65,1.52
18.850,0.092,0.090771,0.090771,0.085,0.65,1.57
18.950,0.092,0.091086,0.091086,0.085,0.66,1.57
19.050,0.093,0.091521,0.091521,0.085,0.66,1.58
19.150,0.094,0.092241,0.092241,0.086,0.67,1.58
19.250,0.094,0.092822,0.092822,0.086,0.67,1.60
19.350,0.094,0.093228,0.093228,0.087,0.67,1.62
19.450,0.095,0.093841,0.093841,0.087,0.68,1.61
19.550,0.096,0.094193,0.094193,0.089,0.68,1.64
19.650,0.096,0.094801,0.094801,0.089,0.68,1.64
19.750,0.097,0.095343,0.095343,0.091,0.69,1.69
19.850,0.097,0.095527,0.095527,0.090,0.69,1.66
19.950,0.098,0.096081,0.096081,0.091,0.69,1.68
20.050,0.098,0.096623,0.096623,0.091,0.70,1.68
20.150,0.098,0.097292,0.097292,0.092,0.70,1.71
20.250,0.099,0.097686,0.097686,0.093,0.70,1.73
20.350,0.100,0.098202,0.098202,0.096,0.71,1.77
20.450,0.100,0.098652,0.098652,0.094,0.71,1.73
20.550,0.101,0.099269,0.099269,0.095,0.72,1.76
20.650,0.102,0.099959,0.099959,0.098,0.72,1.81
20.750,0.102,0.100264,0.100264,0.097,0.72,1.80
20.850,0.102,0.100661,0.100661,0.096,0.73,1.78
20.950,0.102,0.101292,0.101292,0.098,0.73,1.82
21.050,0.103,0.101941,0.101941,0.098,0.73,1.80
21.150,0.104,0.102308,0.102308,0.101,0.74,1.86
21.250,0.104,0.102815,0.102815,0.099,0.74,1.83
21.350,0.104,0.103319,0.103319,0.099,0.74,1.83
21.450,0.105,0.103798,0.103798,0.102,0.75,1.88
21.550,0.106,0.104575,0.104575,0.105,0.75,1.93
21.650,0.106,0.104735,0.104735,0.103,0.76,1.91
21.750,0.106,0.105224,0.105224,0.104,0.76,1.93
21.850,0.107,0.105813,0.105813,0.104,0.76,1.92
21.950,0.108,0.106471,0.106471,0.105,0.77,1.95
22.050,0.108,0.106844,0.106844,0.107,0.77,1.98
22.150,0.108,0.107223,0.107223,0.108,0.77,1.99
22.250,0.109,0.107718,0.107718,0.108,0.78,1.99
22.350,0.110,0.108260,0.108260,0.109,0.78,2.02
22.450,0.110,0.109034,0.109034,0.112,0.79,2.06
22.550,0.110,0.109211,0.109211,0.110,0.79,2.03
22.650,0.111,0.109528,0.109528,0.109,0.79,2.02
22.750,0.112,0.110192,0.110192,0.111,0.79,2.06
22.850,0.112,0.111042,0.111042,0.113,0.80,2.08
22.950,0.112,0.111253,0.111253,0.112,0.80,2.07
23.050,0.113,0.111703,0.111703,0.112,0.81,2.06
23.150,0.114,0.112008,0.112008,0.114,0.81,2.10
23.250,0.114,0.112672,0.112672,0.116,0.81,2.15
23.350,0.114,0.113060,0.113060,0.115,0.82,2.13
23.450,0.115,0.113685,0.113685,0.117,0.82,2.16
23.550,0.116,0.114180,0.114180,0.117,0.82,2.16
23.650,0.116,0.114494,0.114494,0.118,0.83,2.18
23.750,0.116,0.114793,0.114793,0.119,0.83,2.20
23.850,0.117,0.115531,0.115531,0.119,0.83,2.20
23.950,0.118,0.116236,0.116236,0.120,0.84,2.22
24.050,0.118,0.116743,0.116743,0.119,0.84,2.20
24.150,0.118,0.117003,0.117003,0.121,0.84,2.23
24.250,0.119,0.117554,0.117554,0.123,0.85,2.27
24.350,0.120,0.118123,0.118123,0.122,0.85,2.26
24.450,0.120,0.118606,0.118606,0.125,0.86,2.31
24.550,0.120,0.118834,0.118834,0.124,0.86,2.29
24.650,0.122,0.119522,0.119522,0.126,0.86,2.34
24.750,0.122,0.120090,0.120090,0.125,0.87,2.31
24.850,0.122,0.120544,0.120544,0.126,0.87,2.34
24.950,0.122,0.120890,0.120890,0.127,0.87,2.34
25.050,0.123,0.121655,0.121655,0.130,0.88,2.41
25.150,0.124,0.121981,0.121981,0.130,0.88,2.39
25.250,0.124,0.122461,0.122461,0.131,0.88,2.41
25.350,0.124,0.122970,0.122970,0.131,0.89,2.43
25.450,0.125,0.123551,0.123551,0.134,0.89,2.47
25.550,0.126,0.123903,0.123903,0.132,0.89,2.45
25.650,0.126,0.124511,0.124511,0.135,0.90,2.49
25.750,0.126,0.125035,0.125035,0.135,0.90,2.49
25.850,0.127,0.125480,0.125480,0.134,0.90,2.48
25.950,0.128,0.126019,0.126019,0.137,0.91,2.53
26.050,0.128,0.126404,0.126404,0.137,0.91,2.53
26.150,0.128,0.126620,0.126620,0.139,0.91,2.56
26.250,0.129,0.127432,0.127432,0.140,0.92,2.58
26.350,0.130,0.128238,0.128238,0.141,0.92,2.60
26.450,0.130,0.128460,0.128460,0.139,0.93,2.57
26.550,0.130,0.129171,0.129171,0.142,0.93,2.62
26.650,0.131,0.129420,0.129420,0.142,0.93,2.63
26.750,0.132,0.129882,0.129882,0.143,0.94,2.65
26.850,0.132,0.130635,0.130635,0.145,0.94,2.68
26.950,0.133,0.131316,0.131316,0.146,0.95,2.69
27.050,0.133,0.131521,0.131521,0.145,0.95,2.68
27.150,0.134,0.131870,0.131870,0.147,0.95,2.71
27.250,0.134,0.132492,0.132492,0.148,0.96,2.73
27.350,0.134,0.133100,0.133100,0.147,0.96,2.72
27.450,0.135,0.133751,0.133751,0.148,0.96,2.74
27.550,0.136,0.133971,0.133971,0.149,0.97,2.76
27.650,0.136,0.134460,0.134460,0.150,0.97,2.77
27.750,0.136,0.135126,0.135126,0.151,0.97,2.78
27.850,0.138,0.136039,0.136039,0.153,0.98,2.83
27.950,0.138,0.136154,0.136154,0.152,0.98,2.81
28.050,0.138,0.136371,0.136371,0.153,0.98,2.83
28.150,0.139,0.137016,0.137016,0.155,0.99,2.86
28.250,0.139,0.137668,0.137668,0.156,0.99,2.88
28.350,0.140,0.138036,0.138036,0.158,1.00,2.92
28.450,0.140,0.138453,0.138453,0.157,1.00,2.91
28.550,0.141,0.138744,0.138744,0.159,1.00,2.94
28.650,0.141,0.139215,0.139215,0.159,1.00,2.93
28.750,0.142,0.140024,0.140024,0.163,1.01,3.01
28.850,0.142,0.140741,0.140741,0.160,1.01,2.96
28.950,0.143,0.140930,0.140930,0.162,1.02,2.99
29.050,0.143,0.141372,0.141372,0.163,1.02,3.00
29.150,0.144,0.142041,0.142041,0.164,1.02,3.03
29.250,0.144,0.142755,0.142755,0.165,1.03,3.05
29.350,0.144,0.143265,0.143265,0.165,1.03,3.05
29.450,0.145,0.143597,0.143597,0.167,1.04,3.08
29.550,0.146,0.143991,0.143991,0.168,1.04,3.10
29.650,0.146,0.144696,0.144696,0.169,1.04,3.13
29.750,0.146,0.145131,0.145131,0.168,1.05,3.11
29.850,0.147,0.145691,0.145691,0.169,1.05,3.12
29.950,0.148,0.145996,0.145996,0.169,1.05,3.12
30.050,0.148,0.146835,0.146835,0.175,1.06,3.23
30.150,0.148,0.147122,0.147122,0.173,1.06,3.19
30.250,0.149,0.147472,0.147472,0.173,1.06,3.19
30.350,0.150,0.147810,0.147810,0.175,1.07,3.23
30.450,0.150,0.148734,0.148734,0.177,1.07,3.27
30.550,0.150,0.149027,0.149027,0.179,1.07,3.30
30.650,0.151,0.149599,0.149599,0.178,1.08,3.28
30.750,0.152,0.150064,0.150064,0.179,1.08,3.30
30.850,0.152,0.150751,0.150751,0.181,1.09,3.35
30.950,0.153,0.150911,0.150911,0.181,1.09,3.34
31.050,0.153,0.151546,0.151546,0.182,1.09,3.36
31.150,0.154,0.152064,0.152064,0.182,1.10,3.36
31.250,0.154,0.152618,0.152618,0.182,1.10,3.37
31.350,0.154,0.152956,0.152956,0.184,1.10,3.40
31.450,0.156,0.153830,0.153830,0.186,1.11,3.45
31.550,0.156,0.154138,0.154138,0.186,1.11,3.43
31.650,0.156,0.154724,0.154724,0.187,1.12,3.46
31.750,0.156,0.155181,0.155181,0.189,1.12,3.49
31.850,0.158,0.155939,0.155939,0.191,1.12,3.54
31.950,0.158,0.156058,0.156058,0.191,1.13,3.54
32.050,0.158,0.156618,0.156618,0.191,1.13,3.53
32.150,0.158,0.157201,0.157201,0.192,1.13,3.55
32.250,0.159,0.157589,0.157589,0.194,1.14,3.59
32.350,0.160,0.157989,0.157989,0.196,1.14,3.62
32.450,0.160,0.158700,0.158700,0.195,1.14,3.60
32.550,0.160,0.159468,0.159468,0.196,1.15,3.62
32.650,0.161,0.159785,0.159785,0.197,1.15,3.64
32.750,0.162,0.160247,0.160247,0.199,1.16,3.69
32.850,0.162,0.160404,0.160404,0.199,1.16,3.68
32.950,0.162,0.161121,0.161121,0.200,1.16,3.70
33.050,0.163,0.161559,0.161559,0.202,1.16,3.73
33.150,0.164,0.162048,0.162048,0.202,1.17,3.73
33.250,0.164,0.162561,0.162561,0.205,1.17,3.79
33.350,0.164,0.162789,0.162789,0.205,1.17,3.79
33.450,0.165,0.163299,0.163299,0.206,1.18,3.80
33.550,0.166,0.164211,0.164211,0.206,1.18,3.80
33.650,0.166,0.164839,0.164839,0.208,1.19,3.85
33.750,0.167,0.165023,0.165023,0.209,1.19,3.87
33.850,0.167,0.165479,0.165479,0.210,1.19,3.88
33.950,0.168,0.166063,0.166063,0.209,1.20,3.86
34.050,0.168,0.166854,0.166854,0.212,1.20,3.92
34.150,0.169,0.167174,0.167174,0.213,1.21,3.93
34.250,0.170,0.167559,0.167559,0.213,1.21,3.94
34.350,0.170,0.168119,0.168119,0.214,1.21,3.96
34.450,0.171,0.168602,0.168602,0.216,1.22,3.99
34.550,0.171,0.169286,0.169286,0.218,1.22,4.04
34.650,0.172,0.169660,0.169660,0.219,1.22,4.04
34.750,0.172,0.170092,0.170092,0.221,1.23,4.08
34.850,0.173,0.170462,0.170462,0.219,1.23,4.05
34.950,0.173,0.171022,0.171022,0.222,1.23,4.11
35.050,0.174,0.171837,0.171837,0.224,1.24,4.14
35.150,0.174,0.172080,0.172080,0.224,1.24,4.14
35.250,0.174,0.172492,0.172492,0.224,1.24,4.14
35.350,0.175,0.173173,0.173173,0.227,1.25,4.19
35.450,0.176,0.173864,0.173864,0.228,1.25,4.20
35.550,0.176,0.174151,0.174151,0.227,1.26,4.19
35.650,0.176,0.174729,0.174729,0.228,1.26,4.21
35.750,0.176,0.175155,0.175155,0.229,1.26,4.24
35.850,0.178,0.175662,0.175662,0.230,1.27,4.26
35.950,0.178,0.176142,0.176142,0.233,1.27,4.32
36.050,0.178,0.176447,0.176447,0.233,1.27,4.30
36.150,0.178,0.177046,0.177046,0.233,1.28,4.31
36.250,0.179,0.177520,0.177520,0.234,1.28,4.32
36.350,0.180,0.178322,0.178322,0.236,1.29,4.36
36.450,0.180,0.178485,0.178485,0.237,1.29,4.37
36.550,0.180,0.178992,0.178992,0.238,1.29,4.41
36.650,0.181,0.179508,0.179508,0.240,1.29,4.44
36.750,0.182,0.180432,0.180432,0.242,1.30,4.47
36.850,0.182,0.180408,0.180408,0.242,1.30,4.47
36.950,0.182,0.180968,0.180968,0.241,1.30,4.46
37.050,0.184,0.181424,0.181424,0.243,1.31,4.50
37.150,0.184,0.182245,0.182245,0.246,1.31,4.55
37.250,0.184,0.182423,0.182423,0.245,1.32,4.54
37.350,0.184,0.182977,0.182977,0.247,1.32,4.57
37.450,0.186,0.183439,0.183439,0.249,1.32,4.61
37.550,0.186,0.184020,0.184020,0.249,1.33,4.60
37.650,0.186,0.184476,0.184476,0.250,1.33,4.63
37.750,0.187,0.185066,0.185066,0.252,1.33,4.65
37.850,0.188,0.185549,0.185549,0.253,1.34,4.68
37.950,0.188,0.185990,0.185990,0.253,1.34,4.67
38.050,0.188,0.186553,0.186553,0.254,1.35,4.70
38.150,0.189,0.187131,0.187131,0.257,1.35,4.75
38.250,0.190,0.187480,0.187480,0.257,1.35,4.74
38.350,0.190,0.187945,0.187945,0.260,1.36,4.80
38.450,0.190,0.188437,0.188437,0.259,1.36,4.78
38.550,0.191,0.189110,0.189110,0.260,1.36,4.80
38.650,0.192,0.189676,0.189676,0.262,1.37,4.84
38.750,0.192,0.190040,0.190040,0.262,1.37,4.84
38.850,0.192,0.190384,0.190384,0.261,1.37,4.83
38.950,0.192,0.190938,0.190938,0.264,1.38,4.88
39.050,0.194,0.191711,0.191711,0.267,1.38,4.93
39.150,0.194,0.192043,0.192043,0.265,1.38,4.89
39.250,0.194,0.192419,0.192419,0.266,1.39,4.92
39.350,0.195,0.193047,0.193047,0.269,1.39,4.97
39.450,0.196,0.193619,0.193619,0.270,1.40,4.99
39.550,0.196,0.194001,0.194001,0.271,1.40,5.01
39.650,0.196,0.194366,0.194366,0.272,1.40,5.02
39.750,0.197,0.194792,0.194792,0.274,1.40,5.06
39.850,0.198,0.195530,0.195530,0.274,1.41,5.06
39.950,0.198,0.196137,0.196137,0.275,1.41,5.08
40.050,0.198,0.196315,0.196315,0.275,1.42,5.09
40.150,0.199,0.196937,0.196937,0.278,1.42,5.14
40.250,0.200,0.197583,0.197583,0.279,1.42,5.16
40.350,0.200,0.198042,0.198042,0.279,1.43,5.15
40.450,0.201,0.198632,0.198632,0.282,1.43,5.21
40.550,0.201,0.199103,0.199103,0.282,1.44,5.21
40.650,0.201,0.199322,0.199322,0.281,1.44,5.20
40.750,0.202,0.200128,0.200128,0.284,1.44,5.25
40.850,0.203,0.200726,0.200726,0.286,1.45,5.29
40.950,0.203,0.201153,0.201153,0.286,1.45,5.28
41.050,0.203,0.201630,0.201630,0.287,1.45,5.31
41.150,0.204,0.202172,0.202172,0.288,1.46,5.32
41.250,0.205,0.202703,0.202703,0.289,1.46,5.34
41.350,0.205,0.203280,0.203280,0.291,1.47,5.37
41.450,0.206,0.203597,0.203597,0.291,1.47,5.39
41.550,0.206,0.204045,0.204045,0.292,1.47,5.40
41.650,0.206,0.204341,0.204341,0.294,1.47,5.44
41.750,0.207,0.205431,0.205431,0.296,1.48,5.48
41.850,0.208,0.205648,0.205648,0.296,1.48,5.46
41.950,0.208,0.206133,0.206133,0.298,1.49,5.50
42.050,0.208,0.206602,0.206602,0.298,1.49,5.51
42.150,0.209,0.207147,0.207147,0.300,1.49,5.54
42.250,0.210,0.207713,0.207713,0.301,1.50,5.56
42.350,0.210,0.208216,0.208216,0.302,1.50,5.58
42.450,0.210,0.208382,0.208382,0.302,1.50,5.58
42.550,0.211,0.209111,0.209111,0.305,1.51,5.64
42.650,0.212,0.209789,0.209789,0.306,1.51,5.65
42.750,0.212,0.210228,0.210228,0.306,1.52,5.65
42.850,0.212,0.210580,0.210580,0.308,1.52,5.69
42.950,0.213,0.211123,0.211123,0.310,1.52,5.74
43.050,0.214,0.211608,0.211608,0.311,1.53,5.75
43.150,0.214,0.212124,0.212124,0.313,1.53,5.79
43.250,0.214,0.212761,0.212761,0.313,1.53,5.78
43.350,0.215,0.213087,0.213087,0.313,1.54,5.79
43.450,0.216,0.213460,0.213460,0.315,1.54,5.83
43.550,0.216,0.214328,0.214328,0.317,1.55,5.87
43.650,0.216,0.214710,0.214710,0.317,1.55,5.86
43.750,0.216,0.215199,0.215199,0.316,1.55,5.85
43.850,0.218,0.215682,0.215682,0.320,1.56,5.91
43.950,0.218,0.216174,0.216174,0.321,1.56,5.93
44.050,0.218,0.216684,0.216684,0.321,1.56,5.93
44.150,0.219,0.217199,0.217199,0.322,1.57,5.94
44.250,0.220,0.217581,0.217581,0.326,1.57,6.02
44.350,0.220,0.217934,0.217934,0.324,1.57,5.98
44.450,0.220,0.218660,0.218660,0.326,1.58,6.03
44.550,0.221,0.219178,0.219178,0.328,1.58,6.05
44.650,0.222,0.219528,0.219528,0.328,1.58,6.07
44.750,0.222,0.219931,0.219931,0.331,1.59,6.11
44.850,0.222,0.220553,0.220553,0.331,1.59,6.12
44.950,0.223,0.221030,0.221030,0.333,1.59,6.15
45.050,0.224,0.221634,0.221634,0.333,1.60,6.15
45.150,0.224,0.222034,0.222034,0.334,1.60,6.17
45.250,0.224,0.222535,0.222535,0.336,1.60,6.21
45.350,0.225,0.222997,0.222997,0.337,1.61,6.23
45.450,0.226,0.223421,0.223421,0.338,1.61,6.24
45.550,0.226,0.223930,0.223930,0.338,1.61,6.25
45.650,0.226,0.224384,0.224384,0.339,1.62,6.27
45.750,0.227,0.225228,0.225228,0.342,1.62,6.32
45.850,0.228,0.225385,0.225385,0.342,1.62,6.31
45.950,0.228,0.225844,0.225844,0.341,1.63,6.31
46.050,0.228,0.226318,0.226318,0.343,1.63,6.35
46.150,0.229,0.227299,0.227299,0.345,1.64,6.38
46.250,0.230,0.227450,0.227450,0.348,1.64,6.43
46.350,0.230,0.227835,0.227835,0.347,1.64,6.41
46.450,0.230,0.228140,0.228140,0.348,1.64,6.44
46.550,0.231,0.228958,0.228958,0.351,1.65,6.49
