"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
0.300,0.000,0.000033,0.000033,0.006,0.00,0.10
0.400,0.000,0.000625,0.000625,0.006,0.00,0.12
0.500,0.001,0.000492,0.000492,0.009,0.00,0.16
0.600,0.002,0.001327,0.001327,0.008,0.01,0.15
0.700,0.002,0.001914,0.001914,0.008,0.01,0.15
0.800,0.003,0.002545,0.002545,0.009,0.02,0.17
0.900,0.003,0.002663,0.002663,0.010,0.02,0.18
1.000,0.004,0.002835,0.002835,0.010,0.02,0.18
1.100,0.004,0.003416,0.003416,0.009,0.02,0.17
1.200,0.005,0.004687,0.004687,0.010,0.03,0.18
1.300,0.006,0.005312,0.005312,0.010,0.04,0.18
1.400,0.006,0.005454,0.005454,0.011,0.04,0.20
1.500,0.006,0.004963,0.004963,0.008,0.04,0.15
1.600,0.006,0.005810,0.005810,0.012,0.04,0.21
1.700,0.008,0.006909,0.006909,0.012,0.05,0.21
1.800,0.008,0.007282,0.007282,0.010,0.05,0.19
1.900,0.008,0.007199,0.007199,0.011,0.05,0.21
2.000,0.008,0.007576,0.007576,0.011,0.05,0.20
2.100,0.009,0.008773,0.008773,0.013,0.06,0.23
2.200,0.010,0.009540,0.009540,0.011,0.07,0.20
2.300,0.010,0.009703,0.009703,0.011,0.07,0.21
2.400,0.010,0.010112,0.010112,0.010,0.07,0.19
2.500,0.011,0.010301,0.010301,0.011,0.07,0.20
2.600,0.012,0.011196,0.011196,0.011,0.08,0.20
2.700,0.012,0.011516,0.011516,0.012,0.08,0.21
2.800,0.012,0.012224,0.012224,0.012,0.09,0.22
2.900,0.013,0.012458,0.012458,0.011,0.09,0.20
3.000,0.014,0.013110,0.013110,0.011,0.09,0.20
3.100,0.014,0.013605,0.013605,0.012,0.10,0.22
3.200,0.014,0.014174,0.014174,0.012,0.10,0.21
3.300,0.015,0.014191,0.014191,0.012,0.10,0.22
3.400,0.016,0.014731,0.014731,0.011,0.11,0.21
3.500,0.016,0.015462,0.015462,0.012,0.11,0.22
3.600,0.016,0.016396,0.016396,0.012,0.12,0.22
3.700,0.017,0.016378,0.016378,0.012,0.12,0.21
3.800,0.018,0.017086,0.017086,0.012,0.12,0.22
3.900,0.018,0.017853,0.017853,0.012,0.13,0.23
4.000,0.019,0.018449,0.018449,0.012,0.13,0.22
4.100,0.019,0.018413,0.018413,0.011,0.13,0.21
4.200,0.020,0.019109,0.019109,0.012,0.14,0.22
4.300,0.020,0.019112,0.019112,0.013,0.14,0.24
4.400,0.021,0.019880,0.019880,0.013,0.14,0.23
4.500,0.021,0.020327,0.020327,0.013,0.15,0.24
4.600,0.022,0.021003,0.021003,0.013,0.15,0.24
4.700,0.022,0.021699,0.021699,0.014,0.16,0.25
4.800,0.022,0.021714,0.021714,0.015,0.16,0.26
4.900,0.024,0.022419,0.022419,0.014,0.16,0.26
5.000,0.024,0.022626,0.022626,0.013,0.16,0.23
5.100,0.024,0.022991,0.022991,0.013,0.17,0.23
5.200,0.024,0.023882,0.023882,0.013,0.17,0.24
5.300,0.025,0.024199,0.024199,0.013,0.17,0.24
5.400,0.026,0.024789,0.024789,0.013,0.18,0.23
5.500,0.026,0.025497,0.025497,0.013,0.18,0.24
5.600,0.026,0.025737,0.025737,0.014,0.19,0.25
5.700,0.027,0.026442,0.026442,0.014,0.19,0.26
5.800,0.028,0.026386,0.026386,0.014,0.19,0.26
5.900,0.028,0.027378,0.027378,0.015,0.20,0.27
6.000,0.028,0.027977,0.027977,0.014,0.20,0.26
6.100,0.029,0.028332,0.028332,0.016,0.20,0.29
6.200,0.030,0.028830,0.028830,0.016,0.21,0.29
6.300,0.030,0.029227,0.029227,0.015,0.21,0.28
6.400,0.030,0.030107,0.030107,0.015,0.22,0.27
6.500,0.031,0.030614,0.030614,0.014,0.22,0.26
6.600,0.032,0.030827,0.030827,0.016,0.22,0.29
6.700,0.032,0.031526,0.031526,0.016,0.23,0.29
6.800,0.032,0.031574,0.031574,0.015,0.23,0.28
6.900,0.033,0.032557,0.032557,0.015,0.23,0.28
7.000,0.034,0.033028,0.033028,0.016,0.24,0.30
7.100,0.035,0.033665,0.033665,0.016,0.24,0.30
7.200,0.035,0.034095,0.034095,0.014,0.25,0.26
7.300,0.035,0.034424,0.034424,0.016,0.25,0.29
7.400,0.036,0.035129,0.035129,0.017,0.25,0.30
7.500,0.036,0.035724,0.035724,0.014,0.26,0.26
7.600,0.036,0.035801,0.035801,0.016,0.26,0.29
7.700,0.037,0.036504,0.036504,0.016,0.26,0.30
7.800,0.038,0.036664,0.036664,0.017,0.26,0.31
7.900,0.038,0.037567,0.037567,0.017,0.27,0.32
8.000,0.039,0.038231,0.038231,0.017,0.28,0.31
8.100,0.039,0.038604,0.038604,0.017,0.28,0.32
8.200,0.040,0.039345,0.039345,0.015,0.28,0.27
8.300,0.040,0.039493,0.039493,0.016,0.28,0.30
8.400,0.040,0.040121,0.040121,0.016,0.29,0.29
8.500,0.041,0.040719,0.040719,0.016,0.29,0.30
8.600,0.042,0.040971,0.040971,0.017,0.30,0.30
8.700,0.042,0.041398,0.041398,0.017,0.30,0.31
8.800,0.043,0.042180,0.042180,0.017,0.30,0.31
8.900,0.044,0.042796,0.042796,0.018,0.31,0.32
9.000,0.044,0.043350,0.043350,0.017,0.31,0.31
9.100,0.044,0.043848,0.043848,0.016,0.32,0.30
9.200,0.044,0.044195,0.044195,0.016,0.32,0.30
9.300,0.045,0.044787,0.044787,0.016,0.32,0.30
9.400,0.046,0.045143,0.045143,0.018,0.33,0.32
9.500,0.046,0.045682,0.045682,0.018,0.33,0.33
9.600,0.046,0.046032,0.046032,0.019,0.33,0.35
9.700,0.047,0.046470,0.046470,0.018,0.34,0.33
9.800,0.048,0.047131,0.047131,0.019,0.34,0.34
9.900,0.048,0.047756,0.047756,0.018,0.34,0.33
10.000,0.048,0.048236,0.048236,0.018,0.35,0.33
10.100,0.049,0.048757,0.048757,0.019,0.35,0.35
10.200,0.050,0.049267,0.049267,0.018,0.36,0.33
10.300,0.050,0.049925,0.049925,0.019,0.36,0.34
10.400,0.051,0.050076,0.050076,0.020,0.36,0.37
10.500,0.051,0.050612,0.050612,0.019,0.36,0.34
10.600,0.052,0.051228,0.051228,0.021,0.37,0.38
10.700,0.052,0.051652,0.051652,0.020,0.37,0.36
10.800,0.052,0.052262,0.052262,0.018,0.38,0.33
10.900,0.053,0.052834,0.052834,0.020,0.38,0.37
11.000,0.054,0.053160,0.053160,0.019,0.38,0.35
11.100,0.054,0.054031,0.054031,0.019,0.39,0.35
11.200,0.054,0.054336,0.054336,0.019,0.39,0.35
11.300,0.055,0.054860,0.054860,0.019,0.40,0.35
11.400,0.056,0.055237,0.055237,0.019,0.40,0.35
11.500,0.056,0.055506,0.055506,0.019,0.40,0.35
11.600,0.057,0.056366,0.056366,0.021,0.41,0.38
11.700,0.057,0.056777,0.056777,0.021,0.41,0.38
11.800,0.058,0.057465,0.057465,0.021,0.41,0.38
11.900,0.058,0.057752,0.057752,0.020,0.42,0.37
12.000,0.058,0.058333,0.058333,0.021,0.42,0.38
12.100,0.059,0.058937,0.058937,0.020,0.42,0.37
12.200,0.060,0.059343,0.059343,0.021,0.43,0.39
12.300,0.060,0.059782,0.059782,0.020,0.43,0.37
12.400,0.060,0.060291,0.060291,0.023,0.43,0.42
12.500,0.061,0.060792,0.060792,0.021,0.44,0.38
12.600,0.062,0.061192,0.061192,0.020,0.44,0.37
12.700,0.062,0.061855,0.061855,0.021,0.45,0.39
12.800,0.062,0.062510,0.062510,0.021,0.45,0.39
12.900,0.064,0.063245,0.063245,0.021,0.46,0.38
13.000,0.064,0.063399,0.063399,0.022,0.46,0.41
13.100,0.064,0.063775,0.063775,0.021,0.46,0.39
13.200,0.064,0.064154,0.064154,0.022,0.46,0.41
13.300,0.065,0.064883,0.064883,0.022,0.47,0.39
13.400,0.066,0.065630,0.065630,0.024,0.47,0.44
13.500,0.066,0.065722,0.065722,0.022,0.47,0.41
13.600,0.066,0.066341,0.066341,0.022,0.48,0.40
13.700,0.067,0.066922,0.066922,0.022,0.48,0.41
13.800,0.068,0.067467,0.067467,0.022,0.49,0.41
13.900,0.068,0.067813,0.067813,0.022,0.49,0.40
14.000,0.068,0.068199,0.068199,0.022,0.49,0.41
14.100,0.069,0.068797,0.068797,0.024,0.50,0.43
14.200,0.070,0.069401,0.069401,0.023,0.50,0.42
14.300,0.071,0.069893,0.069893,0.024,0.50,0.44
14.400,0.071,0.070427,0.070427,0.025,0.51,0.46
14.500,0.071,0.070835,0.070835,0.023,0.51,0.42
14.600,0.072,0.071493,0.071493,0.025,0.52,0.45
14.700,0.072,0.072015,0.072015,0.024,0.52,0.45
14.800,0.072,0.072394,0.072394,0.026,0.52,0.47
14.900,0.073,0.072865,0.072865,0.025,0.53,0.45
15.000,0.074,0.073297,0.073297,0.024,0.53,0.43
15.100,0.074,0.073934,0.073934,0.025,0.53,0.46
15.200,0.075,0.074402,0.074402,0.025,0.54,0.45
15.300,0.075,0.074717,0.074717,0.025,0.54,0.45
15.400,0.076,0.075410,0.075410,0.025,0.54,0.45
15.500,0.076,0.075996,0.075996,0.025,0.55,0.46
15.600,0.076,0.076479,0.076479,0.025,0.55,0.46
15.700,0.077,0.076847,0.076847,0.026,0.55,0.47
15.800,0.078,0.077359,0.077359,0.026,0.56,0.48
15.900,0.078,0.078088,0.078088,0.026,0.56,0.47
16.000,0.078,0.078553,0.078553,0.027,0.57,0.49
16.100,0.079,0.079193,0.079193,0.026,0.57,0.48
16.200,0.080,0.079244,0.079244,0.026,0.57,0.48
16.300,0.080,0.079771,0.079771,0.028,0.58,0.52
16.400,0.081,0.080452,0.080452,0.027,0.58,0.50
16.500,0.081,0.081107,0.081107,0.027,0.58,0.50
16.600,0.082,0.081543,0.081543,0.027,0.59,0.50
16.700,0.082,0.081732,0.081732,0.028,0.59,0.51
16.800,0.082,0.082209,0.082209,0.027,0.59,0.50
16.900,0.083,0.082846,0.082846,0.028,0.60,0.52
17.000,0.084,0.083486,0.083486,0.028,0.60,0.51
17.100,0.084,0.083830,0.083830,0.028,0.60,0.52
17.200,0.084,0.084099,0.084099,0.029,0.61,0.54
17.300,0.085,0.084840,0.084840,0.030,0.61,0.55
17.400,0.086,0.085599,0.085599,0.029,0.62,0.53
17.500,0.086,0.086141,0.086141,0.028,0.62,0.52
17.600,0.087,0.086434,0.086434,0.029,0.62,0.53
17.700,0.087,0.086692,0.086692,0.029,0.63,0.52
17.800,0.088,0.087344,0.087344,0.029,0.63,0.53
17.900,0.088,0.088099,0.088099,0.032,0.64,0.59
18.000,0.088,0.088549,0.088549,0.030,0.64,0.55
18.100,0.089,0.088941,0.088941,0.031,0.64,0.56
18.200,0.090,0.089429,0.089429,0.030,0.64,0.55
18.300,0.090,0.089992,0.089992,0.031,0.65,0.56
18.400,0.090,0.090413,0.090413,0.031,0.65,0.57
18.500,0.091,0.091198,0.091198,0.031,0.66,0.56
18.600,0.092,0.091832,0.091832,0.034,0.66,0.61
18.700,0.092,0.092271,0.092271,0.032,0.67,0.59
18.800,0.092,0.092599,0.092599,0.033,0.67,0.60
18.900,0.093,0.093076,0.093076,0.033,0.67,0.60
19.000,0.094,0.093835,0.093835,0.033,0.68,0.60
19.100,0.094,0.094383,0.094383,0.034,0.68,0.62
19.200,0.094,0.094827,0.094827,0.034,0.68,0.63
19.300,0.095,0.095224,0.095224,0.034,0.69,0.61
19.400,0.096,0.095580,0.095580,0.035,0.69,0.64
19.500,0.096,0.096226,0.096226,0.034,0.69,0.62
19.600,0.096,0.096904,0.096904,0.035,0.70,0.64
19.700,0.097,0.097491,0.097491,0.036,0.70,0.66
19.800,0.098,0.097725,0.097725,0.036,0.70,0.67
19.900,0.098,0.098267,0.098267,0.036,0.71,0.66
20.000,0.098,0.098661,0.098661,0.035,0.71,0.64
20.100,0.099,0.099417,0.099417,0.036,0.72,0.66
20.200,0.100,0.099775,0.099775,0.036,0.72,0.65
20.300,0.100,0.100199,0.100199,0.037,0.72,0.68
20.400,0.101,0.100836,0.100836,0.037,0.73,0.67
20.500,0.101,0.101194,0.101194,0.038,0.73,0.69
20.600,0.102,0.101828,0.101828,0.036,0.73,0.66
20.700,0.102,0.102317,0.102317,0.037,0.74,0.68
20.800,0.102,0.102738,0.102738,0.037,0.74,0.67
20.900,0.103,0.103333,0.103333,0.039,0.75,0.71
21.000,0.104,0.103979,0.103979,0.038,0.75,0.70
21.100,0.104,0.104341,0.104341,0.039,0.75,0.71
21.200,0.104,0.104684,0.104684,0.038,0.75,0.70
21.300,0.105,0.105369,0.105369,0.039,0.76,0.71
21.400,0.106,0.106086,0.106086,0.039,0.76,0.71
21.500,0.106,0.106548,0.106548,0.041,0.77,0.75
21.600,0.106,0.106800,0.106800,0.040,0.77,0.73
21.700,0.107,0.107126,0.107126,0.039,0.77,0.72
21.800,0.108,0.107804,0.107804,0.040,0.78,0.74
21.900,0.108,0.108643,0.108643,0.041,0.78,0.76
22.000,0.108,0.108847,0.108847,0.041,0.78,0.75
22.100,0.109,0.109312,0.109312,0.042,0.79,0.77
22.200,0.110,0.109745,0.109745,0.042,0.79,0.77
22.300,0.110,0.110260,0.110260,0.043,0.79,0.79
22.400,0.110,0.111022,0.111022,0.044,0.80,0.81
22.500,0.111,0.111353,0.111353,0.044,0.80,0.80
22.600,0.112,0.111742,0.111742,0.043,0.81,0.78
22.700,0.112,0.112248,0.112248,0.043,0.81,0.78
22.800,0.112,0.113137,0.113137,0.045,0.82,0.82
22.900,0.113,0.113555,0.113555,0.045,0.82,0.82
23.000,0.114,0.113987,0.113987,0.044,0.82,0.81
23.100,0.114,0.114435,0.114435,0.045,0.83,0.82
23.200,0.114,0.114796,0.114796,0.046,0.83,0.85
23.300,0.115,0.115454,0.115454,0.046,0.83,0.85
23.400,0.116,0.115928,0.115928,0.046,0.84,0.83
23.500,0.116,0.116431,0.116431,0.046,0.84,0.85
23.600,0.116,0.116811,0.116811,0.045,0.84,0.81
23.700,0.117,0.117551,0.117551,0.047,0.85,0.86
23.800,0.118,0.117987,0.117987,0.046,0.85,0.85
23.900,0.118,0.118550,0.118550,0.048,0.85,0.88
24.000,0.118,0.119033,0.119033,0.050,0.86,0.90
24.100,0.119,0.119489,0.119489,0.047,0.86,0.86
24.200,0.120,0.119957,0.119957,0.049,0.86,0.89
24.300,0.120,0.120479,0.120479,0.049,0.87,0.89
24.400,0.120,0.120970,0.120970,0.048,0.87,0.88
24.500,0.121,0.121578,0.121578,0.049,0.88,0.90
24.600,0.122,0.122150,0.122150,0.050,0.88,0.92
24.700,0.122,0.122132,0.122132,0.051,0.88,0.93
24.800,0.122,0.122819,0.122819,0.052,0.89,0.95
24.900,0.123,0.123447,0.123447,0.051,0.89,0.94
25.000,0.123,0.123847,0.123847,0.054,0.89,0.98
25.100,0.124,0.124386,0.124386,0.054,0.90,0.99
25.200,0.124,0.124709,0.124709,0.051,0.90,0.93
25.300,0.124,0.125246,0.125246,0.053,0.90,0.97
25.400,0.126,0.125841,0.125841,0.053,0.91,0.98
25.500,0.126,0.126605,0.126605,0.053,0.91,0.97
25.600,0.126,0.127056,0.127056,0.054,0.92,0.99
25.700,0.126,0.127373,0.127373,0.055,0.92,1.00
25.800,0.127,0.127793,0.127793,0.054,0.92,0.99
25.900,0.128,0.128801,0.128801,0.057,0.93,1.04
26.000,0.128,0.129144,0.129144,0.055,0.93,1.00
26.100,0.128,0.129559,0.129559,0.056,0.93,1.02
26.200,0.129,0.129867,0.129867,0.056,0.94,1.02
26.300,0.130,0.130463,0.130463,0.057,0.94,1.03
26.400,0.130,0.131189,0.131189,0.056,0.95,1.03
26.500,0.130,0.131663,0.131663,0.058,0.95,1.06
26.600,0.131,0.132303,0.132303,0.059,0.95,1.08
26.700,0.132,0.132578,0.132578,0.059,0.96,1.08
26.800,0.132,0.133067,0.133067,0.060,0.96,1.09
26.900,0.132,0.133514,0.133514,0.060,0.96,1.09
27.000,0.133,0.134134,0.134134,0.060,0.97,1.09
27.100,0.134,0.134723,0.134723,0.062,0.97,1.12
27.200,0.134,0.135135,0.135135,0.061,0.97,1.12
27.300,0.134,0.135606,0.135606,0.062,0.98,1.13
27.400,0.135,0.136089,0.136089,0.062,0.98,1.13
27.500,0.136,0.136667,0.136667,0.061,0.99,1.11
27.600,0.136,0.137390,0.137390,0.063,0.99,1.16
27.700,0.136,0.137796,0.137796,0.062,0.99,1.14
27.800,0.137,0.138222,0.138222,0.065,1.00,1.18
27.900,0.138,0.138510,0.138510,0.063,1.00,1.15
28.000,0.138,0.139084,0.139084,0.064,1.00,1.18
28.100,0.139,0.139944,0.139944,0.064,1.01,1.16
28.200,0.139,0.140536,0.140536,0.068,1.01,1.23
28.300,0.140,0.140806,0.140806,0.065,1.02,1.19
28.400,0.140,0.141185,0.141185,0.065,1.02,1.20
28.500,0.141,0.141656,0.141656,0.067,1.02,1.22
28.600,0.142,0.142518,0.142518,0.067,1.03,1.23
28.700,0.142,0.143102,0.143102,0.068,1.03,1.24
28.800,0.142,0.143283,0.143283,0.069,1.03,1.26
28.900,0.143,0.143754,0.143754,0.069,1.04,1.25
29.000,0.143,0.144222,0.144222,0.068,1.04,1.24
29.100,0.144,0.145096,0.145096,0.070,1.05,1.27
29.200,0.144,0.145466,0.145466,0.071,1.05,1.29
29.300,0.144,0.145961,0.145961,0.069,1.05,1.27
29.400,0.145,0.146393,0.146393,0.070,1.06,1.27
29.500,0.146,0.146891,0.146891,0.070,1.06,1.29
29.600,0.146,0.147415,0.147415,0.071,1.06,1.30
29.700,0.146,0.147860,0.147860,0.073,1.07,1.34
29.800,0.147,0.148491,0.148491,0.073,1.07,1.34
29.900,0.148,0.149119,0.149119,0.073,1.08,1.34
30.000,0.148,0.149469,0.149469,0.074,1.08,1.34
30.100,0.148,0.149922,0.149922,0.073,1.08,1.33
30.200,0.149,0.150295,0.150295,0.075,1.08,1.37
30.300,0.150,0.150805,0.150805,0.076,1.09,1.39
30.400,0.150,0.151519,0.151519,0.077,1.09,1.40
30.500,0.150,0.151860,0.151860,0.078,1.09,1.43
30.600,0.151,0.152372,0.152372,0.077,1.10,1.41
30.700,0.152,0.152677,0.152677,0.077,1.10,1.41
30.800,0.152,0.153445,0.153445,0.078,1.11,1.42
30.900,0.152,0.153942,0.153942,0.079,1.11,1.45
31.000,0.153,0.154440,0.154440,0.078,1.11,1.43
31.100,0.154,0.154627,0.154627,0.079,1.11,1.45
31.200,0.154,0.155163,0.155163,0.080,1.12,1.47
31.300,0.155,0.156028,0.156028,0.082,1.12,1.49
31.400,0.155,0.156345,0.156345,0.081,1.13,1.48
31.500,0.156,0.156949,0.156949,0.081,1.13,1.49
31.600,0.156,0.157314,0.157314,0.081,1.13,1.47
31.700,0.156,0.157699,0.157699,0.083,1.14,1.51
31.800,0.157,0.158360,0.158360,0.083,1.14,1.52
31.900,0.158,0.158777,0.158777,0.084,1.14,1.53
32.000,0.158,0.159432,0.159432,0.085,1.15,1.56
32.100,0.158,0.159764,0.159764,0.084,1.15,1.53
32.200,0.159,0.160419,0.160419,0.085,1.16,1.56
32.300,0.160,0.160834,0.160834,0.086,1.16,1.57
32.400,0.160,0.161465,0.161465,0.087,1.16,1.59
32.500,0.160,0.161959,0.161959,0.087,1.17,1.59
32.600,0.161,0.162404,0.162404,0.088,1.17,1.62
32.700,0.162,0.162949,0.162949,0.090,1.17,1.65
32.800,0.162,0.163337,0.163337,0.089,1.18,1.63
32.900,0.162,0.163802,0.163802,0.091,1.18,1.65
33.000,0.163,0.164436,0.164436,0.092,1.19,1.67
33.100,0.164,0.164881,0.164881,0.092,1.19,1.69
33.200,0.164,0.165292,0.165292,0.091,1.19,1.67
33.300,0.164,0.165707,0.165707,0.091,1.19,1.67
33.400,0.165,0.166329,0.166329,0.096,1.20,1.74
33.500,0.166,0.167014,0.167014,0.096,1.20,1.75
33.600,0.166,0.167304,0.167304,0.094,1.21,1.72
33.700,0.166,0.167811,0.167811,0.096,1.21,1.74
33.800,0.167,0.168113,0.168113,0.095,1.21,1.74
33.900,0.168,0.168806,0.168806,0.096,1.22,1.76
34.000,0.168,0.169591,0.169591,0.098,1.22,1.79
34.100,0.168,0.169891,0.169891,0.097,1.22,1.77
34.200,0.169,0.170178,0.170178,0.098,1.23,1.79
34.300,0.170,0.170815,0.170815,0.100,1.23,1.82
34.400,0.170,0.171330,0.171330,0.099,1.24,1.80
34.500,0.171,0.171991,0.171991,0.100,1.24,1.82
34.600,0.171,0.172255,0.172255,0.099,1.24,1.81
34.700,0.172,0.172702,0.172702,0.102,1.25,1.86
34.800,0.172,0.173363,0.173363,0.101,1.25,1.85
34.900,0.173,0.173837,0.173837,0.104,1.25,1.89
35.000,0.173,0.174400,0.174400,0.102,1.26,1.86
35.100,0.174,0.174809,0.174809,0.104,1.26,1.90
35.200,0.174,0.175469,0.175469,0.104,1.27,1.90
35.300,0.175,0.175970,0.175970,0.107,1.27,1.95
35.400,0.175,0.176269,0.176269,0.106,1.27,1.93
35.500,0.176,0.176918,0.176918,0.106,1.28,1.94
35.600,0.176,0.177244,0.177244,0.108,1.28,1.98
35.700,0.176,0.177928,0.177928,0.109,1.28,1.98
35.800,0.177,0.178586,0.178586,0.109,1.29,2.00
35.900,0.178,0.178924,0.178924,0.108,1.29,1.98
36.000,0.178,0.179300,0.179300,0.110,1.29,2.01
36.100,0.178,0.179777,0.179777,0.112,1.30,2.04
36.200,0.179,0.180530,0.180530,0.112,1.30,2.05
36.300,0.180,0.180832,0.180832,0.114,1.30,2.08
36.400,0.180,0.181401,0.181401,0.113,1.31,2.07
36.500,0.180,0.181940,0.181940,0.114,1.31,2.09
36.600,0.181,0.182207,0.182207,0.114,1.31,2.07
36.700,0.182,0.182799,0.182799,0.116,1.32,2.12
36.800,0.182,0.183264,0.183264,0.117,1.32,2.14
36.900,0.182,0.183875,0.183875,0.118,1.33,2.15
37.000,0.183,0.184369,0.184369,0.117,1.33,2.14
37.100,0.184,0.184677,0.184677,0.117,1.33,2.14
37.200,0.184,0.185048,0.185048,0.121,1.33,2.22
37.300,0.184,0.185540,0.185540,0.120,1.34,2.19
37.400,0.185,0.185990,0.185990,0.121,1.34,2.20
37.500,0.186,0.186796,0.186796,0.119,1.35,2.18
37.600,0.186,0.187249,0.187249,0.122,1.35,2.22
37.700,0.186,0.187602,0.187602,0.122,1.35,2.23
37.800,0.187,0.188025,0.188025,0.123,1.36,2.25
37.900,0.188,0.188793,0.188793,0.125,1.36,2.28
38.000,0.188,0.189456,0.189456,0.125,1.37,2.29
38.100,0.188,0.189859,0.189859,0.126,1.37,2.29
38.200,0.189,0.190203,0.190203,0.127,1.37,2.32
38.300,0.190,0.190567,0.190567,0.127,1.37,2.32
38.400,0.190,0.191089,0.191089,0.129,1.38,2.35
38.500,0.190,0.191927,0.191927,0.130,1.38,2.37
38.600,0.191,0.192378,0.192378,0.129,1.39,2.35
38.700,0.192,0.192588,0.192588,0.129,1.39,2.36
38.800,0.192,0.193053,0.193053,0.132,1.39,2.41
38.900,0.193,0.193856,0.193856,0.132,1.40,2.41
39.000,0.193,0.194309,0.194309,0.133,1.40,2.44
39.100,0.194,0.194810,0.194810,0.134,1.40,2.44
39.200,0.194,0.195189,0.195189,0.135,1.41,2.46
39.300,0.194,0.195539,0.195539,0.135,1.41,2.46
39.400,0.196,0.196416,0.196416,0.137,1.42,2.50
39.500,0.196,0.196759,0.196759,0.136,1.42,2.48
39.600,0.196,0.197076,0.197076,0.139,1.42,2.53
39.700,0.196,0.197550,0.197550,0.138,1.42,2.52
39.800,0.197,0.198208,0.198208,0.139,1.43,2.53
39.900,0.198,0.198813,0.198813,0.140,1.43,2.56
40.000,0.198,0.199402,0.199402,0.142,1.44,2.59
40.100,0.198,0.199666,0.199666,0.143,1.44,2.61
40.200,0.199,0.199965,0.199965,0.143,1.44,2.61
40.300,0.200,0.200712,0.200712,0.146,1.45,2.67
40.400,0.200,0.201171,0.201171,0.147,1.45,2.68
40.500,0.201,0.201772,0.201772,0.146,1.45,2.67
40.600,0.201,0.202368,0.202368,0.147,1.46,2.69
40.700,0.202,0.202563,0.202563,0.147,1.46,2.69
40.800,0.202,0.203135,0.203135,0.150,1.46,2.73
40.900,0.203,0.203488,0.203488,0.150,1.47,2.73
41.000,0.203,0.204237,0.204237,0.152,1.47,2.77
41.100,0.204,0.204768,0.204768,0.152,1.48,2.78
41.200,0.204,0.205132,0.205132,0.154,1.48,2.81
41.300,0.205,0.205502,0.205502,0.153,1.48,2.80
41.400,0.205,0.206068,0.206068,0.155,1.49,2.83
41.500,0.206,0.206640,0.206640,0.155,1.49,2.83
41.600,0.206,0.207330,0.207330,0.157,1.49,2.87
41.700,0.206,0.207724,0.207724,0.159,1.50,2.90
41.800,0.207,0.208145,0.208145,0.158,1.50,2.88
41.900,0.208,0.208352,0.208352,0.158,1.50,2.89
42.000,0.208,0.209108,0.209108,0.161,1.51,2.95
42.100,0.209,0.209831,0.209831,0.161,1.51,2.93
42.200,0.209,0.210210,0.210210,0.162,1.52,2.96
42.300,0.210,0.210613,0.210613,0.162,1.52,2.97
42.400,0.210,0.211143,0.211143,0.164,1.52,2.99
42.500,0.210,0.211757,0.211757,0.165,1.53,3.02
42.600,0.211,0.212269,0.212269,0.166,1.53,3.04
42.700,0.212,0.212521,0.212521,0.168,1.53,3.07
42.800,0.212,0.213285,0.213285,0.168,1.54,3.06
42.900,0.213,0.213792,0.213792,0.169,1.54,3.09
43.000,0.213,0.214343,0.214343,0.169,1.55,3.08
43.100,0.214,0.214607,0.214607,0.173,1.55,3.16
43.200,0.214,0.215057,0.215057,0.173,1.55,3.15
43.300,0.215,0.215741,0.215741,0.175,1.56,3.19
43.400,0.216,0.216453,0.216453,0.176,1.56,3.21
43.500,0.216,0.216669,0.216669,0.176,1.56,3.21
43.600,0.216,0.217104,0.217104,0.177,1.57,3.23
43.700,0.216,0.217232,0.217232,0.178,1.57,3.24
43.800,0.217,0.218079,0.218079,0.178,1.57,3.26
43.900,0.218,0.218574,0.218574,0.180,1.58,3.28
44.000,0.218,0.219116,0.219116,0.180,1.58,3.28
44.100,0.218,0.219522,0.219522,0.181,1.58,3.31
44.200,0.219,0.220040,0.220040,0.182,1.59,3.32
44.300,0.220,0.220378,0.220378,0.184,1.59,3.36
44.400,0.220,0.220864,0.220864,0.187,1.59,3.41
44.500,0.220,0.221314,0.221314,0.184,1.60,3.37
44.600,0.221,0.221803,0.221803,0.186,1.60,3.40
44.700,0.222,0.222476,0.222476,0.188,1.60,3.44
44.800,0.222,0.222902,0.222902,0.187,1.61,3.42
44.900,0.222,0.223519,0.223519,0.189,1.61,3.45
45.000,0.223,0.223812,0.223812,0.190,1.61,3.47
45.100,0.224,0.224188,0.224188,0.191,1.62,3.50
45.200,0.224,0.224932,0.224932,0.194,1.62,3.55
45.300,0.224,0.225335,0.225335,0.193,1.62,3.52
45.400,0.225,0.225782,0.225782,0.193,1.63,3.53
45.500,0.226,0.226141,0.226141,0.194,1.63,3.55
45.600,0.226,0.226736,0.226736,0.197,1.63,3.60
45.700,0.226,0.227361,0.227361,0.198,1.64,3.62
45.800,0.227,0.227746,0.227746,0.198,1.64,3.62
45.900,0.228,0.228363,0.228363,0.198,1.65,3.62
46.000,0.228,0.228609,0.228609,0.200,1.65,3.65
46.100,0.228,0.229103,0.229103,0.201,1.65,3.68
46.200,0.229,0.229714,0.229714,0.202,1.66,3.69
46.300,0.230,0.230487,0.230487,0.203,1.66,3.70
46.400,0.230,0.230943,0.230943,0.203,1.67,3.71
46.500,0.230,0.231171,0.231171,0.205,1.67,3.75
46.600,0.231,0.231622,0.231622,0.207,1.67,3.78
