"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
15.100,0.074,0.073214,0.073214,0.035,0.47,0.75
15.200,0.074,0.073460,0.073460,0.036,0.47,0.77
15.300,0.075,0.073866,0.073866,0.037,0.47,0.78
15.400,0.076,0.074408,0.074408,0.035,0.48,0.75
15.500,0.076,0.075090,0.075090,0.036,0.48,0.77
15.600,0.076,0.075339,0.075339,0.036,0.48,0.77
15.700,0.077,0.075896,0.075896,0.036,0.49,0.76
15.800,0.078,0.076459,0.076459,0.036,0.49,0.77
15.900,0.078,0.077102,0.077102,0.038,0.49,0.81
16.000,0.078,0.077347,0.077347,0.038,0.49,0.81
16.100,0.079,0.077839,0.077839,0.037,0.50,0.79
16.200,0.080,0.078402,0.078402,0.038,0.50,0.80
16.300,0.080,0.078965,0.078965,0.038,0.51,0.80
16.400,0.080,0.079528,0.079528,0.038,0.51,0.80
16.500,0.081,0.079922,0.079922,0.038,0.51,0.81
16.600,0.082,0.080263,0.080263,0.039,0.51,0.82
16.700,0.082,0.080852,0.080852,0.039,0.52,0.82
16.800,0.083,0.081400,0.081400,0.040,0.52,0.84
16.900,0.083,0.082055,0.082055,0.040,0.52,0.86
17.000,0.084,0.082360,0.082360,0.040,0.53,0.85
17.100,0.084,0.082971,0.082971,0.040,0.53,0.84
17.200,0.084,0.083154,0.083154,0.039,0.53,0.83
17.300,0.085,0.083827,0.083827,0.041,0.54,0.88
17.400,0.086,0.084319,0.084319,0.041,0.54,0.87
17.500,0.086,0.084692,0.084692,0.041,0.54,0.88
17.600,0.087,0.085181,0.085181,0.040,0.54,0.85
17.700,0.087,0.085791,0.085791,0.041,0.55,0.87
17.800,0.088,0.086473,0.086473,0.043,0.55,0.92
17.900,0.088,0.086967,0.086967,0.043,0.56,0.92
18.000,0.088,0.087293,0.087293,0.043,0.56,0.92
18.100,0.089,0.087981,0.087981,0.045,0.56,0.95
18.200,0.090,0.088428,0.088428,0.044,0.57,0.93
18.300,0.090,0.088739,0.088739,0.043,0.57,0.93
18.400,0.090,0.089373,0.089373,0.045,0.57,0.95
18.500,0.091,0.090016,0.090016,0.045,0.58,0.95
18.600,0.092,0.090401,0.090401,0.045,0.58,0.96
18.700,0.092,0.091006,0.091006,0.046,0.58,0.99
18.800,0.092,0.091234,0.091234,0.048,0.58,1.01
18.900,0.093,0.091699,0.091699,0.046,0.59,0.98
19.000,0.094,0.092362,0.092362,0.046,0.59,0.99
19.100,0.094,0.093121,0.093121,0.047,0.60,1.00
19.200,0.094,0.093542,0.093542,0.045,0.60,0.97
19.300,0.095,0.093945,0.093945,0.046,0.60,0.98
19.400,0.096,0.094368,0.094368,0.046,0.60,0.98
19.500,0.096,0.095144,0.095144,0.048,0.61,1.03
19.600,0.096,0.095304,0.095304,0.048,0.61,1.02
19.700,0.097,0.095900,0.095900,0.048,0.61,1.03
19.800,0.098,0.096359,0.096359,0.046,0.62,0.99
19.900,0.098,0.096937,0.096937,0.048,0.62,1.03
20.000,0.099,0.097672,0.097672,0.049,0.62,1.05
20.100,0.099,0.097855,0.097855,0.050,0.63,1.05
20.200,0.100,0.098374,0.098374,0.050,0.63,1.07
20.300,0.100,0.098946,0.098946,0.050,0.63,1.06
20.400,0.101,0.099621,0.099621,0.050,0.64,1.06
20.500,0.102,0.100116,0.100116,0.051,0.64,1.08
20.600,0.102,0.100528,0.100528,0.052,0.64,1.10
20.700,0.102,0.100966,0.100966,0.050,0.65,1.07
20.800,0.102,0.101313,0.101313,0.050,0.65,1.05
20.900,0.104,0.102142,0.102142,0.050,0.65,1.06
21.000,0.104,0.102205,0.102205,0.051,0.65,1.08
21.100,0.104,0.102936,0.102936,0.052,0.66,1.10
21.200,0.104,0.103437,0.103437,0.053,0.66,1.12
21.300,0.105,0.103929,0.103929,0.052,0.66,1.11
21.400,0.106,0.104539,0.104539,0.052,0.67,1.11
21.500,0.106,0.104883,0.104883,0.051,0.67,1.09
21.600,0.106,0.105244,0.105244,0.053,0.67,1.12
21.700,0.107,0.105991,0.105991,0.053,0.68,1.14
21.800,0.108,0.106498,0.106498,0.053,0.68,1.13
21.900,0.108,0.106832,0.106832,0.052,0.68,1.11
22.000,0.108,0.107241,0.107241,0.053,0.69,1.13
22.100,0.109,0.108026,0.108026,0.055,0.69,1.18
22.200,0.110,0.108468,0.108468,0.056,0.69,1.19
22.300,0.110,0.108939,0.108939,0.057,0.70,1.20
22.400,0.110,0.109208,0.109208,0.055,0.70,1.18
22.500,0.111,0.109641,0.109641,0.057,0.70,1.21
22.600,0.112,0.110278,0.110278,0.056,0.71,1.19
22.700,0.112,0.111090,0.111090,0.058,0.71,1.23
22.800,0.112,0.111214,0.111214,0.058,0.71,1.24
22.900,0.113,0.111715,0.111715,0.057,0.71,1.22
23.000,0.114,0.112064,0.112064,0.057,0.72,1.22
23.100,0.114,0.112624,0.112624,0.058,0.72,1.24
23.200,0.114,0.113143,0.113143,0.059,0.72,1.25
23.300,0.115,0.113652,0.113652,0.059,0.73,1.25
23.400,0.116,0.114260,0.114260,0.061,0.73,1.29
23.500,0.116,0.114734,0.114734,0.061,0.73,1.30
23.600,0.117,0.115158,0.115158,0.059,0.74,1.26
23.700,0.117,0.115688,0.115688,0.061,0.74,1.30
23.800,0.118,0.116052,0.116052,0.061,0.74,1.30
23.900,0.118,0.116814,0.116814,0.061,0.75,1.30
24.000,0.119,0.117178,0.117178,0.061,0.75,1.31
24.100,0.120,0.117676,0.117676,0.062,0.75,1.32
24.200,0.120,0.118174,0.118174,0.062,0.76,1.33
24.300,0.120,0.118609,0.118609,0.061,0.76,1.31
24.400,0.121,0.119255,0.119255,0.063,0.76,1.34
24.500,0.122,0.119842,0.119842,0.064,0.77,1.36
24.600,0.122,0.120084,0.120084,0.065,0.77,1.37
24.700,0.122,0.120615,0.120615,0.066,0.77,1.41
24.800,0.122,0.120976,0.120976,0.064,0.77,1.36
24.900,0.124,0.121664,0.121664,0.066,0.78,1.40
25.000,0.124,0.122037,0.122037,0.066,0.78,1.40
25.100,0.124,0.122606,0.122606,0.067,0.78,1.43
25.200,0.124,0.123115,0.123115,0.067,0.79,1.43
25.300,0.126,0.123770,0.123770,0.068,0.79,1.45
25.400,0.126,0.124262,0.124262,0.068,0.80,1.44
25.500,0.126,0.124751,0.124751,0.067,0.80,1.43
25.600,0.126,0.125130,0.125130,0.070,0.80,1.49
25.700,0.128,0.125808,0.125808,0.069,0.80,1.48
25.800,0.128,0.126354,0.126354,0.070,0.81,1.50
25.900,0.128,0.126762,0.126762,0.070,0.81,1.49
26.000,0.128,0.127124,0.127124,0.071,0.81,1.51
26.100,0.129,0.127559,0.127559,0.070,0.82,1.49
26.200,0.130,0.128442,0.128442,0.071,0.82,1.51
26.300,0.130,0.129038,0.129038,0.072,0.83,1.53
26.400,0.130,0.129263,0.129263,0.070,0.83,1.50
26.500,0.131,0.129681,0.129681,0.073,0.83,1.55
26.600,0.132,0.130101,0.130101,0.073,0.83,1.55
26.700,0.132,0.130999,0.130999,0.075,0.84,1.60
26.800,0.132,0.131334,0.131334,0.073,0.84,1.56
26.900,0.133,0.131909,0.131909,0.074,0.84,1.58
27.000,0.134,0.132415,0.132415,0.075,0.85,1.60
27.100,0.134,0.132771,0.132771,0.075,0.85,1.61
27.200,0.135,0.133171,0.133171,0.078,0.85,1.66
27.300,0.135,0.133760,0.133760,0.077,0.86,1.64
27.400,0.136,0.134320,0.134320,0.078,0.86,1.66
27.500,0.136,0.134963,0.134963,0.078,0.86,1.65
27.600,0.136,0.135298,0.135298,0.079,0.87,1.69
27.700,0.137,0.135799,0.135799,0.078,0.87,1.66
27.800,0.138,0.136379,0.136379,0.079,0.87,1.68
27.900,0.139,0.136999,0.136999,0.079,0.88,1.69
28.000,0.139,0.137523,0.137523,0.080,0.88,1.70
28.100,0.140,0.137849,0.137849,0.082,0.88,1.75
28.200,0.140,0.138273,0.138273,0.083,0.88,1.76
28.300,0.140,0.138910,0.138910,0.082,0.89,1.74
28.400,0.141,0.139404,0.139404,0.081,0.89,1.73
28.500,0.142,0.140169,0.140169,0.081,0.90,1.73
28.600,0.142,0.140376,0.140376,0.083,0.90,1.76
28.700,0.142,0.140800,0.140800,0.083,0.90,1.76
28.800,0.143,0.141250,0.141250,0.084,0.90,1.80
28.900,0.144,0.142133,0.142133,0.084,0.91,1.79
29.000,0.144,0.142527,0.142527,0.086,0.91,1.83
29.100,0.144,0.142977,0.142977,0.084,0.91,1.78
29.200,0.144,0.143294,0.143294,0.086,0.92,1.83
29.300,0.145,0.143860,0.143860,0.087,0.92,1.86
29.400,0.146,0.144559,0.144559,0.088,0.92,1.88
29.500,0.146,0.145060,0.145060,0.089,0.93,1.89
29.600,0.146,0.145377,0.145377,0.088,0.93,1.87
29.700,0.147,0.145827,0.145827,0.089,0.93,1.90
29.800,0.148,0.146506,0.146506,0.090,0.94,1.91
29.900,0.148,0.147030,0.147030,0.091,0.94,1.94
30.000,0.149,0.147466,0.147466,0.090,0.94,1.91
30.100,0.149,0.147993,0.147993,0.091,0.95,1.94
30.200,0.150,0.148571,0.148571,0.091,0.95,1.95
30.300,0.150,0.149122,0.149122,0.092,0.95,1.95
30.400,0.150,0.149421,0.149421,0.093,0.96,1.98
30.500,0.151,0.149848,0.149848,0.093,0.96,1.98
30.600,0.152,0.150426,0.150426,0.094,0.96,2.00
30.700,0.152,0.150926,0.150926,0.095,0.97,2.03
30.800,0.152,0.151519,0.151519,0.094,0.97,2.01
30.900,0.153,0.151824,0.151824,0.095,0.97,2.03
31.000,0.154,0.152215,0.152215,0.095,0.97,2.03
31.100,0.154,0.152719,0.152719,0.095,0.98,2.03
31.200,0.155,0.153442,0.153442,0.098,0.98,2.08
31.300,0.155,0.153679,0.153679,0.098,0.98,2.09
31.400,0.156,0.154167,0.154167,0.099,0.99,2.10
31.500,0.156,0.154612,0.154612,0.098,0.99,2.09
31.600,0.157,0.155151,0.155151,0.099,0.99,2.11
31.700,0.158,0.155649,0.155649,0.100,1.00,2.14
31.800,0.158,0.156312,0.156312,0.100,1.00,2.14
31.900,0.158,0.156893,0.156893,0.102,1.00,2.17
32.000,0.158,0.157234,0.157234,0.102,1.01,2.18
32.100,0.160,0.157708,0.157708,0.104,1.01,2.21
32.200,0.160,0.158152,0.158152,0.102,1.01,2.18
32.300,0.160,0.158617,0.158617,0.102,1.01,2.17
32.400,0.160,0.159246,0.159246,0.104,1.02,2.22
32.500,0.162,0.159643,0.159643,0.104,1.02,2.21
32.600,0.162,0.160078,0.160078,0.105,1.02,2.24
32.700,0.162,0.160395,0.160395,0.106,1.03,2.26
32.800,0.162,0.161171,0.161171,0.106,1.03,2.27
32.900,0.164,0.161711,0.161711,0.107,1.03,2.27
33.000,0.164,0.162134,0.162134,0.107,1.04,2.27
33.100,0.164,0.162682,0.162682,0.109,1.04,2.32
33.200,0.164,0.162943,0.162943,0.108,1.04,2.31
33.300,0.165,0.163464,0.163464,0.110,1.05,2.35
33.400,0.166,0.164184,0.164184,0.111,1.05,2.37
33.500,0.166,0.164596,0.164596,0.112,1.05,2.38
33.600,0.166,0.165103,0.165103,0.112,1.06,2.39
33.700,0.167,0.165438,0.165438,0.112,1.06,2.38
33.800,0.168,0.165846,0.165846,0.112,1.06,2.39
33.900,0.168,0.166463,0.166463,0.113,1.07,2.40
34.000,0.168,0.167020,0.167020,0.114,1.07,2.43
34.100,0.169,0.167494,0.167494,0.113,1.07,2.41
34.200,0.170,0.168066,0.168066,0.115,1.08,2.46
34.300,0.170,0.168223,0.168223,0.117,1.08,2.49
34.400,0.171,0.168907,0.168907,0.116,1.08,2.47
34.500,0.171,0.169411,0.169411,0.117,1.08,2.48
34.600,0.172,0.169834,0.169834,0.117,1.09,2.49
34.700,0.172,0.170193,0.170193,0.118,1.09,2.51
34.800,0.173,0.170628,0.170628,0.120,1.09,2.55
34.900,0.173,0.171191,0.171191,0.119,1.10,2.54
35.000,0.174,0.171805,0.171805,0.119,1.10,2.54
35.100,0.175,0.172308,0.172308,0.121,1.10,2.57
35.200,0.175,0.172676,0.172676,0.121,1.10,2.59
35.300,0.175,0.172871,0.172871,0.121,1.11,2.58
35.400,0.176,0.173650,0.173650,0.122,1.11,2.61
35.500,0.176,0.174086,0.174086,0.123,1.11,2.61
35.600,0.177,0.174741,0.174741,0.124,1.12,2.63
35.700,0.178,0.175141,0.175141,0.125,1.12,2.65
35.800,0.178,0.175529,0.175529,0.125,1.12,2.65
35.900,0.178,0.175869,0.175869,0.125,1.13,2.65
36.000,0.178,0.176486,0.176486,0.125,1.13,2.67
36.100,0.180,0.177152,0.177152,0.127,1.13,2.70
36.200,0.180,0.177558,0.177558,0.127,1.14,2.70
36.300,0.180,0.178005,0.178005,0.128,1.14,2.72
36.400,0.180,0.178429,0.178429,0.128,1.14,2.73
36.500,0.181,0.178865,0.178865,0.128,1.14,2.72
36.600,0.182,0.179546,0.179546,0.131,1.15,2.79
36.700,0.182,0.179801,0.179801,0.130,1.15,2.77
36.800,0.182,0.180290,0.180290,0.129,1.15,2.76
36.900,0.183,0.180867,0.180867,0.131,1.16,2.79
37.000,0.184,0.181418,0.181418,0.133,1.16,2.82
37.100,0.184,0.181670,0.181670,0.133,1.16,2.83
37.200,0.184,0.182064,0.182064,0.133,1.16,2.83
37.300,0.185,0.182657,0.182657,0.134,1.17,2.86
37.400,0.186,0.183353,0.183353,0.134,1.17,2.85
37.500,0.186,0.183780,0.183780,0.135,1.18,2.88
37.600,0.186,0.184070,0.184070,0.135,1.18,2.87
37.700,0.187,0.184523,0.184523,0.137,1.18,2.91
37.800,0.188,0.185258,0.185258,0.137,1.19,2.91
37.900,0.188,0.185794,0.185794,0.137,1.19,2.92
38.000,0.188,0.186171,0.186171,0.139,1.19,2.95
38.100,0.189,0.186511,0.186511,0.139,1.19,2.95
38.200,0.190,0.186947,0.186947,0.137,1.20,2.92
38.300,0.190,0.187685,0.187685,0.141,1.20,3.01
38.400,0.190,0.188162,0.188162,0.141,1.20,3.01
38.500,0.191,0.188713,0.188713,0.141,1.21,3.01
38.600,0.192,0.189018,0.189018,0.143,1.21,3.04
38.700,0.192,0.189222,0.189222,0.143,1.21,3.04
38.800,0.192,0.190043,0.190043,0.143,1.22,3.05
38.900,0.193,0.190508,0.190508,0.144,1.22,3.06
39.000,0.194,0.191198,0.191198,0.145,1.22,3.09
39.100,0.194,0.191468,0.191468,0.146,1.23,3.12
39.200,0.194,0.191824,0.191824,0.146,1.23,3.11
39.300,0.195,0.192354,0.192354,0.146,1.23,3.12
39.400,0.196,0.192997,0.192997,0.147,1.23,3.14
39.500,0.196,0.193281,0.193281,0.148,1.24,3.16
39.600,0.196,0.193903,0.193903,0.150,1.24,3.19
39.700,0.197,0.194291,0.194291,0.150,1.24,3.19
39.800,0.198,0.194911,0.194911,0.150,1.25,3.20
39.900,0.198,0.195248,0.195248,0.150,1.25,3.19
40.000,0.198,0.195808,0.195808,0.151,1.25,3.22
40.100,0.199,0.196276,0.196276,0.152,1.26,3.25
40.200,0.200,0.196756,0.196756,0.153,1.26,3.26
40.300,0.200,0.197162,0.197162,0.153,1.26,3.25
40.400,0.201,0.197687,0.197687,0.154,1.26,3.29
40.500,0.201,0.198013,0.198013,0.153,1.27,3.26
40.600,0.202,0.198875,0.198875,0.157,1.27,3.34
40.700,0.202,0.199055,0.199055,0.155,1.27,3.31
40.800,0.203,0.199767,0.199767,0.156,1.28,3.33
40.900,0.203,0.200107,0.200107,0.157,1.28,3.34
41.000,0.204,0.200460,0.200460,0.158,1.28,3.36
41.100,0.204,0.201094,0.201094,0.159,1.29,3.38
41.200,0.205,0.201538,0.201538,0.159,1.29,3.39
41.300,0.205,0.202119,0.202119,0.159,1.29,3.39
41.400,0.206,0.202525,0.202525,0.159,1.30,3.38
41.500,0.206,0.202972,0.202972,0.161,1.30,3.43
41.600,0.206,0.203449,0.203449,0.162,1.30,3.45
41.700,0.207,0.203953,0.203953,0.164,1.30,3.49
41.800,0.208,0.204519,0.204519,0.163,1.31,3.48
41.900,0.208,0.205058,0.205058,0.164,1.31,3.49
42.000,0.208,0.205464,0.205464,0.164,1.31,3.50
42.100,0.209,0.205825,0.205825,0.167,1.32,3.56
42.200,0.210,0.206205,0.206205,0.165,1.32,3.51
42.300,0.210,0.206853,0.206853,0.166,1.32,3.54
42.400,0.210,0.207558,0.207558,0.168,1.33,3.58
42.500,0.211,0.207855,0.207855,0.168,1.33,3.58
42.600,0.212,0.208240,0.208240,0.170,1.33,3.62
42.700,0.212,0.208664,0.208664,0.170,1.34,3.62
42.800,0.212,0.209413,0.209413,0.171,1.34,3.64
42.900,0.213,0.209703,0.209703,0.169,1.34,3.59
43.000,0.214,0.210213,0.210213,0.171,1.34,3.63
43.100,0.214,0.210456,0.210456,0.172,1.35,3.66
43.200,0.214,0.210871,0.210871,0.173,1.35,3.68
43.300,0.215,0.211662,0.211662,0.173,1.35,3.68
43.400,0.216,0.212148,0.212148,0.175,1.36,3.73
43.500,0.216,0.212471,0.212471,0.174,1.36,3.71
43.600,0.216,0.212942,0.212942,0.175,1.36,3.73
43.700,0.217,0.213374,0.213374,0.174,1.37,3.71
43.800,0.218,0.213988,0.213988,0.178,1.37,3.79
43.900,0.218,0.214411,0.214411,0.176,1.37,3.76
44.000,0.218,0.214924,0.214924,0.179,1.38,3.82
44.100,0.219,0.215190,0.215190,0.179,1.38,3.81
44.200,0.220,0.215961,0.215961,0.180,1.38,3.84
44.300,0.220,0.216393,0.216393,0.181,1.38,3.85
44.400,0.220,0.216852,0.216852,0.181,1.39,3.85
44.500,0.221,0.217329,0.217329,0.182,1.39,3.87
44.600,0.222,0.217806,0.217806,0.181,1.39,3.85
44.700,0.222,0.218203,0.218203,0.183,1.40,3.91
44.800,0.222,0.218743,0.218743,0.184,1.40,3.91
44.900,0.223,0.219146,0.219146,0.184,1.40,3.91
45.000,0.224,0.219629,0.219629,0.184,1.41,3.91
45.100,0.224,0.220292,0.220292,0.186,1.41,3.96
45.200,0.224,0.220683,0.220683,0.186,1.41,3.97
45.300,0.225,0.221077,0.221077,0.186,1.41,3.96
45.400,0.226,0.221714,0.221714,0.188,1.42,4.01
45.500,0.226,0.222099,0.222099,0.189,1.42,4.02
45.600,0.226,0.222624,0.222624,0.189,1.42,4.03
45.700,0.227,0.222858,0.222858,0.189,1.43,4.03
45.800,0.228,0.223548,0.223548,0.189,1.43,4.03
45.900,0.228,0.224046,0.224046,0.190,1.43,4.05
46.000,0.228,0.224458,0.224458,0.192,1.44,4.09
46.100,0.229,0.224828,0.224828,0.192,1.44,4.09
46.200,0.229,0.225193,0.225193,0.191,1.44,4.07
46.300,0.230,0.225649,0.225649,0.194,1.44,4.12
46.400,0.230,0.226345,0.226345,0.195,1.45,4.15
