"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
19.000,0.094,0.093838,0.093838,0.052,0.64,0.94
19.100,0.094,0.094570,0.094570,0.052,0.65,0.93
19.200,0.095,0.095011,0.095011,0.051,0.65,0.93
19.300,0.095,0.095497,0.095497,0.052,0.65,0.95
19.400,0.096,0.095965,0.095965,0.051,0.66,0.92
19.500,0.096,0.096469,0.096469,0.053,0.66,0.95
19.600,0.097,0.097212,0.097212,0.053,0.66,0.97
19.700,0.097,0.097743,0.097743,0.053,0.67,0.95
19.800,0.098,0.098184,0.098184,0.054,0.67,0.97
19.900,0.098,0.098729,0.098729,0.054,0.68,0.98
20.000,0.098,0.099135,0.099135,0.055,0.68,1.00
20.100,0.100,0.099923,0.099923,0.055,0.68,1.00
20.200,0.100,0.100377,0.100377,0.055,0.69,1.00
20.300,0.100,0.100747,0.100747,0.054,0.69,0.97
20.400,0.101,0.101354,0.101354,0.055,0.69,1.00
20.500,0.101,0.101979,0.101979,0.055,0.70,1.00
20.600,0.102,0.102483,0.102483,0.055,0.70,1.00
20.700,0.102,0.103135,0.103135,0.056,0.71,1.02
20.800,0.102,0.103499,0.103499,0.056,0.71,1.01
20.900,0.103,0.104148,0.104148,0.055,0.71,0.99
21.000,0.104,0.104809,0.104809,0.056,0.72,1.02
21.100,0.104,0.105280,0.105280,0.057,0.72,1.03
21.200,0.104,0.105594,0.105594,0.057,0.72,1.03
21.300,0.105,0.106299,0.106299,0.056,0.73,1.02
21.400,0.106,0.106889,0.106889,0.057,0.73,1.04
21.500,0.106,0.107570,0.107570,0.058,0.74,1.04
21.600,0.106,0.107994,0.107994,0.058,0.74,1.05
21.700,0.107,0.108447,0.108447,0.060,0.74,1.08
21.800,0.108,0.108880,0.108880,0.061,0.74,1.10
21.900,0.108,0.109742,0.109742,0.062,0.75,1.12
22.000,0.108,0.110047,0.110047,0.060,0.75,1.09
22.100,0.109,0.110553,0.110553,0.063,0.76,1.13
22.200,0.110,0.111033,0.111033,0.062,0.76,1.12
22.300,0.110,0.111493,0.111493,0.062,0.76,1.12
22.400,0.110,0.112133,0.112133,0.062,0.77,1.12
22.500,0.111,0.112538,0.112538,0.063,0.77,1.13
22.600,0.112,0.112787,0.112787,0.064,0.77,1.16
22.700,0.112,0.113495,0.113495,0.064,0.78,1.15
22.800,0.112,0.114112,0.114112,0.065,0.78,1.18
22.900,0.113,0.114666,0.114666,0.064,0.78,1.17
23.000,0.114,0.115057,0.115057,0.066,0.79,1.20
23.100,0.114,0.115531,0.115531,0.067,0.79,1.21
23.200,0.115,0.116067,0.116067,0.067,0.79,1.21
23.300,0.115,0.116621,0.116621,0.066,0.80,1.20
23.400,0.116,0.117095,0.117095,0.068,0.80,1.23
23.500,0.116,0.117534,0.117534,0.067,0.80,1.22
23.600,0.117,0.118129,0.118129,0.067,0.81,1.22
23.700,0.117,0.118627,0.118627,0.068,0.81,1.23
23.800,0.118,0.119024,0.119024,0.069,0.81,1.25
23.900,0.118,0.119415,0.119415,0.071,0.82,1.29
24.000,0.118,0.119951,0.119951,0.070,0.82,1.27
24.100,0.120,0.120733,0.120733,0.072,0.83,1.30
24.200,0.120,0.120553,0.120553,0.071,0.82,1.29
24.300,0.120,0.121113,0.121113,0.071,0.83,1.28
24.400,0.120,0.121530,0.121530,0.072,0.83,1.31
24.500,0.121,0.122280,0.122280,0.073,0.84,1.32
24.600,0.122,0.122582,0.122582,0.075,0.84,1.36
24.700,0.122,0.123278,0.123278,0.074,0.84,1.33
24.800,0.122,0.123815,0.123815,0.074,0.85,1.33
24.900,0.123,0.124135,0.124135,0.074,0.85,1.34
25.000,0.124,0.124831,0.124831,0.075,0.85,1.36
25.100,0.124,0.125231,0.125231,0.076,0.86,1.37
25.200,0.124,0.125628,0.125628,0.077,0.86,1.39
25.300,0.125,0.126336,0.126336,0.078,0.86,1.41
25.400,0.126,0.126694,0.126694,0.078,0.87,1.41
25.500,0.126,0.127438,0.127438,0.079,0.87,1.43
25.600,0.126,0.127799,0.127799,0.078,0.87,1.42
25.700,0.127,0.128282,0.128282,0.079,0.88,1.43
25.800,0.128,0.128819,0.128819,0.080,0.88,1.44
25.900,0.128,0.129429,0.129429,0.080,0.89,1.44
26.000,0.128,0.129841,0.129841,0.082,0.89,1.47
26.100,0.129,0.130196,0.130196,0.081,0.89,1.47
26.200,0.130,0.130869,0.130869,0.083,0.90,1.50
26.300,0.130,0.131624,0.131624,0.085,0.90,1.53
26.400,0.130,0.132146,0.132146,0.085,0.90,1.54
26.500,0.131,0.132445,0.132445,0.085,0.91,1.54
26.600,0.132,0.132720,0.132720,0.085,0.91,1.53
26.700,0.132,0.133440,0.133440,0.087,0.91,1.58
26.800,0.133,0.134282,0.134282,0.087,0.92,1.57
26.900,0.133,0.134584,0.134584,0.088,0.92,1.59
27.000,0.134,0.135061,0.135061,0.087,0.92,1.58
27.100,0.134,0.135390,0.135390,0.088,0.93,1.60
27.200,0.134,0.135991,0.135991,0.088,0.93,1.59
27.300,0.135,0.136474,0.136474,0.089,0.93,1.62
27.400,0.136,0.137079,0.137079,0.089,0.94,1.62
27.500,0.136,0.137603,0.137603,0.090,0.94,1.63
27.600,0.136,0.137914,0.137914,0.090,0.94,1.64
27.700,0.137,0.138492,0.138492,0.091,0.95,1.65
27.800,0.138,0.138984,0.138984,0.090,0.95,1.63
27.900,0.138,0.139449,0.139449,0.092,0.95,1.67
28.000,0.139,0.140035,0.140035,0.092,0.96,1.67
28.100,0.139,0.140483,0.140483,0.094,0.96,1.70
28.200,0.140,0.141046,0.141046,0.094,0.96,1.70
28.300,0.140,0.141457,0.141457,0.095,0.97,1.72
28.400,0.141,0.141881,0.141881,0.095,0.97,1.72
28.500,0.141,0.142619,0.142619,0.096,0.98,1.74
28.600,0.142,0.143093,0.143093,0.096,0.98,1.74
28.700,0.142,0.143525,0.143525,0.098,0.98,1.76
28.800,0.143,0.143715,0.143715,0.100,0.98,1.80
28.900,0.143,0.144399,0.144399,0.099,0.99,1.79
29.000,0.144,0.145042,0.145042,0.099,0.99,1.80
29.100,0.144,0.145519,0.145519,0.102,1.00,1.84
29.200,0.144,0.145896,0.145896,0.100,1.00,1.82
29.300,0.145,0.146070,0.146070,0.101,1.00,1.83
29.400,0.146,0.146950,0.146950,0.102,1.01,1.85
29.500,0.146,0.147567,0.147567,0.102,1.01,1.85
29.600,0.146,0.147872,0.147872,0.103,1.01,1.87
29.700,0.147,0.148340,0.148340,0.104,1.01,1.88
29.800,0.148,0.148624,0.148624,0.105,1.02,1.90
29.900,0.148,0.149356,0.149356,0.106,1.02,1.91
30.000,0.148,0.149866,0.149866,0.107,1.03,1.93
30.100,0.149,0.150396,0.150396,0.105,1.03,1.90
30.200,0.150,0.150624,0.150624,0.107,1.03,1.94
30.300,0.150,0.151181,0.151181,0.108,1.03,1.95
30.400,0.151,0.151987,0.151987,0.109,1.04,1.97
30.500,0.151,0.152188,0.152188,0.110,1.04,1.98
30.600,0.152,0.152692,0.152692,0.108,1.04,1.96
30.700,0.152,0.153125,0.153125,0.111,1.05,2.01
30.800,0.153,0.153765,0.153765,0.111,1.05,2.01
30.900,0.153,0.154191,0.154191,0.111,1.05,2.00
31.000,0.154,0.154594,0.154594,0.111,1.06,2.01
31.100,0.154,0.155056,0.155056,0.111,1.06,2.02
31.200,0.154,0.155554,0.155554,0.115,1.06,2.07
31.300,0.155,0.156099,0.156099,0.115,1.07,2.08
31.400,0.156,0.156241,0.156241,0.115,1.07,2.08
31.500,0.156,0.156769,0.156769,0.115,1.07,2.08
31.600,0.156,0.157314,0.157314,0.116,1.08,2.09
31.700,0.157,0.157752,0.157752,0.117,1.08,2.11
31.800,0.158,0.158298,0.158298,0.120,1.08,2.16
31.900,0.158,0.158804,0.158804,0.118,1.09,2.13
32.000,0.158,0.159234,0.159234,0.118,1.09,2.13
32.100,0.159,0.159681,0.159681,0.119,1.09,2.15
32.200,0.160,0.160371,0.160371,0.120,1.10,2.17
32.300,0.160,0.160831,0.160831,0.120,1.10,2.18
32.400,0.160,0.161343,0.161343,0.121,1.10,2.20
32.500,0.161,0.161731,0.161731,0.121,1.11,2.18
32.600,0.162,0.162247,0.162247,0.123,1.11,2.22
32.700,0.162,0.162706,0.162706,0.124,1.11,2.25
32.800,0.162,0.162987,0.162987,0.125,1.11,2.26
32.900,0.163,0.163666,0.163666,0.125,1.12,2.27
33.000,0.164,0.164282,0.164282,0.126,1.12,2.28
33.100,0.164,0.164783,0.164783,0.127,1.13,2.30
33.200,0.164,0.165121,0.165121,0.126,1.13,2.29
33.300,0.165,0.165444,0.165444,0.129,1.13,2.33
33.400,0.166,0.166063,0.166063,0.130,1.14,2.35
33.500,0.166,0.166679,0.166679,0.130,1.14,2.35
33.600,0.166,0.167286,0.167286,0.130,1.14,2.36
33.700,0.167,0.167728,0.167728,0.131,1.15,2.36
33.800,0.168,0.168101,0.168101,0.132,1.15,2.39
33.900,0.168,0.168700,0.168700,0.134,1.15,2.43
34.000,0.168,0.169292,0.169292,0.134,1.16,2.42
34.100,0.169,0.169597,0.169597,0.134,1.16,2.43
34.200,0.170,0.170184,0.170184,0.134,1.16,2.43
34.300,0.170,0.170456,0.170456,0.136,1.17,2.47
34.400,0.171,0.171363,0.171363,0.137,1.17,2.48
34.500,0.171,0.171496,0.171496,0.137,1.17,2.47
34.600,0.172,0.172240,0.172240,0.137,1.18,2.47
34.700,0.172,0.172539,0.172539,0.138,1.18,2.49
34.800,0.173,0.172904,0.172904,0.139,1.18,2.51
34.900,0.173,0.173431,0.173431,0.141,1.19,2.55
35.000,0.174,0.173911,0.173911,0.141,1.19,2.55
35.100,0.174,0.174415,0.174415,0.142,1.19,2.57
35.200,0.175,0.175306,0.175306,0.142,1.20,2.58
35.300,0.175,0.175410,0.175410,0.142,1.20,2.58
35.400,0.176,0.175863,0.175863,0.144,1.20,2.61
35.500,0.176,0.176320,0.176320,0.145,1.21,2.61
35.600,0.176,0.177099,0.177099,0.146,1.21,2.64
35.700,0.177,0.177585,0.177585,0.146,1.21,2.65
35.800,0.178,0.177928,0.177928,0.147,1.22,2.66
35.900,0.178,0.178346,0.178346,0.147,1.22,2.66
36.000,0.178,0.178622,0.178622,0.147,1.22,2.66
36.100,0.179,0.179374,0.179374,0.150,1.23,2.71
36.200,0.180,0.180213,0.180213,0.150,1.23,2.72
36.300,0.180,0.180438,0.180438,0.150,1.23,2.71
36.400,0.180,0.181007,0.181007,0.151,1.24,2.73
36.500,0.181,0.181330,0.181330,0.151,1.24,2.74
36.600,0.182,0.181984,0.181984,0.153,1.24,2.76
36.700,0.182,0.182870,0.182870,0.153,1.25,2.76
36.800,0.182,0.183116,0.183116,0.156,1.25,2.82
36.900,0.183,0.183578,0.183578,0.156,1.26,2.82
37.000,0.184,0.183922,0.183922,0.157,1.26,2.84
37.100,0.184,0.184734,0.184734,0.158,1.26,2.85
37.200,0.184,0.185104,0.185104,0.157,1.27,2.85
37.300,0.185,0.185563,0.185563,0.158,1.27,2.87
37.400,0.186,0.186020,0.186020,0.160,1.27,2.89
37.500,0.186,0.186488,0.186488,0.161,1.28,2.91
37.600,0.186,0.187276,0.187276,0.163,1.28,2.95
37.700,0.187,0.187649,0.187649,0.163,1.28,2.94
37.800,0.188,0.188176,0.188176,0.163,1.29,2.95
37.900,0.188,0.188603,0.188603,0.165,1.29,2.98
38.000,0.188,0.189258,0.189258,0.166,1.29,3.00
38.100,0.189,0.189495,0.189495,0.167,1.30,3.03
38.200,0.190,0.190158,0.190158,0.168,1.30,3.03
38.300,0.190,0.190547,0.190547,0.168,1.30,3.03
38.400,0.190,0.191261,0.191261,0.168,1.31,3.04
38.500,0.191,0.191708,0.191708,0.171,1.31,3.08
38.600,0.192,0.192078,0.192078,0.171,1.31,3.10
38.700,0.192,0.192588,0.192588,0.171,1.32,3.08
38.800,0.192,0.193095,0.193095,0.172,1.32,3.11
38.900,0.193,0.193823,0.193823,0.173,1.33,3.13
39.000,0.194,0.194049,0.194049,0.173,1.33,3.12
39.100,0.194,0.194475,0.194475,0.173,1.33,3.14
39.200,0.194,0.195065,0.195065,0.173,1.33,3.13
39.300,0.195,0.195586,0.195586,0.176,1.34,3.18
39.400,0.196,0.196096,0.196096,0.176,1.34,3.18
39.500,0.196,0.196428,0.196428,0.178,1.34,3.22
39.600,0.196,0.196982,0.196982,0.178,1.35,3.21
39.700,0.196,0.197426,0.197426,0.179,1.35,3.23
39.800,0.198,0.198107,0.198107,0.180,1.36,3.26
39.900,0.198,0.198427,0.198427,0.179,1.36,3.24
40.000,0.198,0.198789,0.198789,0.182,1.36,3.28
40.100,0.199,0.199266,0.199266,0.182,1.36,3.29
40.200,0.199,0.199740,0.199740,0.182,1.37,3.29
40.300,0.200,0.200335,0.200335,0.184,1.37,3.33
40.400,0.200,0.200519,0.200519,0.184,1.37,3.32
40.500,0.201,0.201159,0.201159,0.186,1.38,3.36
40.600,0.202,0.201814,0.201814,0.188,1.38,3.39
40.700,0.202,0.202409,0.202409,0.187,1.38,3.39
40.800,0.202,0.202833,0.202833,0.188,1.39,3.39
40.900,0.203,0.202812,0.202812,0.190,1.39,3.43
41.000,0.203,0.203520,0.203520,0.190,1.39,3.44
41.100,0.204,0.204219,0.204219,0.192,1.40,3.47
41.200,0.204,0.204889,0.204889,0.192,1.40,3.47
41.300,0.205,0.205156,0.205156,0.193,1.40,3.49
41.400,0.205,0.205375,0.205375,0.194,1.40,3.50
41.500,0.206,0.205810,0.205810,0.195,1.41,3.52
41.600,0.206,0.206637,0.206637,0.198,1.41,3.58
41.700,0.206,0.207084,0.207084,0.195,1.42,3.53
41.800,0.207,0.207508,0.207508,0.198,1.42,3.58
41.900,0.208,0.207763,0.207763,0.197,1.42,3.56
42.000,0.208,0.208450,0.208450,0.199,1.43,3.59
42.100,0.208,0.208829,0.208829,0.200,1.43,3.61
42.200,0.209,0.209455,0.209455,0.201,1.43,3.63
42.300,0.210,0.210083,0.210083,0.201,1.44,3.63
42.400,0.210,0.210447,0.210447,0.203,1.44,3.68
42.500,0.210,0.210782,0.210782,0.202,1.44,3.66
42.600,0.211,0.211206,0.211206,0.203,1.44,3.67
42.700,0.212,0.211810,0.211810,0.204,1.45,3.68
42.800,0.212,0.212503,0.212503,0.206,1.45,3.72
42.900,0.212,0.212717,0.212717,0.206,1.45,3.73
43.000,0.213,0.213143,0.213143,0.206,1.46,3.73
43.100,0.214,0.213626,0.213626,0.208,1.46,3.76
43.200,0.214,0.214450,0.214450,0.208,1.47,3.77
43.300,0.215,0.214924,0.214924,0.209,1.47,3.78
43.400,0.215,0.215350,0.215350,0.210,1.47,3.79
43.500,0.216,0.215801,0.215801,0.211,1.48,3.81
43.600,0.216,0.216168,0.216168,0.212,1.48,3.84
43.700,0.216,0.216838,0.216838,0.213,1.48,3.85
43.800,0.218,0.217510,0.217510,0.215,1.49,3.88
43.900,0.218,0.217721,0.217721,0.214,1.49,3.87
44.000,0.218,0.218337,0.218337,0.215,1.49,3.90
44.100,0.218,0.218660,0.218660,0.214,1.50,3.87
44.200,0.219,0.219341,0.219341,0.218,1.50,3.94
44.300,0.220,0.219975,0.219975,0.219,1.50,3.97
44.400,0.220,0.220236,0.220236,0.218,1.51,3.94
44.500,0.220,0.220751,0.220751,0.218,1.51,3.95
44.600,0.221,0.221261,0.221261,0.220,1.51,3.98
44.700,0.222,0.222061,0.222061,0.222,1.52,4.02
44.800,0.222,0.222283,0.222283,0.224,1.52,4.04
44.900,0.222,0.222766,0.222766,0.224,1.52,4.05
45.000,0.223,0.223246,0.223246,0.224,1.53,4.05
45.100,0.224,0.223803,0.223803,0.225,1.53,4.07
45.200,0.224,0.224633,0.224633,0.228,1.54,4.13
45.300,0.224,0.224893,0.224893,0.226,1.54,4.09
45.400,0.225,0.225376,0.225376,0.228,1.54,4.12
45.500,0.226,0.225907,0.225907,0.230,1.55,4.16
45.600,0.226,0.226840,0.226840,0.230,1.55,4.17
45.700,0.226,0.227109,0.227109,0.230,1.55,4.17
45.800,0.227,0.227483,0.227483,0.232,1.56,4.20
45.900,0.228,0.227894,0.227894,0.233,1.56,4.22
46.000,0.228,0.228526,0.228526,0.235,1.56,4.25
46.100,0.228,0.229240,0.229240,0.235,1.57,4.26
46.200,0.229,0.229444,0.229444,0.236,1.57,4.26
46.300,0.230,0.229891,0.229891,0.236,1.57,4.26
46.400,0.230,0.230623,0.230623,0.237,1.58,4.28
