"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
92.750,0.463,0.462737,0.462737,0.593,3.24,11.09
92.950,0.464,0.463904,0.463904,0.594,3.24,11.12
93.150,0.465,0.464736,0.464736,0.595,3.25,11.14
93.350,0.466,0.466141,0.466141,0.598,3.26,11.19
93.550,0.467,0.466792,0.466792,0.598,3.26,11.18
93.750,0.468,0.468135,0.468135,0.601,3.27,11.25
93.950,0.469,0.468896,0.468896,0.602,3.28,11.26
94.150,0.470,0.469702,0.469702,0.602,3.28,11.26
94.350,0.472,0.471195,0.471195,0.606,3.30,11.33
94.550,0.472,0.471657,0.471657,0.605,3.30,11.32
94.750,0.474,0.473180,0.473180,0.611,3.31,11.44
94.950,0.474,0.473873,0.473873,0.610,3.31,11.40
95.150,0.476,0.474987,0.474987,0.612,3.32,11.44
95.350,0.476,0.475992,0.475992,0.613,3.33,11.47
95.550,0.477,0.476857,0.476857,0.614,3.33,11.48
95.750,0.478,0.477965,0.477965,0.617,3.34,11.55
95.950,0.479,0.478978,0.478978,0.617,3.35,11.54
96.150,0.480,0.480068,0.480068,0.620,3.36,11.61
96.350,0.481,0.480892,0.480892,0.620,3.36,11.60
96.550,0.482,0.482145,0.482145,0.625,3.37,11.69
96.750,0.483,0.482833,0.482833,0.623,3.38,11.66
96.950,0.484,0.484163,0.484163,0.626,3.39,11.70
97.150,0.486,0.485075,0.485075,0.629,3.39,11.77
97.350,0.486,0.485946,0.485946,0.628,3.40,11.74
97.550,0.488,0.487016,0.487016,0.630,3.41,11.79
97.750,0.488,0.487976,0.487976,0.633,3.41,11.84
97.950,0.490,0.489078,0.489078,0.635,3.42,11.88
98.150,0.490,0.489934,0.489934,0.636,3.43,11.89
98.350,0.492,0.490956,0.490956,0.638,3.43,11.93
98.550,0.492,0.491866,0.491866,0.639,3.44,11.95
98.750,0.493,0.492624,0.492624,0.640,3.44,11.98
98.950,0.494,0.493857,0.493857,0.641,3.45,11.99
99.150,0.495,0.494760,0.494760,0.643,3.46,12.03
99.350,0.496,0.495780,0.495780,0.645,3.47,12.06
99.550,0.498,0.497039,0.497039,0.646,3.48,12.08
99.750,0.498,0.497682,0.497682,0.647,3.48,12.11
99.950,0.500,0.498816,0.498816,0.649,3.49,12.14
100.150,0.501,0.499797,0.499797,0.650,3.50,12.17
100.350,0.501,0.500710,0.500710,0.652,3.50,12.19
100.550,0.503,0.502037,0.502037,0.655,3.51,12.25
100.750,0.504,0.502561,0.502561,0.655,3.51,12.25
100.950,0.505,0.503903,0.503903,0.656,3.52,12.27
101.150,0.506,0.504721,0.504721,0.657,3.53,12.29
101.350,0.506,0.505462,0.505462,0.660,3.53,12.34
101.550,0.508,0.506822,0.506822,0.661,3.54,12.36
101.750,0.508,0.507776,0.507776,0.662,3.55,12.38
101.950,0.510,0.508967,0.508967,0.665,3.56,12.45
102.150,0.510,0.509770,0.509770,0.664,3.56,12.41
102.350,0.512,0.510789,0.510789,0.666,3.57,12.46
102.550,0.512,0.511959,0.511959,0.669,3.58,12.51
102.750,0.514,0.512714,0.512714,0.669,3.59,12.52
102.950,0.514,0.513858,0.513858,0.671,3.59,12.55
103.150,0.516,0.514996,0.514996,0.673,3.60,12.59
103.350,0.516,0.515716,0.515716,0.674,3.61,12.60
103.550,0.518,0.517070,0.517070,0.675,3.62,12.63
103.750,0.518,0.517680,0.517680,0.677,3.62,12.66
103.950,0.520,0.518933,0.518933,0.679,3.63,12.69
104.150,0.520,0.519979,0.519979,0.679,3.64,12.69
104.350,0.522,0.520586,0.520586,0.680,3.64,12.73
104.550,0.522,0.521810,0.521810,0.682,3.65,12.76
104.750,0.524,0.522865,0.522865,0.683,3.66,12.77
104.950,0.524,0.523671,0.523671,0.684,3.66,12.80
105.150,0.526,0.525007,0.525007,0.686,3.67,12.82
105.350,0.526,0.525676,0.525676,0.687,3.68,12.85
105.550,0.528,0.526885,0.526885,0.690,3.68,12.91
105.750,0.528,0.527629,0.527629,0.689,3.69,12.89
105.950,0.530,0.528775,0.528775,0.691,3.70,12.93
106.150,0.530,0.530017,0.530017,0.693,3.71,12.97
106.350,0.531,0.530621,0.530621,0.693,3.71,12.96
106.550,0.532,0.531631,0.531631,0.695,3.72,13.01
106.750,0.533,0.532971,0.532971,0.696,3.73,13.02
106.950,0.534,0.533415,0.533415,0.697,3.73,13.04
107.150,0.536,0.534677,0.534677,0.699,3.74,13.07
107.350,0.536,0.535747,0.535747,0.701,3.75,13.11
107.550,0.537,0.536458,0.536458,0.701,3.75,13.12
107.750,0.538,0.537975,0.537975,0.702,3.76,13.14
107.950,0.539,0.538508,0.538508,0.703,3.77,13.14
108.150,0.540,0.539734,0.539734,0.706,3.77,13.21
108.350,0.541,0.540839,0.540839,0.707,3.78,13.22
108.550,0.542,0.541678,0.541678,0.709,3.79,13.27
108.750,0.543,0.542688,0.542688,0.711,3.80,13.30
108.950,0.544,0.543559,0.543559,0.710,3.80,13.28
109.150,0.546,0.544798,0.544798,0.712,3.81,13.32
109.350,0.546,0.545559,0.545559,0.711,3.82,13.31
109.550,0.548,0.546673,0.546673,0.715,3.82,13.38
109.750,0.548,0.547826,0.547826,0.715,3.83,13.38
109.950,0.549,0.548421,0.548421,0.717,3.84,13.42
110.150,0.550,0.549654,0.549654,0.717,3.84,13.41
110.350,0.551,0.550557,0.550557,0.717,3.85,13.41
110.550,0.552,0.551582,0.551582,0.720,3.86,13.46
110.750,0.553,0.552824,0.552824,0.721,3.87,13.48
110.950,0.554,0.553615,0.553615,0.723,3.87,13.52
111.150,0.555,0.554663,0.554663,0.722,3.88,13.51
111.350,0.556,0.555828,0.555828,0.725,3.89,13.57
111.550,0.557,0.556788,0.556788,0.727,3.89,13.60
111.750,0.558,0.557395,0.557395,0.727,3.90,13.60
111.950,0.559,0.558764,0.558764,0.728,3.91,13.62
112.150,0.560,0.559484,0.559484,0.729,3.91,13.63
112.350,0.561,0.560565,0.560565,0.729,3.92,13.63
112.550,0.562,0.561804,0.561804,0.731,3.93,13.68
112.750,0.563,0.562524,0.562524,0.733,3.93,13.71
112.950,0.564,0.563599,0.563599,0.733,3.94,13.71
113.150,0.566,0.564630,0.564630,0.736,3.95,13.77
113.350,0.566,0.565620,0.565620,0.736,3.96,13.76
113.550,0.567,0.566568,0.566568,0.737,3.96,13.80
113.750,0.568,0.567501,0.567501,0.738,3.97,13.80
113.950,0.569,0.568467,0.568467,0.739,3.98,13.82
114.150,0.570,0.569501,0.569501,0.739,3.98,13.83
114.350,0.571,0.570464,0.570464,0.739,3.99,13.83
114.550,0.572,0.571456,0.571456,0.740,4.00,13.85
114.750,0.573,0.572395,0.572395,0.743,4.00,13.90
114.950,0.574,0.573382,0.573382,0.743,4.01,13.89
115.150,0.575,0.574283,0.574283,0.744,4.02,13.92
115.350,0.576,0.575616,0.575616,0.745,4.03,13.94
115.550,0.577,0.576336,0.576336,0.747,4.03,13.97
115.750,0.578,0.577539,0.577539,0.749,4.04,14.00
115.950,0.579,0.578481,0.578481,0.749,4.05,14.00
116.150,0.580,0.579438,0.579438,0.750,4.05,14.02
116.350,0.581,0.580605,0.580605,0.750,4.06,14.03
116.550,0.582,0.581363,0.581363,0.752,4.07,14.06
116.750,0.583,0.582540,0.582540,0.754,4.07,14.10
116.950,0.584,0.583526,0.583526,0.752,4.08,14.07
117.150,0.585,0.584542,0.584542,0.756,4.09,14.13
117.350,0.586,0.585428,0.585428,0.757,4.09,14.15
117.550,0.587,0.586234,0.586234,0.756,4.10,14.15
117.750,0.588,0.587401,0.587401,0.758,4.11,14.17
117.950,0.589,0.588317,0.588317,0.759,4.11,14.19
118.150,0.590,0.589170,0.589170,0.758,4.12,14.18
118.350,0.591,0.590625,0.590625,0.759,4.13,14.21
118.550,0.592,0.591398,0.591398,0.761,4.14,14.24
118.750,0.593,0.592311,0.592311,0.760,4.14,14.23
118.950,0.594,0.593537,0.593537,0.762,4.15,14.25
119.150,0.595,0.594316,0.594316,0.763,4.16,14.27
119.350,0.596,0.595632,0.595632,0.763,4.17,14.28
119.550,0.597,0.596423,0.596423,0.764,4.17,14.29
119.750,0.598,0.597617,0.597617,0.766,4.18,14.33
119.950,0.599,0.598541,0.598541,0.765,4.19,14.31
120.150,0.600,0.599587,0.599587,0.768,4.19,14.36
120.350,0.601,0.600307,0.600307,0.768,4.20,14.36
120.550,0.602,0.601513,0.601513,0.768,4.21,14.37
120.750,0.603,0.602544,0.602544,0.771,4.21,14.41
120.950,0.604,0.603347,0.603347,0.770,4.22,14.40
121.150,0.605,0.604778,0.604778,0.773,4.23,14.46
121.350,0.606,0.605314,0.605314,0.771,4.23,14.42
121.550,0.607,0.606620,0.606620,0.775,4.24,14.49
121.750,0.608,0.607302,0.607302,0.773,4.25,14.47
121.950,0.609,0.608463,0.608463,0.775,4.25,14.49
122.150,0.610,0.609405,0.609405,0.775,4.26,14.49
122.350,0.611,0.610268,0.610268,0.776,4.27,14.51
122.550,0.612,0.611539,0.611539,0.778,4.28,14.55
122.750,0.613,0.612190,0.612190,0.776,4.28,14.52
122.950,0.614,0.613532,0.613532,0.781,4.29,14.62
123.150,0.615,0.614498,0.614498,0.779,4.30,14.57
123.350,0.616,0.615289,0.615289,0.781,4.30,14.61
123.550,0.617,0.616341,0.616341,0.782,4.31,14.62
123.750,0.618,0.617434,0.617434,0.780,4.32,14.59
123.950,0.619,0.618219,0.618219,0.782,4.32,14.63
124.150,0.620,0.619156,0.619156,0.782,4.33,14.63
124.350,0.621,0.620486,0.620486,0.785,4.34,14.68
124.550,0.622,0.621188,0.621188,0.783,4.34,14.66
124.750,0.623,0.622332,0.622332,0.786,4.35,14.70
124.950,0.624,0.623327,0.623327,0.785,4.36,14.69
125.150,0.625,0.624160,0.624160,0.786,4.36,14.70
125.350,0.626,0.625324,0.625324,0.786,4.37,14.70
125.550,0.627,0.626168,0.626168,0.789,4.38,14.76
125.750,0.628,0.627188,0.627188,0.789,4.39,14.77
125.950,0.629,0.628225,0.628225,0.789,4.39,14.77
126.150,0.630,0.629134,0.629134,0.790,4.40,14.78
126.350,0.631,0.630041,0.630041,0.791,4.41,14.79
126.550,0.632,0.631341,0.631341,0.791,4.41,14.79
126.750,0.633,0.632014,0.632014,0.791,4.42,14.80
126.950,0.634,0.633128,0.633128,0.791,4.43,14.80
127.150,0.635,0.634031,0.634031,0.793,4.43,14.84
127.350,0.636,0.635234,0.635234,0.794,4.44,14.85
127.550,0.637,0.636147,0.636147,0.795,4.45,14.87
127.750,0.638,0.637089,0.637089,0.795,4.46,14.88
127.950,0.639,0.638007,0.638007,0.798,4.46,14.92
128.150,0.640,0.639418,0.639418,0.796,4.47,14.89
128.350,0.641,0.640004,0.640004,0.799,4.48,14.94
128.550,0.642,0.641340,0.641340,0.798,4.48,14.93
128.750,0.643,0.642294,0.642294,0.799,4.49,14.96
128.950,0.644,0.643148,0.643148,0.799,4.50,14.96
129.150,0.645,0.644330,0.644330,0.800,4.51,14.96
129.350,0.646,0.645145,0.645145,0.801,4.51,14.99
129.550,0.647,0.646143,0.646143,0.800,4.52,14.97
129.750,0.648,0.647441,0.647441,0.802,4.53,15.00
129.950,0.649,0.648039,0.648039,0.801,4.53,14.98
130.150,0.650,0.649346,0.649346,0.804,4.54,15.03
130.350,0.651,0.650332,0.650332,0.803,4.55,15.03
130.550,0.652,0.650931,0.650931,0.804,4.55,15.04
130.750,0.653,0.652332,0.652332,0.804,4.56,15.05
130.950,0.654,0.653079,0.653079,0.805,4.57,15.06
131.150,0.655,0.654187,0.654187,0.805,4.57,15.06
131.350,0.656,0.655236,0.655236,0.805,4.58,15.06
131.550,0.657,0.656074,0.656074,0.808,4.59,15.11
131.750,0.658,0.657114,0.657114,0.807,4.60,15.10
131.950,0.659,0.658252,0.658252,0.810,4.60,15.15
132.150,0.660,0.659200,0.659200,0.808,4.61,15.11
132.350,0.661,0.660157,0.660157,0.809,4.62,15.14
132.550,0.662,0.661122,0.661122,0.812,4.62,15.18
132.750,0.663,0.661922,0.661922,0.810,4.63,15.15
132.950,0.664,0.663143,0.663143,0.811,4.64,15.18
133.150,0.665,0.664192,0.664192,0.812,4.64,15.19
133.350,0.666,0.665042,0.665042,0.813,4.65,15.21
133.550,0.667,0.666061,0.666061,0.811,4.66,15.18
133.750,0.668,0.666870,0.666870,0.814,4.66,15.23
133.950,0.669,0.667934,0.667934,0.813,4.67,15.21
134.150,0.670,0.668980,0.668980,0.813,4.68,15.20
134.350,0.671,0.669729,0.669729,0.814,4.68,15.23
134.550,0.672,0.670837,0.670837,0.813,4.69,15.22
134.750,0.673,0.671738,0.671738,0.813,4.70,15.21
134.950,0.674,0.672840,0.672840,0.815,4.71,15.25
135.150,0.675,0.673856,0.673856,0.816,4.71,15.27
135.350,0.676,0.674822,0.674822,0.816,4.72,15.26
135.550,0.677,0.675696,0.675696,0.818,4.73,15.30
135.750,0.678,0.676689,0.676689,0.817,4.73,15.28
135.950,0.679,0.677545,0.677545,0.816,4.74,15.27
136.150,0.680,0.678591,0.678591,0.817,4.75,15.28
136.350,0.681,0.679527,0.679527,0.817,4.75,15.29
136.550,0.682,0.680543,0.680543,0.817,4.76,15.28
136.750,0.683,0.681639,0.681639,0.818,4.77,15.29
136.950,0.684,0.682469,0.682469,0.817,4.77,15.28
137.150,0.685,0.683802,0.683802,0.821,4.78,15.37
137.350,0.686,0.684513,0.684513,0.822,4.79,15.38
137.550,0.687,0.685580,0.685580,0.820,4.79,15.34
137.750,0.688,0.686596,0.686596,0.821,4.80,15.35
137.950,0.689,0.687651,0.687651,0.822,4.81,15.38
138.150,0.690,0.688400,0.688400,0.820,4.81,15.33
138.350,0.691,0.689425,0.689425,0.821,4.82,15.36
138.550,0.692,0.690530,0.690530,0.823,4.83,15.39
138.750,0.693,0.691508,0.691508,0.822,4.84,15.38
138.950,0.694,0.692708,0.692708,0.823,4.84,15.40
139.150,0.695,0.693449,0.693449,0.822,4.85,15.38
139.350,0.696,0.694533,0.694533,0.822,4.86,15.37
139.550,0.697,0.695475,0.695475,0.823,4.86,15.40
139.750,0.698,0.696328,0.696328,0.822,4.87,15.38
139.950,0.699,0.697481,0.697481,0.823,4.88,15.40
140.150,0.700,0.698224,0.698224,0.822,4.88,15.38
140.350,0.701,0.699475,0.699475,0.825,4.89,15.43
140.550,0.702,0.700384,0.700384,0.823,4.90,15.40
140.750,0.703,0.701243,0.701243,0.824,4.90,15.41
140.950,0.704,0.702272,0.702272,0.824,4.91,15.42
141.150,0.705,0.703154,0.703154,0.824,4.92,15.42
141.350,0.706,0.704428,0.704428,0.825,4.93,15.44
141.550,0.707,0.705202,0.705202,0.824,4.93,15.42
141.750,0.708,0.706307,0.706307,0.825,4.94,15.43
141.950,0.709,0.707033,0.707033,0.824,4.94,15.42
142.150,0.710,0.708268,0.708268,0.823,4.95,15.40
142.350,0.711,0.709071,0.709071,0.823,4.96,15.40
142.550,0.712,0.710078,0.710078,0.824,4.97,15.42
142.750,0.713,0.711290,0.711290,0.825,4.97,15.44
142.950,0.714,0.711871,0.711871,0.823,4.98,15.39
143.150,0.716,0.713281,0.713281,0.825,4.99,15.44
143.350,0.716,0.713891,0.713891,0.823,4.99,15.40
143.550,0.717,0.714982,0.714982,0.824,5.00,15.41
143.750,0.718,0.716084,0.716084,0.824,5.01,15.41
143.950,0.719,0.716774,0.716774,0.823,5.01,15.39
144.150,0.720,0.717956,0.717956,0.823,5.02,15.40
144.350,0.721,0.718830,0.718830,0.822,5.03,15.37
144.550,0.722,0.720057,0.720057,0.824,5.04,15.41
144.750,0.723,0.720569,0.720569,0.823,5.04,15.39
144.950,0.724,0.722003,0.722003,0.824,5.05,15.42
145.150,0.725,0.722670,0.722670,0.823,5.05,15.40
145.350,0.726,0.723831,0.723831,0.824,5.06,15.41
145.550,0.728,0.724838,0.724838,0.823,5.07,15.40
145.750,0.728,0.725505,0.725505,0.822,5.07,15.37
145.950,0.729,0.726726,0.726726,0.822,5.08,15.38
146.150,0.730,0.727677,0.727677,0.822,5.09,15.38
146.350,0.731,0.728586,0.728586,0.824,5.10,15.41
146.550,0.732,0.729691,0.729691,0.822,5.10,15.38
146.750,0.734,0.730447,0.730447,0.823,5.11,15.40
146.950,0.734,0.731490,0.731490,0.821,5.12,15.36
147.150,0.735,0.732441,0.732441,0.821,5.12,15.36
147.350,0.736,0.733187,0.733187,0.820,5.13,15.35
147.550,0.737,0.734177,0.734177,0.820,5.13,15.34
147.750,0.738,0.735249,0.735249,0.821,5.14,15.35
147.950,0.739,0.736224,0.736224,0.820,5.15,15.34
148.150,0.740,0.737181,0.737181,0.820,5.16,15.35
148.350,0.741,0.737993,0.737993,0.819,5.16,15.32
148.550,0.742,0.739039,0.739039,0.819,5.17,15.31
148.750,0.743,0.739931,0.739931,0.818,5.17,15.31
148.950,0.745,0.741116,0.741116,0.820,5.18,15.33
149.150,0.745,0.741824,0.741824,0.818,5.19,15.30
149.350,0.746,0.742938,0.742938,0.819,5.20,15.32
149.550,0.747,0.743871,0.743871,0.818,5.20,15.30
149.750,0.748,0.744641,0.744641,0.818,5.21,15.31
149.950,0.749,0.745761,0.745761,0.818,5.22,15.29
150.150,0.750,0.746656,0.746656,0.817,5.22,15.27
150.350,0.752,0.747791,0.747791,0.819,5.23,15.32
150.550,0.752,0.748493,0.748493,0.816,5.23,15.26
150.750,0.754,0.749850,0.749850,0.818,5.24,15.30
150.950,0.754,0.750407,0.750407,0.814,5.25,15.22
151.150,0.755,0.751452,0.751452,0.815,5.25,15.24
151.350,0.756,0.752392,0.752392,0.815,5.26,15.24
151.550,0.757,0.753346,0.753346,0.813,5.27,15.21
151.750,0.758,0.754412,0.754412,0.814,5.28,15.22
151.950,0.759,0.755129,0.755129,0.813,5.28,15.20
152.150,0.760,0.756436,0.756436,0.814,5.29,15.23
152.350,0.761,0.757194,0.757194,0.810,5.30,15.16
152.550,0.763,0.758450,0.758450,0.813,5.30,15.21
152.750,0.763,0.759310,0.759310,0.810,5.31,15.16
152.950,0.764,0.760267,0.760267,0.810,5.32,15.15
153.150,0.765,0.761221,0.761221,0.811,5.32,15.17
153.350,0.766,0.762032,0.762032,0.806,5.33,15.08
153.550,0.767,0.763200,0.763200,0.807,5.34,15.09
153.750,0.768,0.763908,0.763908,0.804,5.34,15.03
153.950,0.770,0.765324,0.765324,0.806,5.35,15.08
154.150,0.770,0.765976,0.765976,0.803,5.36,15.03
154.350,0.772,0.767496,0.767496,0.806,5.37,15.08
154.550,0.772,0.768017,0.768017,0.803,5.37,15.02
154.750,0.773,0.769229,0.769229,0.803,5.38,15.02
154.950,0.774,0.769878,0.769878,0.801,5.38,14.98
155.150,0.775,0.771172,0.771172,0.801,5.39,14.99
155.350,0.776,0.771993,0.771993,0.799,5.40,14.96
155.550,0.777,0.772988,0.772988,0.799,5.41,14.95
155.750,0.778,0.774221,0.774221,0.800,5.41,14.96
155.950,0.779,0.774864,0.774864,0.796,5.42,14.89
156.150,0.780,0.776132,0.776132,0.799,5.43,14.95
156.350,0.781,0.777059,0.777059,0.796,5.43,14.89
156.550,0.782,0.777948,0.777948,0.795,5.44,14.87
156.750,0.783,0.779006,0.779006,0.793,5.45,14.84
156.950,0.784,0.779850,0.779850,0.790,5.45,14.78
157.150,0.785,0.780851,0.780851,0.791,5.46,14.80
157.350,0.786,0.781927,0.781927,0.791,5.47,14.80
157.550,0.787,0.782807,0.782807,0.790,5.47,14.78
157.750,0.788,0.783684,0.783684,0.788,5.48,14.75
157.950,0.789,0.784721,0.784721,0.787,5.49,14.72
158.150,0.790,0.785482,0.785482,0.786,5.49,14.70
158.350,0.792,0.786845,0.786845,0.786,5.50,14.70
158.550,0.792,0.787755,0.787755,0.783,5.51,14.64
158.750,0.793,0.788756,0.788756,0.782,5.52,14.63
158.950,0.794,0.789520,0.789520,0.781,5.52,14.62
159.150,0.795,0.790726,0.790726,0.781,5.53,14.60
159.350,0.796,0.791529,0.791529,0.779,5.54,14.57
159.550,0.797,0.792525,0.792525,0.777,5.54,14.54
159.750,0.798,0.793790,0.793790,0.776,5.55,14.52
159.950,0.799,0.794504,0.794504,0.775,5.56,14.50
160.150,0.800,0.795875,0.795875,0.775,5.57,14.50
160.350,0.801,0.796619,0.796619,0.773,5.57,14.46
160.550,0.802,0.797763,0.797763,0.773,5.58,14.46
160.750,0.803,0.798474,0.798474,0.769,5.58,14.39
160.950,0.804,0.799916,0.799916,0.770,5.59,14.41
161.150,0.805,0.800651,0.800651,0.768,5.60,14.36
161.350,0.806,0.801490,0.801490,0.767,5.60,14.34
161.550,0.807,0.802921,0.802921,0.766,5.61,14.32
161.750,0.808,0.803454,0.803454,0.762,5.62,14.26
161.950,0.809,0.804980,0.804980,0.763,5.63,14.28
162.150,0.810,0.805700,0.805700,0.760,5.63,14.22
162.350,0.811,0.806606,0.806606,0.759,5.64,14.19
162.550,0.812,0.807883,0.807883,0.757,5.65,14.16
162.750,0.813,0.808722,0.808722,0.755,5.66,14.12
162.950,0.814,0.809619,0.809619,0.754,5.66,14.11
163.150,0.815,0.810757,0.810757,0.753,5.67,14.08
163.350,0.816,0.811847,0.811847,0.752,5.68,14.07
163.550,0.817,0.812464,0.812464,0.750,5.68,14.03
163.750,0.818,0.814007,0.814007,0.751,5.69,14.04
163.950,0.819,0.814668,0.814668,0.747,5.70,13.97
164.150,0.820,0.815779,0.815779,0.746,5.70,13.95
164.350,0.821,0.816994,0.816994,0.743,5.71,13.89
164.550,0.822,0.817595,0.817595,0.740,5.72,13.85
164.750,0.823,0.818866,0.818866,0.739,5.73,13.83
164.950,0.824,0.819930,0.819930,0.737,5.73,13.79
165.150,0.825,0.820967,0.820967,0.737,5.74,13.79
165.350,0.826,0.821692,0.821692,0.734,5.75,13.73
165.550,0.827,0.822895,0.822895,0.733,5.75,13.71
165.750,0.828,0.823991,0.823991,0.732,5.76,13.69
165.950,0.829,0.824625,0.824625,0.728,5.77,13.63
166.150,0.830,0.826024,0.826024,0.727,5.78,13.60
166.350,0.831,0.826913,0.826913,0.726,5.78,13.58
166.550,0.832,0.827881,0.827881,0.724,5.79,13.54
166.750,0.833,0.829075,0.829075,0.723,5.80,13.52
166.950,0.834,0.829893,0.829893,0.721,5.80,13.49
167.150,0.835,0.830826,0.830826,0.718,5.81,13.43
167.350,0.836,0.832017,0.832017,0.718,5.82,13.44
167.550,0.836,0.832814,0.832814,0.715,5.82,13.38
167.750,0.838,0.834121,0.834121,0.713,5.83,13.34
167.950,0.839,0.834924,0.834924,0.712,5.84,13.32
168.150,0.840,0.835937,0.835937,0.710,5.85,13.29
168.350,0.841,0.836921,0.836921,0.707,5.85,13.23
168.550,0.842,0.838044,0.838044,0.706,5.86,13.21
168.750,0.843,0.838980,0.838980,0.703,5.87,13.16
168.950,0.844,0.840076,0.840076,0.703,5.87,13.15
169.150,0.845,0.841148,0.841148,0.700,5.88,13.10
169.350,0.846,0.841898,0.841898,0.697,5.89,13.04
169.550,0.847,0.843456,0.843456,0.698,5.90,13.07
169.750,0.848,0.844099,0.844099,0.694,5.90,12.99
169.950,0.849,0.845249,0.845249,0.695,5.91,13.00
170.150,0.850,0.846141,0.846141,0.692,5.92,12.94
170.350,0.851,0.847195,0.847195,0.690,5.92,12.92
170.550,0.852,0.848069,0.848069,0.689,5.93,12.89
170.750,0.852,0.849177,0.849177,0.686,5.94,12.84
170.950,0.854,0.850377,0.850377,0.685,5.95,12.82
171.150,0.854,0.851050,0.851050,0.681,5.95,12.74
171.350,0.856,0.852392,0.852392,0.683,5.96,12.77
171.550,0.857,0.853219,0.853219,0.678,5.97,12.68
171.750,0.858,0.854137,0.854137,0.678,5.97,12.67
171.950,0.859,0.855195,0.855195,0.675,5.98,12.63
172.150,0.860,0.856522,0.856522,0.671,5.99,12.56
172.350,0.861,0.857174,0.857174,0.672,5.99,12.57
172.550,0.862,0.858620,0.858620,0.671,6.00,12.56
172.750,0.863,0.859588,0.859588,0.667,6.01,12.48
172.950,0.864,0.860371,0.860371,0.666,6.02,12.47
173.150,0.865,0.861796,0.861796,0.666,6.03,12.45
173.350,0.866,0.862403,0.862403,0.663,6.03,12.39
173.550,0.867,0.863600,0.863600,0.662,6.04,12.38
173.750,0.868,0.864794,0.864794,0.658,6.05,12.31
173.950,0.869,0.865466,0.865466,0.657,6.05,12.29
174.150,0.870,0.866687,0.866687,0.654,6.06,12.24
174.350,0.870,0.867680,0.867680,0.652,6.07,12.20
174.550,0.872,0.868648,0.868648,0.652,6.07,12.21
174.750,0.872,0.869576,0.869576,0.649,6.08,12.14
174.950,0.874,0.870829,0.870829,0.649,6.09,12.14
175.150,0.875,0.871602,0.871602,0.645,6.10,12.07
175.350,0.876,0.872805,0.872805,0.643,6.10,12.04
175.550,0.877,0.873638,0.873638,0.642,6.11,12.00
175.750,0.878,0.874757,0.874757,0.639,6.12,11.95
175.950,0.879,0.875854,0.875854,0.639,6.12,11.96
176.150,0.880,0.876538,0.876538,0.635,6.13,11.89
176.350,0.881,0.878028,0.878028,0.637,6.14,11.91
176.550,0.882,0.878615,0.878615,0.633,6.14,11.84
176.750,0.883,0.880043,0.880043,0.633,6.15,11.84
176.950,0.884,0.880834,0.880834,0.630,6.16,11.78
177.150,0.885,0.881741,0.881741,0.628,6.17,11.75
177.350,0.886,0.883012,0.883012,0.626,6.17,11.71
177.550,0.887,0.883729,0.883729,0.625,6.18,11.68
177.750,0.888,0.885041,0.885041,0.623,6.19,11.65
177.950,0.889,0.885891,0.885891,0.621,6.20,11.62
178.150,0.890,0.886961,0.886961,0.620,6.20,11.60
178.350,0.891,0.887873,0.887873,0.618,6.21,11.56
178.550,0.892,0.889150,0.889150,0.618,6.22,11.56
178.750,0.893,0.890075,0.890075,0.615,6.22,11.51
178.950,0.894,0.891088,0.891088,0.614,6.23,11.49
179.150,0.895,0.892083,0.892083,0.613,6.24,11.47
179.350,0.896,0.892975,0.892975,0.610,6.24,11.41
179.550,0.897,0.894030,0.894030,0.609,6.25,11.38
179.750,0.898,0.895055,0.895055,0.608,6.26,11.38
179.950,0.899,0.896172,0.896172,0.607,6.27,11.36
180.150,0.900,0.897052,0.897052,0.605,6.27,11.32
180.350,0.901,0.898121,0.898121,0.604,6.28,11.29
180.550,0.902,0.899126,0.899126,0.601,6.29,11.25
180.750,0.903,0.900257,0.900257,0.603,6.30,11.28
180.950,0.904,0.901203,0.901203,0.599,6.30,11.21
181.150,0.905,0.902325,0.902325,0.599,6.31,11.21
181.350,0.906,0.903191,0.903191,0.597,6.32,11.16
181.550,0.907,0.904470,0.904470,0.598,6.32,11.18
181.750,0.908,0.905519,0.905519,0.596,6.33,11.14
181.950,0.909,0.906218,0.906218,0.593,6.34,11.10
182.150,0.910,0.907620,0.907620,0.595,6.35,11.13
182.350,0.911,0.908141,0.908141,0.592,6.35,11.07
182.550,0.912,0.909569,0.909569,0.594,6.36,11.12
182.750,0.913,0.910600,0.910600,0.591,6.37,11.06
182.950,0.914,0.911329,0.911329,0.590,6.37,11.03
183.150,0.915,0.912618,0.912618,0.590,6.38,11.04
183.350,0.916,0.913453,0.913453,0.589,6.39,11.01
183.550,0.917,0.914393,0.914393,0.587,6.39,10.99
183.750,0.918,0.915687,0.915687,0.587,6.40,10.98
183.950,0.919,0.916585,0.916585,0.585,6.41,10.95
184.150,0.920,0.917714,0.917714,0.584,6.42,10.92
184.350,0.921,0.918591,0.918591,0.583,6.42,10.90
184.550,0.922,0.919420,0.919420,0.584,6.43,10.92
184.750,0.923,0.920599,0.920599,0.582,6.44,10.89
184.950,0.924,0.921814,0.921814,0.580,6.45,10.85
185.150,0.925,0.922741,0.922741,0.580,6.45,10.86
185.350,0.926,0.923743,0.923743,0.579,6.46,10.83
