"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
30.950,0.154,0.148168,0.148168,0.053,0.96,1.05
31.150,0.154,0.149054,0.149054,0.052,0.96,1.04
31.350,0.156,0.150011,0.150011,0.053,0.97,1.05
31.550,0.156,0.150772,0.150772,0.053,0.97,1.06
31.750,0.158,0.151848,0.151848,0.056,0.98,1.10
31.950,0.158,0.152879,0.152879,0.055,0.99,1.10
32.150,0.160,0.153735,0.153735,0.057,0.99,1.13
32.350,0.160,0.154692,0.154692,0.058,1.00,1.15
32.550,0.162,0.155521,0.155521,0.057,1.00,1.13
32.750,0.163,0.157077,0.157077,0.059,1.01,1.18
32.950,0.164,0.157569,0.157569,0.060,1.02,1.20
33.150,0.164,0.158745,0.158745,0.061,1.02,1.21
33.350,0.166,0.159767,0.159767,0.061,1.03,1.21
33.550,0.166,0.160493,0.160493,0.062,1.04,1.23
33.750,0.168,0.161705,0.161705,0.062,1.04,1.24
33.950,0.168,0.162739,0.162739,0.063,1.05,1.25
34.150,0.170,0.163547,0.163547,0.063,1.06,1.25
34.350,0.171,0.164667,0.164667,0.064,1.06,1.26
34.550,0.172,0.165307,0.165307,0.064,1.07,1.28
34.750,0.173,0.166318,0.166318,0.065,1.07,1.30
34.950,0.174,0.167562,0.167562,0.067,1.08,1.34
35.150,0.175,0.168412,0.168412,0.066,1.09,1.32
35.350,0.176,0.169535,0.169535,0.068,1.09,1.35
35.550,0.176,0.170439,0.170439,0.068,1.10,1.35
35.750,0.178,0.171485,0.171485,0.069,1.11,1.37
35.950,0.178,0.172441,0.172441,0.069,1.11,1.38
36.150,0.180,0.173493,0.173493,0.069,1.12,1.38
36.350,0.181,0.174749,0.174749,0.073,1.13,1.45
36.550,0.182,0.175603,0.175603,0.073,1.13,1.44
36.750,0.182,0.176666,0.176666,0.073,1.14,1.45
36.950,0.184,0.177386,0.177386,0.073,1.14,1.44
37.150,0.184,0.178773,0.178773,0.075,1.15,1.50
37.350,0.186,0.179567,0.179567,0.076,1.16,1.51
37.550,0.186,0.180473,0.180473,0.077,1.16,1.53
37.750,0.188,0.181993,0.181993,0.078,1.17,1.56
37.950,0.188,0.182355,0.182355,0.077,1.18,1.54
38.150,0.190,0.183881,0.183881,0.081,1.19,1.61
38.350,0.190,0.184568,0.184568,0.081,1.19,1.62
38.550,0.192,0.185537,0.185537,0.083,1.20,1.64
38.750,0.192,0.186704,0.186704,0.082,1.20,1.64
38.950,0.194,0.187495,0.187495,0.083,1.21,1.65
39.150,0.194,0.188725,0.188725,0.086,1.22,1.70
39.350,0.196,0.189480,0.189480,0.086,1.22,1.72
39.550,0.196,0.190535,0.190535,0.088,1.23,1.74
39.750,0.198,0.191672,0.191672,0.089,1.24,1.76
39.950,0.198,0.192274,0.192274,0.090,1.24,1.78
40.150,0.200,0.193320,0.193320,0.090,1.25,1.78
40.350,0.201,0.194653,0.194653,0.092,1.26,1.84
40.550,0.202,0.195245,0.195245,0.093,1.26,1.84
40.750,0.203,0.196386,0.196386,0.095,1.27,1.88
40.950,0.204,0.197613,0.197613,0.095,1.27,1.89
41.150,0.205,0.198102,0.198102,0.096,1.28,1.91
41.350,0.206,0.199506,0.199506,0.098,1.29,1.95
41.550,0.206,0.200332,0.200332,0.098,1.29,1.94
41.750,0.208,0.201227,0.201227,0.099,1.30,1.97
41.950,0.208,0.202377,0.202377,0.099,1.31,1.96
42.150,0.210,0.203334,0.203334,0.101,1.31,2.01
42.350,0.210,0.204030,0.204030,0.102,1.32,2.02
42.550,0.212,0.205411,0.205411,0.102,1.33,2.04
42.750,0.212,0.206249,0.206249,0.104,1.33,2.07
42.950,0.214,0.207241,0.207241,0.106,1.34,2.12
43.150,0.214,0.208444,0.208444,0.110,1.34,2.18
43.350,0.216,0.209164,0.209164,0.111,1.35,2.21
43.550,0.216,0.210263,0.210263,0.113,1.36,2.25
43.750,0.218,0.211244,0.211244,0.113,1.36,2.25
43.950,0.219,0.212474,0.212474,0.115,1.37,2.30
44.150,0.220,0.213179,0.213179,0.116,1.38,2.31
44.350,0.220,0.214340,0.214340,0.120,1.38,2.39
44.550,0.222,0.215211,0.215211,0.119,1.39,2.37
44.750,0.222,0.216313,0.216313,0.121,1.40,2.41
44.950,0.224,0.217146,0.217146,0.122,1.40,2.42
45.150,0.224,0.218316,0.218316,0.122,1.41,2.43
45.350,0.226,0.219297,0.219297,0.126,1.41,2.50
45.550,0.226,0.220085,0.220085,0.126,1.42,2.50
45.750,0.228,0.221782,0.221782,0.128,1.43,2.55
45.950,0.228,0.222159,0.222159,0.129,1.43,2.57
46.150,0.230,0.223720,0.223720,0.131,1.44,2.61
46.350,0.230,0.224434,0.224434,0.132,1.45,2.63
46.550,0.232,0.225118,0.225118,0.133,1.45,2.65
46.750,0.232,0.226381,0.226381,0.135,1.46,2.69
46.950,0.234,0.227198,0.227198,0.136,1.47,2.71
47.150,0.234,0.228226,0.228226,0.139,1.47,2.77
47.350,0.236,0.229260,0.229260,0.140,1.48,2.78
47.550,0.236,0.230084,0.230084,0.141,1.48,2.80
47.750,0.238,0.231023,0.231023,0.143,1.49,2.84
47.950,0.239,0.232312,0.232312,0.144,1.50,2.87
48.150,0.240,0.233177,0.233177,0.146,1.50,2.91
48.350,0.240,0.234312,0.234312,0.148,1.51,2.95
48.550,0.242,0.235162,0.235162,0.148,1.52,2.94
48.750,0.242,0.236172,0.236172,0.151,1.52,3.01
48.950,0.244,0.237328,0.237328,0.154,1.53,3.07
49.150,0.244,0.238211,0.238211,0.154,1.54,3.06
49.350,0.246,0.239594,0.239594,0.157,1.55,3.13
49.550,0.246,0.240273,0.240273,0.158,1.55,3.15
49.750,0.248,0.241387,0.241387,0.160,1.56,3.18
49.950,0.248,0.242388,0.242388,0.162,1.56,3.22
50.150,0.250,0.243087,0.243087,0.163,1.57,3.24
50.350,0.250,0.244021,0.244021,0.165,1.57,3.28
50.550,0.252,0.245434,0.245434,0.166,1.58,3.30
50.750,0.252,0.246180,0.246180,0.168,1.59,3.35
50.950,0.254,0.247309,0.247309,0.170,1.60,3.39
51.150,0.254,0.248423,0.248423,0.171,1.60,3.41
51.350,0.256,0.249016,0.249016,0.173,1.61,3.45
51.550,0.257,0.250571,0.250571,0.177,1.62,3.52
51.750,0.258,0.251362,0.251362,0.178,1.62,3.53
51.950,0.258,0.252295,0.252295,0.180,1.63,3.58
52.150,0.260,0.253498,0.253498,0.181,1.64,3.61
52.350,0.260,0.254209,0.254209,0.182,1.64,3.63
52.550,0.262,0.255178,0.255178,0.185,1.65,3.67
52.750,0.262,0.256458,0.256458,0.185,1.65,3.69
52.950,0.264,0.257216,0.257216,0.189,1.66,3.75
53.150,0.264,0.258399,0.258399,0.190,1.67,3.78
53.350,0.266,0.259744,0.259744,0.193,1.68,3.83
53.550,0.266,0.260052,0.260052,0.194,1.68,3.85
53.750,0.268,0.261533,0.261533,0.195,1.69,3.88
53.950,0.268,0.262511,0.262511,0.198,1.69,3.95
54.150,0.270,0.263305,0.263305,0.200,1.70,3.98
54.350,0.270,0.264522,0.264522,0.203,1.71,4.04
54.550,0.272,0.265773,0.265773,0.205,1.71,4.07
54.750,0.272,0.266558,0.266558,0.207,1.72,4.12
54.950,0.274,0.267402,0.267402,0.208,1.73,4.14
55.150,0.274,0.268596,0.268596,0.211,1.73,4.20
55.350,0.276,0.269420,0.269420,0.212,1.74,4.23
55.550,0.277,0.270412,0.270412,0.213,1.74,4.23
55.750,0.278,0.271455,0.271455,0.216,1.75,4.29
55.950,0.279,0.272273,0.272273,0.217,1.76,4.32
56.150,0.280,0.273559,0.273559,0.220,1.76,4.37
56.350,0.281,0.274347,0.274347,0.221,1.77,4.39
56.550,0.282,0.275070,0.275070,0.224,1.77,4.46
56.750,0.283,0.276421,0.276421,0.225,1.78,4.49
56.950,0.284,0.277250,0.277250,0.228,1.79,4.54
57.150,0.285,0.277976,0.277976,0.228,1.79,4.54
57.350,0.286,0.279644,0.279644,0.231,1.80,4.60
57.550,0.287,0.279843,0.279843,0.233,1.81,4.63
57.750,0.288,0.281179,0.281179,0.235,1.81,4.68
57.950,0.288,0.282257,0.282257,0.237,1.82,4.72
58.150,0.290,0.282906,0.282906,0.239,1.83,4.75
58.350,0.290,0.284524,0.284524,0.242,1.84,4.81
58.550,0.292,0.284743,0.284743,0.243,1.84,4.83
58.750,0.292,0.285940,0.285940,0.246,1.84,4.89
58.950,0.294,0.287258,0.287258,0.247,1.85,4.92
59.150,0.294,0.287824,0.287824,0.250,1.86,4.98
59.350,0.296,0.289101,0.289101,0.251,1.87,4.99
59.550,0.296,0.289948,0.289948,0.254,1.87,5.05
59.750,0.298,0.290858,0.290858,0.255,1.88,5.08
59.950,0.298,0.291848,0.291848,0.258,1.88,5.13
60.150,0.300,0.292997,0.292997,0.259,1.89,5.16
60.350,0.300,0.293856,0.293856,0.261,1.90,5.20
60.550,0.302,0.294822,0.294822,0.263,1.90,5.24
60.750,0.302,0.295856,0.295856,0.264,1.91,5.25
60.950,0.304,0.296875,0.296875,0.267,1.92,5.32
61.150,0.304,0.297823,0.297823,0.269,1.92,5.35
61.350,0.306,0.298967,0.298967,0.272,1.93,5.41
61.550,0.306,0.299722,0.299722,0.272,1.93,5.41
61.750,0.308,0.300979,0.300979,0.275,1.94,5.46
61.950,0.308,0.301832,0.301832,0.278,1.95,5.52
62.150,0.310,0.302907,0.302907,0.279,1.95,5.55
62.350,0.310,0.303932,0.303932,0.281,1.96,5.59
62.550,0.312,0.304744,0.304744,0.283,1.97,5.63
62.750,0.312,0.305849,0.305849,0.286,1.97,5.69
62.950,0.314,0.306794,0.306794,0.287,1.98,5.71
63.150,0.314,0.307680,0.307680,0.288,1.99,5.72
63.350,0.316,0.308868,0.308868,0.291,1.99,5.78
63.550,0.316,0.309701,0.309701,0.293,2.00,5.83
63.750,0.318,0.310889,0.310889,0.295,2.01,5.87
63.950,0.318,0.311671,0.311671,0.297,2.01,5.90
64.150,0.320,0.312981,0.312981,0.300,2.02,5.97
64.350,0.320,0.313920,0.313920,0.301,2.03,5.98
64.550,0.322,0.314705,0.314705,0.302,2.03,6.01
64.750,0.322,0.315825,0.315825,0.304,2.04,6.05
64.950,0.324,0.316894,0.316894,0.307,2.04,6.11
65.150,0.324,0.317718,0.317718,0.307,2.05,6.11
65.350,0.326,0.318829,0.318829,0.310,2.06,6.17
65.550,0.326,0.319733,0.319733,0.312,2.06,6.20
65.750,0.328,0.320669,0.320669,0.314,2.07,6.25
65.950,0.328,0.322171,0.322171,0.316,2.08,6.29
66.150,0.330,0.322627,0.322627,0.317,2.08,6.31
66.350,0.330,0.323880,0.323880,0.320,2.09,6.37
66.550,0.332,0.324929,0.324929,0.322,2.10,6.40
66.750,0.332,0.325424,0.325424,0.324,2.10,6.44
66.950,0.334,0.327204,0.327204,0.327,2.11,6.51
67.150,0.334,0.327782,0.327782,0.328,2.11,6.53
67.350,0.336,0.329032,0.329032,0.331,2.12,6.59
67.550,0.336,0.330161,0.330161,0.332,2.13,6.61
67.750,0.338,0.330780,0.330780,0.335,2.13,6.67
67.950,0.339,0.331945,0.331945,0.337,2.14,6.71
68.150,0.340,0.332760,0.332760,0.337,2.15,6.71
68.350,0.341,0.333734,0.333734,0.340,2.15,6.77
68.550,0.342,0.334801,0.334801,0.342,2.16,6.80
68.750,0.343,0.335559,0.335559,0.343,2.16,6.83
68.950,0.344,0.336694,0.336694,0.346,2.17,6.89
69.150,0.345,0.337577,0.337577,0.347,2.18,6.90
69.350,0.346,0.338593,0.338593,0.349,2.18,6.94
69.550,0.347,0.339547,0.339547,0.351,2.19,6.99
69.750,0.348,0.340501,0.340501,0.355,2.20,7.06
69.950,0.349,0.341473,0.341473,0.355,2.20,7.06
70.150,0.350,0.342637,0.342637,0.356,2.21,7.08
70.350,0.351,0.343452,0.343452,0.358,2.22,7.11
70.550,0.352,0.344453,0.344453,0.360,2.22,7.16
70.750,0.352,0.345564,0.345564,0.362,2.23,7.21
70.950,0.354,0.346394,0.346394,0.365,2.23,7.26
71.150,0.354,0.347342,0.347342,0.366,2.24,7.29
71.350,0.356,0.348542,0.348542,0.368,2.25,7.32
71.550,0.356,0.349451,0.349451,0.370,2.25,7.36
71.750,0.358,0.350477,0.350477,0.372,2.26,7.40
71.950,0.358,0.351365,0.351365,0.373,2.27,7.42
72.150,0.360,0.352758,0.352758,0.375,2.28,7.47
72.350,0.360,0.353226,0.353226,0.378,2.28,7.52
72.550,0.362,0.354636,0.354636,0.380,2.29,7.56
72.750,0.362,0.355463,0.355463,0.382,2.29,7.61
72.950,0.364,0.356319,0.356319,0.383,2.30,7.61
73.150,0.364,0.357688,0.357688,0.385,2.31,7.66
73.350,0.366,0.358144,0.358144,0.386,2.31,7.68
73.550,0.366,0.359830,0.359830,0.390,2.32,7.75
73.750,0.368,0.360778,0.360778,0.389,2.33,7.75
73.950,0.368,0.361225,0.361225,0.389,2.33,7.74
74.150,0.370,0.362887,0.362887,0.392,2.34,7.80
74.350,0.370,0.363450,0.363450,0.393,2.34,7.83
74.550,0.372,0.364354,0.364354,0.395,2.35,7.87
74.750,0.372,0.365853,0.365853,0.398,2.36,7.93
74.950,0.374,0.366345,0.366345,0.400,2.36,7.96
75.150,0.374,0.367554,0.367554,0.401,2.37,7.99
75.350,0.376,0.368623,0.368623,0.403,2.38,8.01
75.550,0.376,0.369168,0.369168,0.404,2.38,8.04
75.750,0.378,0.370590,0.370590,0.407,2.39,8.10
75.950,0.378,0.371242,0.371242,0.407,2.40,8.11
76.150,0.380,0.372457,0.372457,0.411,2.40,8.18
76.350,0.380,0.373526,0.373526,0.412,2.41,8.19
76.550,0.382,0.374249,0.374249,0.414,2.41,8.24
76.750,0.382,0.375357,0.375357,0.416,2.42,8.27
76.950,0.384,0.376418,0.376418,0.418,2.43,8.31
77.150,0.384,0.377366,0.377366,0.421,2.43,8.37
77.350,0.386,0.378439,0.378439,0.421,2.44,8.39
77.550,0.386,0.379387,0.379387,0.423,2.45,8.43
77.750,0.388,0.380302,0.380302,0.424,2.45,8.43
77.950,0.388,0.381689,0.381689,0.429,2.46,8.54
78.150,0.390,0.382346,0.382346,0.429,2.47,8.54
78.350,0.390,0.383306,0.383306,0.430,2.47,8.55
78.550,0.392,0.384515,0.384515,0.432,2.48,8.60
78.750,0.392,0.385120,0.385120,0.433,2.48,8.62
78.950,0.394,0.386592,0.386592,0.436,2.49,8.67
79.150,0.394,0.387345,0.387345,0.437,2.50,8.70
79.350,0.396,0.388467,0.388467,0.440,2.51,8.76
79.550,0.396,0.389362,0.389362,0.441,2.51,8.77
79.750,0.398,0.390242,0.390242,0.443,2.52,8.82
79.950,0.398,0.391549,0.391549,0.444,2.53,8.84
80.150,0.400,0.392289,0.392289,0.447,2.53,8.90
80.350,0.400,0.393113,0.393113,0.449,2.54,8.93
80.550,0.402,0.394316,0.394316,0.450,2.54,8.96
80.750,0.403,0.395439,0.395439,0.453,2.55,9.00
80.950,0.404,0.396242,0.396242,0.453,2.56,9.02
81.150,0.405,0.397240,0.397240,0.457,2.56,9.08
81.350,0.406,0.398185,0.398185,0.457,2.57,9.09
81.550,0.407,0.399210,0.399210,0.458,2.58,9.11
81.750,0.408,0.400206,0.400206,0.461,2.58,9.17
81.950,0.409,0.401231,0.401231,0.463,2.59,9.21
82.150,0.410,0.402312,0.402312,0.464,2.60,9.22
82.350,0.410,0.403325,0.403325,0.466,2.60,9.27
82.550,0.412,0.404309,0.404309,0.468,2.61,9.32
82.750,0.412,0.404964,0.404964,0.468,2.61,9.31
82.950,0.414,0.406756,0.406756,0.472,2.62,9.39
83.150,0.414,0.407209,0.407209,0.472,2.63,9.39
83.350,0.416,0.408513,0.408513,0.476,2.64,9.47
83.550,0.416,0.409654,0.409654,0.476,2.64,9.46
83.750,0.418,0.410237,0.410237,0.478,2.65,9.52
83.950,0.418,0.411591,0.411591,0.478,2.66,9.51
84.150,0.420,0.412433,0.412433,0.481,2.66,9.57
84.350,0.420,0.413482,0.413482,0.484,2.67,9.63
84.550,0.422,0.414477,0.414477,0.484,2.67,9.63
84.750,0.423,0.415555,0.415555,0.488,2.68,9.70
84.950,0.424,0.416249,0.416249,0.485,2.69,9.65
85.150,0.424,0.417472,0.417472,0.489,2.69,9.72
85.350,0.426,0.418560,0.418560,0.491,2.70,9.76
85.550,0.426,0.419197,0.419197,0.493,2.70,9.80
85.750,0.428,0.420512,0.420512,0.494,2.71,9.83
85.950,0.428,0.421170,0.421170,0.494,2.72,9.83
86.150,0.430,0.422376,0.422376,0.498,2.73,9.91
86.350,0.430,0.423253,0.423253,0.499,2.73,9.93
86.550,0.432,0.424337,0.424337,0.503,2.74,10.02
86.750,0.432,0.425522,0.425522,0.503,2.75,10.01
86.950,0.434,0.426420,0.426420,0.504,2.75,10.03
87.150,0.434,0.427522,0.427522,0.505,2.76,10.06
87.350,0.436,0.428304,0.428304,0.507,2.76,10.08
87.550,0.436,0.429376,0.429376,0.510,2.77,10.14
87.750,0.438,0.430443,0.430443,0.510,2.78,10.15
87.950,0.438,0.431314,0.431314,0.513,2.78,10.21
88.150,0.440,0.432718,0.432718,0.513,2.79,10.22
88.350,0.440,0.433462,0.433462,0.517,2.80,10.28
88.550,0.442,0.434449,0.434449,0.516,2.80,10.28
88.750,0.442,0.435580,0.435580,0.518,2.81,10.30
88.950,0.444,0.436371,0.436371,0.520,2.82,10.35
89.150,0.444,0.437613,0.437613,0.521,2.82,10.37
89.350,0.446,0.438573,0.438573,0.526,2.83,10.46
89.550,0.446,0.439438,0.439438,0.528,2.84,10.51
89.750,0.448,0.440774,0.440774,0.527,2.84,10.49
89.950,0.448,0.441473,0.441473,0.528,2.85,10.51
90.150,0.450,0.442655,0.442655,0.531,2.86,10.56
90.350,0.450,0.443550,0.443550,0.530,2.86,10.54
90.550,0.452,0.444504,0.444504,0.534,2.87,10.61
90.750,0.452,0.445425,0.445425,0.534,2.87,10.62
90.950,0.454,0.446427,0.446427,0.536,2.88,10.66
91.150,0.454,0.447419,0.447419,0.537,2.89,10.68
91.350,0.456,0.448353,0.448353,0.538,2.89,10.70
91.550,0.456,0.449544,0.449544,0.541,2.90,10.76
91.750,0.458,0.450563,0.450563,0.541,2.91,10.77
91.950,0.458,0.451496,0.451496,0.545,2.91,10.83
92.150,0.460,0.452417,0.452417,0.545,2.92,10.84
92.350,0.460,0.453345,0.453345,0.546,2.92,10.87
92.550,0.462,0.454296,0.454296,0.547,2.93,10.89
