"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
0.250,0.000,-0.002715,-0.002715,0.006,-0.02,0.11
0.350,0.000,-0.002086,-0.002086,0.006,-0.01,0.12
0.450,0.001,-0.001744,-0.001744,0.006,-0.01,0.12
0.550,0.002,-0.001446,-0.001446,0.006,-0.01,0.10
0.650,0.002,-0.000978,-0.000978,0.006,-0.01,0.12
0.750,0.002,-0.000332,-0.000332,0.008,0.00,0.14
0.850,0.003,0.000241,0.000241,0.007,0.00,0.14
0.950,0.004,0.000750,0.000750,0.009,0.01,0.16
1.050,0.004,0.000446,0.000446,0.008,0.00,0.14
1.150,0.005,0.001447,0.001447,0.008,0.01,0.14
1.250,0.006,0.001995,0.001995,0.009,0.01,0.17
1.350,0.006,0.002250,0.002250,0.009,0.02,0.16
1.450,0.006,0.002955,0.002955,0.010,0.02,0.18
1.550,0.006,0.003124,0.003124,0.009,0.02,0.16
1.650,0.008,0.004201,0.004201,0.010,0.03,0.18
1.750,0.008,0.004296,0.004296,0.011,0.03,0.20
1.850,0.008,0.004563,0.004563,0.010,0.03,0.19
1.950,0.008,0.005186,0.005186,0.010,0.04,0.19
2.050,0.009,0.005663,0.005663,0.009,0.04,0.17
2.150,0.010,0.006407,0.006407,0.009,0.04,0.16
2.250,0.010,0.006668,0.006668,0.010,0.05,0.18
2.350,0.010,0.007100,0.007100,0.009,0.05,0.17
2.450,0.011,0.008546,0.008546,0.010,0.06,0.18
2.550,0.012,0.009490,0.009490,0.009,0.07,0.17
2.650,0.012,0.009679,0.009679,0.011,0.07,0.20
2.750,0.012,0.010012,0.010012,0.011,0.07,0.20
2.850,0.013,0.010716,0.010716,0.010,0.07,0.19
2.950,0.014,0.011115,0.011115,0.010,0.08,0.18
3.050,0.014,0.011738,0.011738,0.009,0.08,0.16
3.150,0.014,0.012003,0.012003,0.009,0.08,0.16
3.250,0.015,0.012369,0.012369,0.010,0.09,0.18
3.350,0.016,0.013074,0.013074,0.009,0.09,0.17
3.450,0.016,0.013877,0.013877,0.010,0.10,0.19
3.550,0.016,0.013780,0.013780,0.010,0.10,0.18
3.650,0.017,0.014621,0.014621,0.010,0.10,0.18
3.750,0.018,0.014774,0.014774,0.010,0.10,0.18
3.850,0.018,0.015605,0.015605,0.010,0.11,0.19
3.950,0.018,0.016027,0.016027,0.011,0.11,0.20
4.050,0.019,0.016289,0.016289,0.010,0.11,0.19
4.150,0.020,0.016689,0.016689,0.011,0.12,0.20
4.250,0.020,0.017055,0.017055,0.011,0.12,0.20
4.350,0.021,0.018007,0.018007,0.011,0.13,0.19
4.450,0.021,0.018218,0.018218,0.011,0.13,0.20
4.550,0.022,0.018730,0.018730,0.010,0.13,0.19
4.650,0.022,0.019166,0.019166,0.012,0.13,0.22
4.750,0.023,0.020102,0.020102,0.012,0.14,0.22
4.850,0.024,0.020298,0.020298,0.012,0.14,0.22
4.950,0.024,0.020797,0.020797,0.011,0.15,0.20
5.050,0.024,0.021149,0.021149,0.011,0.15,0.20
5.150,0.024,0.021435,0.021435,0.011,0.15,0.21
5.250,0.026,0.022385,0.022385,0.012,0.16,0.21
5.350,0.026,0.022520,0.022520,0.012,0.16,0.22
5.450,0.026,0.022903,0.022903,0.011,0.16,0.21
5.550,0.026,0.023619,0.023619,0.012,0.17,0.22
5.650,0.028,0.024054,0.024054,0.011,0.17,0.20
5.750,0.028,0.024796,0.024796,0.011,0.17,0.20
5.850,0.028,0.025115,0.025115,0.011,0.18,0.21
5.950,0.028,0.025396,0.025396,0.012,0.18,0.22
6.050,0.029,0.025762,0.025762,0.011,0.18,0.21
6.150,0.030,0.026595,0.026595,0.012,0.19,0.23
6.250,0.030,0.026799,0.026799,0.013,0.19,0.24
6.350,0.030,0.027414,0.027414,0.012,0.19,0.22
6.450,0.031,0.027876,0.027876,0.011,0.19,0.20
6.550,0.032,0.028184,0.028184,0.012,0.20,0.22
6.650,0.032,0.028709,0.028709,0.013,0.20,0.24
6.750,0.032,0.029349,0.029349,0.012,0.21,0.22
6.850,0.033,0.029654,0.029654,0.012,0.21,0.22
6.950,0.034,0.030097,0.030097,0.013,0.21,0.24
7.050,0.035,0.030861,0.030861,0.013,0.22,0.24
7.150,0.035,0.031018,0.031018,0.013,0.22,0.23
7.250,0.035,0.031562,0.031562,0.012,0.22,0.22
7.350,0.036,0.032185,0.032185,0.012,0.23,0.22
7.450,0.036,0.032828,0.032828,0.013,0.23,0.24
7.550,0.036,0.033172,0.033172,0.012,0.23,0.22
7.650,0.037,0.033492,0.033492,0.012,0.23,0.22
7.750,0.038,0.034086,0.034086,0.014,0.24,0.25
7.850,0.038,0.034729,0.034729,0.013,0.24,0.25
7.950,0.038,0.035231,0.035231,0.012,0.25,0.22
8.050,0.039,0.035591,0.035591,0.012,0.25,0.22
8.150,0.040,0.035825,0.035825,0.012,0.25,0.22
8.250,0.040,0.036573,0.036573,0.014,0.26,0.25
8.350,0.040,0.037232,0.037232,0.013,0.26,0.23
8.450,0.042,0.038191,0.038191,0.013,0.27,0.24
8.550,0.042,0.038336,0.038336,0.014,0.27,0.25
8.650,0.043,0.038394,0.038394,0.013,0.27,0.25
8.750,0.043,0.039520,0.039520,0.012,0.28,0.23
8.850,0.044,0.039678,0.039678,0.014,0.28,0.25
8.950,0.044,0.039971,0.039971,0.013,0.28,0.25
9.050,0.044,0.040402,0.040402,0.014,0.28,0.26
9.150,0.045,0.040936,0.040936,0.014,0.29,0.26
9.250,0.046,0.042106,0.042106,0.014,0.29,0.27
9.350,0.046,0.042429,0.042429,0.014,0.30,0.25
9.450,0.046,0.042599,0.042599,0.014,0.30,0.26
9.550,0.047,0.043056,0.043056,0.013,0.30,0.24
9.650,0.048,0.043435,0.043435,0.015,0.30,0.27
9.750,0.048,0.044729,0.044729,0.015,0.31,0.28
9.850,0.048,0.044488,0.044488,0.014,0.31,0.26
9.950,0.048,0.044927,0.044927,0.014,0.31,0.26
10.050,0.050,0.045538,0.045538,0.014,0.32,0.26
10.150,0.050,0.045881,0.045881,0.014,0.32,0.26
10.250,0.050,0.046926,0.046926,0.015,0.33,0.28
10.350,0.051,0.046851,0.046851,0.015,0.33,0.28
10.450,0.052,0.047509,0.047509,0.016,0.33,0.30
10.550,0.052,0.048017,0.048017,0.015,0.34,0.28
10.650,0.052,0.048446,0.048446,0.015,0.34,0.28
10.750,0.052,0.049416,0.049416,0.015,0.35,0.28
10.850,0.054,0.049428,0.049428,0.016,0.35,0.30
10.950,0.054,0.050259,0.050259,0.016,0.35,0.30
11.050,0.054,0.050730,0.050730,0.016,0.35,0.29
11.150,0.054,0.051047,0.051047,0.016,0.36,0.30
11.250,0.056,0.051573,0.051573,0.016,0.36,0.30
11.350,0.056,0.052238,0.052238,0.016,0.37,0.30
11.450,0.056,0.052875,0.052875,0.017,0.37,0.31
11.550,0.057,0.053564,0.053564,0.016,0.37,0.30
11.650,0.057,0.053861,0.053861,0.015,0.38,0.28
11.750,0.058,0.053927,0.053927,0.017,0.38,0.31
11.850,0.058,0.055015,0.055015,0.016,0.38,0.30
11.950,0.058,0.055212,0.055212,0.017,0.39,0.31
12.050,0.059,0.055789,0.055789,0.017,0.39,0.31
12.150,0.060,0.056182,0.056182,0.017,0.39,0.32
12.250,0.060,0.056982,0.056982,0.017,0.40,0.31
12.350,0.061,0.057168,0.057168,0.017,0.40,0.32
12.450,0.062,0.057607,0.057607,0.017,0.40,0.31
12.550,0.062,0.058116,0.058116,0.017,0.41,0.32
12.650,0.062,0.058656,0.058656,0.017,0.41,0.31
12.750,0.063,0.059333,0.059333,0.017,0.41,0.31
12.850,0.064,0.059756,0.059756,0.017,0.42,0.31
12.950,0.064,0.060278,0.060278,0.017,0.42,0.31
13.050,0.064,0.060844,0.060844,0.018,0.43,0.33
13.150,0.064,0.061295,0.061295,0.018,0.43,0.33
13.250,0.066,0.061795,0.061795,0.018,0.43,0.33
13.350,0.066,0.062424,0.062424,0.018,0.44,0.32
13.450,0.066,0.062805,0.062805,0.018,0.44,0.33
13.550,0.066,0.063223,0.063223,0.018,0.44,0.34
13.650,0.068,0.063990,0.063990,0.018,0.45,0.34
13.750,0.068,0.064326,0.064326,0.018,0.45,0.33
13.850,0.068,0.064889,0.064889,0.018,0.45,0.34
13.950,0.068,0.065307,0.065307,0.019,0.46,0.35
14.050,0.070,0.065769,0.065769,0.019,0.46,0.35
14.150,0.070,0.066172,0.066172,0.019,0.46,0.35
14.250,0.071,0.066902,0.066902,0.018,0.47,0.34
14.350,0.071,0.067581,0.067581,0.019,0.47,0.36
14.450,0.072,0.068018,0.068018,0.019,0.48,0.35
14.550,0.072,0.068440,0.068440,0.018,0.48,0.33
14.650,0.072,0.068862,0.068862,0.020,0.48,0.37
14.750,0.072,0.069332,0.069332,0.020,0.48,0.37
14.850,0.074,0.069966,0.069966,0.018,0.49,0.34
14.950,0.074,0.070437,0.070437,0.020,0.49,0.37
15.050,0.074,0.070880,0.070880,0.020,0.50,0.36
15.150,0.075,0.071175,0.071175,0.020,0.50,0.37
15.250,0.075,0.071795,0.071795,0.020,0.50,0.38
15.350,0.076,0.072394,0.072394,0.020,0.51,0.37
15.450,0.076,0.072958,0.072958,0.020,0.51,0.38
15.550,0.077,0.073454,0.073454,0.021,0.51,0.39
15.650,0.077,0.073923,0.073923,0.020,0.52,0.37
15.750,0.078,0.074311,0.074311,0.021,0.52,0.38
15.850,0.078,0.075062,0.075062,0.021,0.52,0.39
15.950,0.079,0.075540,0.075540,0.021,0.53,0.39
16.050,0.080,0.075973,0.075973,0.020,0.53,0.38
16.150,0.080,0.076411,0.076411,0.022,0.53,0.40
16.250,0.080,0.076982,0.076982,0.021,0.54,0.39
16.350,0.081,0.077608,0.077608,0.022,0.54,0.41
16.450,0.082,0.078035,0.078035,0.023,0.55,0.42
16.550,0.082,0.078223,0.078223,0.022,0.55,0.42
16.650,0.082,0.078953,0.078953,0.022,0.55,0.41
16.750,0.083,0.079611,0.079611,0.022,0.56,0.41
16.850,0.084,0.080066,0.080066,0.023,0.56,0.43
16.950,0.084,0.080409,0.080409,0.023,0.56,0.43
17.050,0.084,0.080909,0.080909,0.023,0.57,0.43
17.150,0.084,0.081590,0.081590,0.023,0.57,0.42
17.250,0.086,0.082033,0.082033,0.023,0.57,0.43
17.350,0.086,0.082645,0.082645,0.024,0.58,0.44
17.450,0.086,0.082849,0.082849,0.024,0.58,0.44
17.550,0.087,0.083242,0.083242,0.024,0.58,0.45
17.650,0.088,0.083925,0.083925,0.023,0.59,0.43
17.750,0.088,0.084853,0.084853,0.025,0.59,0.47
17.850,0.088,0.084957,0.084957,0.025,0.59,0.46
17.950,0.088,0.085456,0.085456,0.025,0.60,0.46
18.050,0.089,0.085843,0.085843,0.026,0.60,0.48
18.150,0.090,0.086696,0.086696,0.025,0.61,0.47
18.250,0.090,0.087049,0.087049,0.025,0.61,0.46
18.350,0.090,0.087382,0.087382,0.025,0.61,0.47
18.450,0.091,0.087878,0.087878,0.025,0.61,0.46
18.550,0.092,0.088484,0.088484,0.025,0.62,0.47
18.650,0.092,0.089117,0.089117,0.026,0.62,0.48
18.750,0.093,0.089361,0.089361,0.025,0.62,0.47
18.850,0.094,0.090028,0.090028,0.025,0.63,0.47
18.950,0.094,0.090450,0.090450,0.026,0.63,0.48
19.050,0.094,0.091339,0.091339,0.026,0.64,0.49
19.150,0.095,0.091601,0.091601,0.026,0.64,0.49
19.250,0.096,0.092077,0.092077,0.026,0.64,0.49
19.350,0.096,0.092256,0.092256,0.026,0.65,0.49
19.450,0.096,0.093019,0.093019,0.027,0.65,0.49
19.550,0.097,0.093885,0.093885,0.029,0.66,0.54
19.650,0.098,0.094081,0.094081,0.027,0.66,0.50
19.750,0.098,0.094413,0.094413,0.027,0.66,0.51
19.850,0.098,0.094724,0.094724,0.027,0.66,0.50
19.950,0.099,0.095589,0.095589,0.028,0.67,0.52
20.050,0.100,0.096127,0.096127,0.029,0.67,0.54
20.150,0.100,0.096460,0.096460,0.029,0.67,0.54
20.250,0.100,0.096854,0.096854,0.029,0.68,0.53
20.350,0.101,0.097343,0.097343,0.030,0.68,0.55
20.450,0.102,0.098199,0.098199,0.031,0.69,0.56
20.550,0.102,0.098566,0.098566,0.030,0.69,0.55
20.650,0.102,0.099169,0.099169,0.030,0.69,0.55
20.750,0.102,0.099365,0.099365,0.030,0.69,0.55
20.850,0.104,0.099974,0.099974,0.031,0.70,0.57
20.950,0.104,0.100590,0.100590,0.031,0.70,0.58
21.050,0.104,0.101094,0.101094,0.031,0.71,0.57
21.150,0.104,0.101553,0.101553,0.030,0.71,0.56
21.250,0.106,0.102059,0.102059,0.031,0.71,0.57
21.350,0.106,0.102690,0.102690,0.031,0.72,0.57
21.450,0.106,0.103004,0.103004,0.032,0.72,0.58
21.550,0.107,0.103376,0.103376,0.032,0.72,0.59
21.650,0.107,0.103927,0.103927,0.031,0.73,0.57
21.750,0.108,0.104527,0.104527,0.033,0.73,0.60
21.850,0.108,0.105241,0.105241,0.033,0.74,0.61
21.950,0.109,0.105438,0.105438,0.033,0.74,0.61
22.050,0.109,0.105948,0.105948,0.033,0.74,0.61
22.150,0.110,0.106475,0.106475,0.033,0.74,0.60
22.250,0.110,0.107315,0.107315,0.034,0.75,0.64
22.350,0.111,0.107490,0.107490,0.033,0.75,0.61
22.450,0.111,0.108060,0.108060,0.035,0.76,0.65
22.550,0.112,0.108371,0.108371,0.035,0.76,0.65
22.650,0.112,0.109188,0.109188,0.034,0.76,0.63
22.750,0.113,0.109933,0.109933,0.035,0.77,0.65
22.850,0.114,0.110108,0.110108,0.034,0.77,0.62
22.950,0.114,0.110511,0.110511,0.035,0.77,0.65
23.050,0.114,0.111035,0.111035,0.035,0.78,0.64
23.150,0.115,0.111736,0.111736,0.037,0.78,0.68
23.250,0.116,0.112233,0.112233,0.036,0.78,0.66
23.350,0.116,0.112599,0.112599,0.037,0.79,0.68
23.450,0.116,0.113063,0.113063,0.036,0.79,0.67
23.550,0.117,0.113709,0.113709,0.037,0.80,0.68
23.650,0.118,0.114248,0.114248,0.036,0.80,0.66
23.750,0.118,0.114630,0.114630,0.035,0.80,0.65
23.850,0.118,0.114992,0.114992,0.036,0.80,0.66
23.950,0.118,0.115632,0.115632,0.037,0.81,0.69
24.050,0.120,0.116226,0.116226,0.038,0.81,0.69
24.150,0.120,0.116476,0.116476,0.038,0.81,0.70
24.250,0.120,0.117103,0.117103,0.037,0.82,0.68
24.350,0.120,0.117423,0.117423,0.038,0.82,0.71
24.450,0.122,0.118357,0.118357,0.038,0.83,0.71
24.550,0.122,0.118748,0.118748,0.039,0.83,0.73
24.650,0.122,0.118935,0.118935,0.038,0.83,0.71
24.750,0.122,0.119379,0.119379,0.040,0.83,0.73
24.850,0.123,0.120105,0.120105,0.039,0.84,0.72
24.950,0.124,0.120895,0.120895,0.040,0.85,0.74
25.050,0.124,0.121055,0.121055,0.039,0.85,0.73
25.150,0.124,0.121578,0.121578,0.039,0.85,0.73
25.250,0.125,0.121997,0.121997,0.040,0.85,0.74
25.350,0.126,0.122592,0.122592,0.041,0.86,0.76
25.450,0.126,0.123001,0.123001,0.040,0.86,0.75
25.550,0.126,0.123471,0.123471,0.041,0.86,0.75
25.650,0.127,0.123880,0.123880,0.041,0.87,0.75
25.750,0.128,0.124681,0.124681,0.042,0.87,0.78
25.850,0.128,0.125157,0.125157,0.043,0.88,0.80
25.950,0.128,0.125521,0.125521,0.044,0.88,0.81
26.050,0.129,0.126108,0.126108,0.043,0.88,0.80
26.150,0.130,0.126561,0.126561,0.044,0.89,0.81
26.250,0.130,0.127196,0.127196,0.044,0.89,0.81
26.350,0.130,0.127595,0.127595,0.046,0.89,0.84
26.450,0.131,0.127980,0.127980,0.045,0.89,0.83
26.550,0.132,0.128362,0.128362,0.043,0.90,0.80
26.650,0.132,0.129164,0.129164,0.045,0.90,0.84
26.750,0.133,0.129867,0.129867,0.047,0.91,0.88
26.850,0.133,0.130133,0.130133,0.045,0.91,0.83
26.950,0.134,0.130574,0.130574,0.045,0.91,0.84
27.050,0.134,0.131132,0.131132,0.046,0.92,0.85
27.150,0.135,0.131900,0.131900,0.048,0.92,0.88
27.250,0.135,0.132325,0.132325,0.048,0.93,0.89
27.350,0.136,0.132692,0.132692,0.048,0.93,0.89
27.450,0.136,0.132995,0.132995,0.047,0.93,0.88
27.550,0.136,0.133547,0.133547,0.047,0.93,0.88
27.650,0.138,0.134406,0.134406,0.049,0.94,0.91
27.750,0.138,0.134711,0.134711,0.049,0.94,0.91
27.850,0.138,0.135030,0.135030,0.049,0.94,0.90
27.950,0.139,0.135523,0.135523,0.050,0.95,0.92
28.050,0.139,0.136209,0.136209,0.051,0.95,0.94
28.150,0.140,0.136698,0.136698,0.051,0.96,0.94
28.250,0.140,0.137342,0.137342,0.052,0.96,0.97
28.350,0.141,0.137647,0.137647,0.051,0.96,0.94
28.450,0.141,0.138024,0.138024,0.050,0.97,0.93
28.550,0.142,0.138738,0.138738,0.053,0.97,0.98
28.650,0.142,0.139080,0.139080,0.052,0.97,0.96
28.750,0.143,0.139582,0.139582,0.054,0.98,0.99
28.850,0.143,0.140096,0.140096,0.054,0.98,1.00
28.950,0.144,0.140450,0.140450,0.054,0.98,1.00
29.050,0.144,0.141121,0.141121,0.055,0.99,1.01
29.150,0.144,0.141589,0.141589,0.056,0.99,1.03
29.250,0.145,0.142222,0.142222,0.055,0.99,1.02
29.350,0.146,0.142480,0.142480,0.056,1.00,1.03
29.450,0.146,0.143245,0.143245,0.057,1.00,1.05
29.550,0.146,0.143764,0.143764,0.057,1.01,1.05
29.650,0.147,0.144321,0.144321,0.058,1.01,1.06
29.750,0.148,0.144871,0.144871,0.058,1.01,1.06
29.850,0.148,0.145108,0.145108,0.058,1.01,1.07
29.950,0.148,0.145853,0.145853,0.059,1.02,1.09
30.050,0.149,0.146450,0.146450,0.059,1.02,1.09
30.150,0.150,0.146900,0.146900,0.059,1.03,1.09
30.250,0.150,0.147100,0.147100,0.060,1.03,1.10
30.350,0.150,0.148138,0.148138,0.061,1.04,1.13
30.450,0.151,0.148264,0.148264,0.060,1.04,1.11
30.550,0.152,0.148932,0.148932,0.060,1.04,1.11
30.650,0.152,0.149435,0.149435,0.061,1.04,1.12
30.750,0.152,0.149935,0.149935,0.061,1.05,1.13
30.850,0.153,0.150714,0.150714,0.063,1.05,1.17
30.950,0.154,0.150999,0.150999,0.063,1.06,1.17
31.050,0.154,0.151381,0.151381,0.063,1.06,1.17
31.150,0.154,0.151865,0.151865,0.064,1.06,1.18
31.250,0.156,0.152732,0.152732,0.066,1.07,1.22
31.350,0.156,0.153117,0.153117,0.064,1.07,1.18
31.450,0.156,0.153553,0.153553,0.066,1.07,1.21
31.550,0.156,0.154088,0.154088,0.066,1.08,1.22
31.650,0.157,0.154591,0.154591,0.067,1.08,1.24
31.750,0.158,0.155084,0.155084,0.068,1.08,1.25
31.850,0.158,0.155770,0.155770,0.068,1.09,1.26
31.950,0.158,0.156188,0.156188,0.068,1.09,1.25
32.050,0.159,0.156720,0.156720,0.069,1.10,1.27
32.150,0.160,0.157072,0.157072,0.069,1.10,1.28
32.250,0.160,0.157512,0.157512,0.069,1.10,1.28
32.350,0.160,0.158300,0.158300,0.070,1.11,1.29
32.450,0.161,0.158795,0.158795,0.073,1.11,1.34
32.550,0.162,0.159170,0.159170,0.072,1.11,1.33
32.650,0.162,0.159611,0.159611,0.072,1.12,1.32
32.750,0.162,0.160140,0.160140,0.073,1.12,1.34
32.850,0.163,0.160767,0.160767,0.074,1.12,1.37
32.950,0.164,0.161103,0.161103,0.074,1.13,1.37
33.050,0.164,0.161641,0.161641,0.075,1.13,1.39
33.150,0.164,0.162116,0.162116,0.074,1.13,1.38
33.250,0.165,0.162696,0.162696,0.076,1.14,1.40
33.350,0.166,0.163219,0.163219,0.075,1.14,1.38
33.450,0.166,0.163519,0.163519,0.076,1.14,1.41
33.550,0.166,0.164140,0.164140,0.077,1.15,1.42
33.650,0.167,0.164657,0.164657,0.078,1.15,1.43
33.750,0.168,0.165300,0.165300,0.078,1.16,1.45
33.850,0.168,0.165691,0.165691,0.077,1.16,1.42
33.950,0.168,0.166166,0.166166,0.079,1.16,1.45
34.050,0.169,0.166624,0.166624,0.080,1.17,1.47
34.150,0.170,0.167017,0.167017,0.081,1.17,1.50
34.250,0.170,0.167660,0.167660,0.082,1.17,1.51
34.350,0.171,0.168196,0.168196,0.082,1.18,1.51
34.450,0.171,0.168651,0.168651,0.083,1.18,1.54
34.550,0.172,0.168975,0.168975,0.083,1.18,1.54
34.650,0.172,0.169578,0.169578,0.085,1.19,1.57
34.750,0.173,0.170030,0.170030,0.084,1.19,1.55
34.850,0.173,0.170643,0.170643,0.085,1.19,1.57
34.950,0.174,0.171148,0.171148,0.085,1.20,1.58
35.050,0.174,0.171720,0.171720,0.088,1.20,1.62
35.150,0.175,0.172372,0.172372,0.087,1.21,1.61
35.250,0.175,0.172677,0.172677,0.088,1.21,1.62
35.350,0.176,0.173153,0.173153,0.087,1.21,1.62
35.450,0.176,0.173570,0.173570,0.089,1.21,1.65
35.550,0.176,0.174410,0.174410,0.091,1.22,1.67
35.650,0.177,0.174903,0.174903,0.091,1.22,1.68
35.750,0.178,0.175306,0.175306,0.091,1.23,1.68
35.850,0.178,0.175665,0.175665,0.091,1.23,1.69
35.950,0.178,0.176241,0.176241,0.093,1.23,1.72
36.050,0.179,0.176921,0.176921,0.095,1.24,1.75
36.150,0.180,0.177388,0.177388,0.094,1.24,1.74
36.250,0.180,0.177752,0.177752,0.094,1.24,1.75
36.350,0.180,0.178260,0.178260,0.096,1.25,1.78
36.450,0.181,0.178848,0.178848,0.096,1.25,1.78
36.550,0.182,0.179439,0.179439,0.098,1.25,1.80
36.650,0.182,0.179870,0.179870,0.098,1.26,1.81
36.750,0.182,0.180270,0.180270,0.098,1.26,1.81
36.850,0.183,0.180614,0.180614,0.099,1.26,1.84
36.950,0.184,0.181306,0.181306,0.101,1.27,1.87
37.050,0.184,0.181943,0.181943,0.102,1.27,1.89
37.150,0.184,0.182362,0.182362,0.102,1.28,1.88
37.250,0.185,0.182796,0.182796,0.102,1.28,1.88
37.350,0.186,0.183239,0.183239,0.103,1.28,1.90
37.450,0.186,0.184132,0.184132,0.105,1.29,1.94
37.550,0.186,0.184365,0.184365,0.106,1.29,1.96
37.650,0.187,0.184799,0.184799,0.106,1.29,1.96
37.750,0.188,0.185282,0.185282,0.105,1.30,1.94
37.850,0.188,0.185842,0.185842,0.108,1.30,2.00
37.950,0.188,0.186701,0.186701,0.110,1.31,2.04
38.050,0.189,0.186827,0.186827,0.110,1.31,2.02
38.150,0.190,0.187236,0.187236,0.111,1.31,2.05
38.250,0.190,0.187694,0.187694,0.110,1.31,2.04
38.350,0.190,0.188495,0.188495,0.112,1.32,2.07
38.450,0.191,0.189016,0.189016,0.113,1.32,2.09
38.550,0.192,0.189364,0.189364,0.113,1.32,2.10
38.650,0.192,0.189788,0.189788,0.113,1.33,2.10
38.750,0.192,0.190265,0.190265,0.115,1.33,2.13
38.850,0.193,0.191065,0.191065,0.117,1.34,2.15
38.950,0.194,0.191535,0.191535,0.118,1.34,2.18
39.050,0.194,0.191898,0.191898,0.116,1.34,2.15
39.150,0.194,0.192243,0.192243,0.117,1.34,2.16
39.250,0.195,0.192896,0.192896,0.119,1.35,2.20
39.350,0.196,0.193428,0.193428,0.121,1.35,2.23
39.450,0.196,0.193797,0.193797,0.121,1.36,2.24
39.550,0.196,0.194231,0.194231,0.121,1.36,2.24
39.650,0.197,0.194801,0.194801,0.121,1.36,2.24
39.750,0.198,0.195599,0.195599,0.125,1.37,2.31
39.850,0.198,0.195767,0.195767,0.123,1.37,2.27
39.950,0.198,0.196210,0.196210,0.125,1.37,2.31
40.050,0.199,0.196813,0.196813,0.126,1.38,2.33
40.150,0.200,0.197439,0.197439,0.129,1.38,2.38
40.250,0.200,0.197899,0.197899,0.129,1.38,2.38
40.350,0.201,0.198416,0.198416,0.129,1.39,2.38
40.450,0.201,0.198836,0.198836,0.129,1.39,2.39
40.550,0.202,0.199362,0.199362,0.130,1.39,2.41
40.650,0.202,0.200129,0.200129,0.134,1.40,2.47
40.750,0.203,0.200350,0.200350,0.132,1.40,2.44
40.850,0.203,0.200768,0.200768,0.133,1.40,2.45
40.950,0.204,0.201472,0.201472,0.134,1.41,2.47
41.050,0.204,0.202088,0.202088,0.135,1.41,2.50
41.150,0.205,0.202366,0.202366,0.135,1.42,2.49
41.250,0.205,0.202837,0.202837,0.136,1.42,2.51
41.350,0.206,0.203289,0.203289,0.137,1.42,2.53
41.450,0.206,0.204005,0.204005,0.139,1.43,2.57
41.550,0.206,0.204645,0.204645,0.140,1.43,2.59
41.650,0.207,0.204816,0.204816,0.141,1.43,2.61
41.750,0.208,0.205372,0.205372,0.141,1.44,2.61
41.850,0.208,0.205730,0.205730,0.143,1.44,2.64
41.950,0.208,0.206581,0.206581,0.144,1.44,2.67
42.050,0.209,0.206911,0.206911,0.144,1.45,2.66
42.150,0.210,0.207316,0.207316,0.145,1.45,2.68
42.250,0.210,0.207684,0.207684,0.147,1.45,2.71
42.350,0.210,0.208355,0.208355,0.148,1.46,2.73
42.450,0.211,0.208884,0.208884,0.148,1.46,2.74
42.550,0.212,0.209386,0.209386,0.149,1.46,2.75
42.650,0.212,0.209757,0.209757,0.150,1.47,2.77
42.750,0.212,0.210426,0.210426,0.151,1.47,2.79
42.850,0.213,0.211062,0.211062,0.153,1.48,2.83
42.950,0.214,0.211369,0.211369,0.153,1.48,2.84
43.050,0.214,0.211797,0.211797,0.154,1.48,2.84
43.150,0.214,0.212291,0.212291,0.155,1.48,2.87
43.250,0.215,0.212930,0.212930,0.157,1.49,2.89
43.350,0.216,0.213358,0.213358,0.158,1.49,2.92
43.450,0.216,0.213835,0.213835,0.158,1.50,2.91
43.550,0.216,0.214315,0.214315,0.158,1.50,2.92
43.650,0.217,0.214844,0.214844,0.160,1.50,2.95
43.750,0.218,0.215469,0.215469,0.163,1.51,3.01
43.850,0.218,0.215764,0.215764,0.162,1.51,2.99
43.950,0.218,0.216232,0.216232,0.163,1.51,3.01
44.050,0.219,0.216827,0.216827,0.163,1.52,3.01
44.150,0.220,0.217427,0.217427,0.164,1.52,3.04
44.250,0.220,0.218156,0.218156,0.167,1.53,3.08
44.350,0.220,0.218347,0.218347,0.166,1.53,3.07
44.450,0.221,0.218649,0.218649,0.167,1.53,3.09
44.550,0.222,0.219393,0.219393,0.168,1.53,3.10
44.650,0.222,0.220117,0.220117,0.170,1.54,3.14
44.750,0.222,0.220486,0.220486,0.172,1.54,3.17
44.850,0.223,0.220880,0.220880,0.172,1.54,3.17
44.950,0.224,0.221314,0.221314,0.173,1.55,3.20
45.050,0.224,0.221725,0.221725,0.172,1.55,3.19
45.150,0.224,0.222568,0.222568,0.176,1.56,3.25
45.250,0.225,0.222885,0.222885,0.175,1.56,3.24
45.350,0.226,0.223339,0.223339,0.177,1.56,3.27
45.450,0.226,0.223554,0.223554,0.178,1.56,3.29
45.550,0.226,0.224412,0.224412,0.180,1.57,3.33
45.650,0.227,0.224864,0.224864,0.181,1.57,3.35
45.750,0.228,0.225427,0.225427,0.182,1.58,3.35
45.850,0.228,0.225764,0.225764,0.182,1.58,3.36
45.950,0.228,0.226234,0.226234,0.182,1.58,3.36
46.050,0.229,0.226770,0.226770,0.185,1.59,3.42
46.150,0.230,0.227354,0.227354,0.185,1.59,3.42
46.250,0.230,0.227680,0.227680,0.186,1.59,3.44
46.350,0.230,0.228243,0.228243,0.188,1.60,3.47
46.450,0.231,0.228576,0.228576,0.188,1.60,3.48
