"Time (s)","Crosshead (mm)","estensometer(strain_1) (mm)","Extension (mm)","Load (kN)","Strain (%)","Stress (MPa)"
11.500,0.056,0.050070,0.050070,0.015,0.33,0.30
11.600,0.057,0.050541,0.050541,0.016,0.33,0.33
11.700,0.058,0.051000,0.051000,0.017,0.33,0.35
11.800,0.058,0.051424,0.051424,0.017,0.33,0.35
11.900,0.058,0.052233,0.052233,0.018,0.34,0.36
12.000,0.058,0.052724,0.052724,0.017,0.34,0.35
12.100,0.060,0.053112,0.053112,0.017,0.34,0.34
12.200,0.060,0.053406,0.053406,0.017,0.35,0.35
12.300,0.060,0.053918,0.053918,0.018,0.35,0.37
12.400,0.060,0.054535,0.054535,0.016,0.35,0.33
12.500,0.061,0.055097,0.055097,0.017,0.36,0.35
12.600,0.062,0.055770,0.055770,0.018,0.36,0.37
12.700,0.062,0.055939,0.055939,0.018,0.36,0.36
12.800,0.062,0.056591,0.056591,0.018,0.37,0.36
12.900,0.063,0.057242,0.057242,0.018,0.37,0.37
13.000,0.064,0.057906,0.057906,0.017,0.38,0.34
13.100,0.064,0.058170,0.058170,0.017,0.38,0.35
13.200,0.064,0.058579,0.058579,0.017,0.38,0.35
13.300,0.065,0.058896,0.058896,0.018,0.38,0.37
13.400,0.066,0.059613,0.059613,0.019,0.39,0.39
13.500,0.066,0.060496,0.060496,0.018,0.39,0.37
13.600,0.066,0.060736,0.060736,0.018,0.39,0.37
13.700,0.067,0.060896,0.060896,0.018,0.40,0.36
13.800,0.068,0.061370,0.061370,0.019,0.40,0.38
13.900,0.068,0.062004,0.062004,0.018,0.40,0.37
14.000,0.069,0.062765,0.062765,0.019,0.41,0.39
14.100,0.069,0.063251,0.063251,0.018,0.41,0.37
14.200,0.070,0.063491,0.063491,0.018,0.41,0.37
14.300,0.070,0.064083,0.064083,0.019,0.42,0.38
14.400,0.071,0.064759,0.064759,0.019,0.42,0.39
14.500,0.071,0.065263,0.065263,0.020,0.42,0.42
14.600,0.072,0.065745,0.065745,0.019,0.43,0.38
14.700,0.072,0.066222,0.066222,0.019,0.43,0.39
14.800,0.072,0.066670,0.066670,0.020,0.43,0.40
14.900,0.074,0.067319,0.067319,0.020,0.44,0.41
15.000,0.074,0.067784,0.067784,0.021,0.44,0.42
15.100,0.074,0.068282,0.068282,0.020,0.44,0.42
15.200,0.075,0.068895,0.068895,0.019,0.45,0.39
15.300,0.076,0.069484,0.069484,0.021,0.45,0.43
15.400,0.076,0.069837,0.069837,0.020,0.45,0.41
15.500,0.076,0.070255,0.070255,0.021,0.46,0.42
15.600,0.077,0.070865,0.070865,0.021,0.46,0.43
15.700,0.078,0.071478,0.071478,0.021,0.46,0.43
15.800,0.078,0.072157,0.072157,0.020,0.47,0.42
15.900,0.078,0.072355,0.072355,0.021,0.47,0.42
16.000,0.079,0.072880,0.072880,0.021,0.47,0.42
16.100,0.080,0.073300,0.073300,0.021,0.48,0.44
16.200,0.080,0.073937,0.073937,0.022,0.48,0.45
16.300,0.080,0.074450,0.074450,0.021,0.48,0.44
16.400,0.080,0.074879,0.074879,0.022,0.49,0.45
16.500,0.081,0.075244,0.075244,0.022,0.49,0.44
16.600,0.082,0.075804,0.075804,0.022,0.49,0.45
16.700,0.082,0.076396,0.076396,0.022,0.50,0.45
16.800,0.082,0.076897,0.076897,0.023,0.50,0.46
16.900,0.083,0.077140,0.077140,0.022,0.50,0.45
17.000,0.084,0.077768,0.077768,0.024,0.50,0.49
17.100,0.084,0.078281,0.078281,0.023,0.51,0.47
17.200,0.085,0.078770,0.078770,0.024,0.51,0.48
17.300,0.085,0.079267,0.079267,0.023,0.51,0.46
17.400,0.086,0.079789,0.079789,0.024,0.52,0.49
17.500,0.087,0.080384,0.080384,0.024,0.52,0.48
17.600,0.087,0.080678,0.080678,0.024,0.52,0.50
17.700,0.087,0.081217,0.081217,0.024,0.53,0.48
17.800,0.088,0.081780,0.081780,0.024,0.53,0.49
17.900,0.088,0.082183,0.082183,0.025,0.53,0.51
18.000,0.089,0.082929,0.082929,0.026,0.54,0.53
18.100,0.089,0.083131,0.083131,0.024,0.54,0.49
18.200,0.090,0.083765,0.083765,0.024,0.54,0.49
18.300,0.090,0.084351,0.084351,0.026,0.55,0.53
18.400,0.091,0.085053,0.085053,0.025,0.55,0.52
18.500,0.092,0.085356,0.085356,0.026,0.55,0.53
18.600,0.092,0.085901,0.085901,0.026,0.56,0.52
18.700,0.092,0.086253,0.086253,0.025,0.56,0.51
18.800,0.092,0.086887,0.086887,0.025,0.56,0.51
18.900,0.094,0.087412,0.087412,0.027,0.57,0.55
19.000,0.094,0.087747,0.087747,0.025,0.57,0.51
19.100,0.094,0.088336,0.088336,0.025,0.57,0.51
19.200,0.094,0.088905,0.088905,0.027,0.58,0.54
19.300,0.096,0.089492,0.089492,0.026,0.58,0.53
19.400,0.096,0.089927,0.089927,0.026,0.58,0.52
19.500,0.096,0.090407,0.090407,0.030,0.59,0.60
19.600,0.096,0.090813,0.090813,0.028,0.59,0.56
19.700,0.097,0.091254,0.091254,0.027,0.59,0.54
19.800,0.098,0.092182,0.092182,0.029,0.60,0.58
19.900,0.098,0.092398,0.092398,0.027,0.60,0.55
20.000,0.099,0.092857,0.092857,0.028,0.60,0.58
20.100,0.099,0.093426,0.093426,0.028,0.61,0.57
20.200,0.100,0.093939,0.093939,0.029,0.61,0.59
20.300,0.101,0.094667,0.094667,0.029,0.61,0.59
20.400,0.101,0.094984,0.094984,0.028,0.62,0.58
20.500,0.101,0.095319,0.095319,0.028,0.62,0.57
20.600,0.102,0.095909,0.095909,0.028,0.62,0.57
20.700,0.102,0.096635,0.096635,0.028,0.63,0.58
20.800,0.103,0.097159,0.097159,0.029,0.63,0.58
20.900,0.104,0.097598,0.097598,0.027,0.63,0.55
21.000,0.104,0.097959,0.097959,0.029,0.64,0.59
21.100,0.104,0.098463,0.098463,0.029,0.64,0.59
21.200,0.105,0.099162,0.099162,0.029,0.64,0.60
21.300,0.105,0.099603,0.099603,0.030,0.65,0.61
21.400,0.106,0.100000,0.100000,0.029,0.65,0.60
21.500,0.106,0.100353,0.100353,0.029,0.65,0.60
21.600,0.107,0.101082,0.101082,0.030,0.66,0.61
21.700,0.107,0.101440,0.101440,0.031,0.66,0.63
21.800,0.108,0.102009,0.102009,0.030,0.66,0.62
21.900,0.108,0.102403,0.102403,0.030,0.66,0.60
22.000,0.109,0.103025,0.103025,0.030,0.67,0.62
22.100,0.110,0.103535,0.103535,0.031,0.67,0.64
22.200,0.110,0.103884,0.103884,0.031,0.67,0.63
22.300,0.110,0.104421,0.104421,0.031,0.68,0.64
22.400,0.111,0.105123,0.105123,0.031,0.68,0.64
22.500,0.112,0.105481,0.105481,0.031,0.68,0.64
22.600,0.112,0.106210,0.106210,0.032,0.69,0.66
22.700,0.112,0.106592,0.106592,0.032,0.69,0.65
22.800,0.113,0.107229,0.107229,0.031,0.70,0.63
22.900,0.114,0.107849,0.107849,0.033,0.70,0.67
23.000,0.114,0.108293,0.108293,0.033,0.70,0.66
23.100,0.114,0.108663,0.108663,0.034,0.71,0.68
23.200,0.114,0.109084,0.109084,0.033,0.71,0.68
23.300,0.116,0.109851,0.109851,0.034,0.71,0.68
23.400,0.116,0.110364,0.110364,0.034,0.72,0.68
23.500,0.116,0.110696,0.110696,0.034,0.72,0.70
23.600,0.116,0.111300,0.111300,0.034,0.72,0.69
23.700,0.117,0.111771,0.111771,0.032,0.73,0.65
23.800,0.118,0.112432,0.112432,0.035,0.73,0.71
23.900,0.118,0.112790,0.112790,0.034,0.73,0.70
24.000,0.119,0.113335,0.113335,0.035,0.74,0.70
24.100,0.119,0.113750,0.113750,0.034,0.74,0.68
24.200,0.120,0.114230,0.114230,0.034,0.74,0.69
24.300,0.120,0.114731,0.114731,0.035,0.75,0.71
24.400,0.121,0.114971,0.114971,0.036,0.75,0.73
24.500,0.121,0.115495,0.115495,0.035,0.75,0.71
24.600,0.122,0.116073,0.116073,0.035,0.75,0.72
24.700,0.122,0.116719,0.116719,0.036,0.76,0.73
24.800,0.122,0.117098,0.117098,0.036,0.76,0.74
24.900,0.123,0.117368,0.117368,0.036,0.76,0.73
25.000,0.124,0.117800,0.117800,0.036,0.76,0.74
25.100,0.124,0.118541,0.118541,0.036,0.77,0.74
25.200,0.125,0.119276,0.119276,0.036,0.77,0.73
25.300,0.125,0.119542,0.119542,0.036,0.78,0.74
25.400,0.126,0.119892,0.119892,0.037,0.78,0.76
25.500,0.126,0.120505,0.120505,0.038,0.78,0.76
25.600,0.126,0.121148,0.121148,0.038,0.79,0.78
25.700,0.127,0.121723,0.121723,0.038,0.79,0.78
25.800,0.128,0.122155,0.122155,0.039,0.79,0.79
25.900,0.128,0.122662,0.122662,0.038,0.80,0.78
26.000,0.128,0.123032,0.123032,0.038,0.80,0.77
26.100,0.130,0.123758,0.123758,0.039,0.80,0.80
26.200,0.130,0.124176,0.124176,0.039,0.81,0.79
26.300,0.130,0.124502,0.124502,0.039,0.81,0.80
26.400,0.130,0.125089,0.125089,0.040,0.81,0.81
26.500,0.131,0.125601,0.125601,0.040,0.82,0.82
26.600,0.132,0.126149,0.126149,0.040,0.82,0.81
26.700,0.132,0.126715,0.126715,0.039,0.82,0.80
26.800,0.133,0.127118,0.127118,0.040,0.83,0.81
26.900,0.133,0.127559,0.127559,0.040,0.83,0.81
27.000,0.134,0.128116,0.128116,0.041,0.83,0.83
27.100,0.134,0.128596,0.128596,0.041,0.84,0.84
27.200,0.134,0.129008,0.129008,0.042,0.84,0.85
27.300,0.136,0.129491,0.129491,0.042,0.84,0.85
27.400,0.136,0.130021,0.130021,0.041,0.84,0.84
27.500,0.136,0.130451,0.130451,0.042,0.85,0.85
27.600,0.136,0.131162,0.131162,0.042,0.85,0.86
27.700,0.138,0.131556,0.131556,0.043,0.85,0.87
27.800,0.138,0.132030,0.132030,0.044,0.86,0.90
27.900,0.138,0.132611,0.132611,0.043,0.86,0.87
28.000,0.139,0.133123,0.133123,0.043,0.86,0.87
28.100,0.139,0.133526,0.133526,0.044,0.87,0.90
28.200,0.140,0.134157,0.134157,0.045,0.87,0.92
28.300,0.141,0.134705,0.134705,0.043,0.87,0.88
28.400,0.141,0.135194,0.135194,0.044,0.88,0.89
28.500,0.141,0.135467,0.135467,0.044,0.88,0.89
28.600,0.142,0.136128,0.136128,0.044,0.88,0.90
28.700,0.143,0.136922,0.136922,0.044,0.89,0.89
28.800,0.143,0.137319,0.137319,0.044,0.89,0.90
28.900,0.143,0.137695,0.137695,0.044,0.89,0.89
29.000,0.144,0.138027,0.138027,0.045,0.90,0.92
29.100,0.144,0.138661,0.138661,0.046,0.90,0.93
29.200,0.145,0.139342,0.139342,0.046,0.90,0.93
29.300,0.145,0.139757,0.139757,0.046,0.91,0.93
29.400,0.146,0.140243,0.140243,0.047,0.91,0.95
29.500,0.146,0.140480,0.140480,0.047,0.91,0.95
29.600,0.147,0.141060,0.141060,0.048,0.92,0.98
29.700,0.147,0.141594,0.141594,0.047,0.92,0.96
29.800,0.148,0.142160,0.142160,0.047,0.92,0.96
29.900,0.148,0.142592,0.142592,0.048,0.93,0.99
30.000,0.148,0.142927,0.142927,0.047,0.93,0.96
30.100,0.150,0.143602,0.143602,0.049,0.93,1.00
30.200,0.150,0.144029,0.144029,0.048,0.94,0.98
30.300,0.150,0.144565,0.144565,0.049,0.94,1.00
30.400,0.150,0.145105,0.145105,0.049,0.94,1.00
30.500,0.151,0.145478,0.145478,0.050,0.94,1.01
30.600,0.152,0.146130,0.146130,0.049,0.95,1.01
30.700,0.152,0.146396,0.146396,0.050,0.95,1.02
30.800,0.152,0.146995,0.146995,0.049,0.95,1.00
30.900,0.153,0.147537,0.147537,0.051,0.96,1.04
31.000,0.154,0.147949,0.147949,0.050,0.96,1.03
31.100,0.154,0.148387,0.148387,0.051,0.96,1.03
31.200,0.154,0.148855,0.148855,0.051,0.97,1.04
31.300,0.155,0.149566,0.149566,0.051,0.97,1.05
31.400,0.156,0.150218,0.150218,0.052,0.98,1.07
31.500,0.156,0.150645,0.150645,0.053,0.98,1.08
31.600,0.156,0.151024,0.151024,0.053,0.98,1.07
31.700,0.157,0.151350,0.151350,0.054,0.98,1.10
31.800,0.158,0.152117,0.152117,0.055,0.99,1.11
31.900,0.158,0.152654,0.152654,0.055,0.99,1.12
32.000,0.158,0.153172,0.153172,0.054,0.99,1.09
32.100,0.159,0.153329,0.153329,0.053,1.00,1.09
32.200,0.160,0.153936,0.153936,0.055,1.00,1.12
32.300,0.160,0.154716,0.154716,0.056,1.00,1.15
32.400,0.160,0.155421,0.155421,0.058,1.01,1.17
32.500,0.161,0.155489,0.155489,0.055,1.01,1.11
32.600,0.162,0.155797,0.155797,0.056,1.01,1.13
32.700,0.162,0.156446,0.156446,0.056,1.02,1.15
32.800,0.163,0.157269,0.157269,0.058,1.02,1.17
32.900,0.163,0.157826,0.157826,0.056,1.02,1.14
33.000,0.164,0.158209,0.158209,0.056,1.03,1.14
33.100,0.164,0.158523,0.158523,0.057,1.03,1.17
33.200,0.164,0.159314,0.159314,0.059,1.03,1.20
33.300,0.165,0.159509,0.159509,0.058,1.04,1.19
33.400,0.166,0.160291,0.160291,0.059,1.04,1.19
33.500,0.166,0.160647,0.160647,0.059,1.04,1.21
33.600,0.166,0.161168,0.161168,0.060,1.05,1.22
33.700,0.167,0.161690,0.161690,0.062,1.05,1.27
33.800,0.168,0.161906,0.161906,0.061,1.05,1.24
33.900,0.168,0.162505,0.162505,0.060,1.06,1.23
34.000,0.168,0.163488,0.163488,0.061,1.06,1.24
34.100,0.169,0.164004,0.164004,0.062,1.06,1.26
34.200,0.170,0.163998,0.163998,0.062,1.06,1.26
34.300,0.170,0.164244,0.164244,0.062,1.07,1.26
34.400,0.171,0.165180,0.165180,0.062,1.07,1.26
34.500,0.171,0.165764,0.165764,0.063,1.08,1.28
34.600,0.172,0.166540,0.166540,0.063,1.08,1.29
34.700,0.172,0.166344,0.166344,0.062,1.08,1.26
34.800,0.173,0.166958,0.166958,0.063,1.08,1.27
34.900,0.173,0.167432,0.167432,0.064,1.09,1.31
35.000,0.174,0.168306,0.168306,0.065,1.09,1.33
35.100,0.174,0.168537,0.168537,0.064,1.09,1.30
35.200,0.175,0.168851,0.168851,0.064,1.10,1.29
35.300,0.175,0.169393,0.169393,0.065,1.10,1.31
35.400,0.176,0.170110,0.170110,0.066,1.10,1.35
35.500,0.176,0.170575,0.170575,0.066,1.11,1.34
35.600,0.176,0.170954,0.170954,0.065,1.11,1.32
35.700,0.177,0.171209,0.171209,0.065,1.11,1.33
35.800,0.178,0.171979,0.171979,0.068,1.12,1.38
35.900,0.178,0.172566,0.172566,0.068,1.12,1.38
36.000,0.178,0.172972,0.172972,0.067,1.12,1.36
36.100,0.179,0.173280,0.173280,0.067,1.13,1.37
36.200,0.180,0.173795,0.173795,0.068,1.13,1.39
36.300,0.180,0.174495,0.174495,0.068,1.13,1.38
36.400,0.180,0.175132,0.175132,0.070,1.14,1.42
36.500,0.181,0.175487,0.175487,0.069,1.14,1.40
36.600,0.182,0.176015,0.176015,0.068,1.14,1.39
36.700,0.182,0.176530,0.176530,0.071,1.15,1.44
36.800,0.182,0.177306,0.177306,0.070,1.15,1.43
36.900,0.183,0.177392,0.177392,0.072,1.15,1.46
37.000,0.184,0.178118,0.178118,0.072,1.16,1.46
37.100,0.184,0.178364,0.178364,0.071,1.16,1.45
37.200,0.184,0.179072,0.179072,0.073,1.16,1.49
37.300,0.185,0.179582,0.179582,0.074,1.17,1.51
37.400,0.186,0.180091,0.180091,0.074,1.17,1.50
37.500,0.186,0.180553,0.180553,0.074,1.17,1.51
37.600,0.186,0.181033,0.181033,0.074,1.18,1.51
37.700,0.187,0.181469,0.181469,0.075,1.18,1.52
37.800,0.188,0.181984,0.181984,0.074,1.18,1.51
37.900,0.188,0.182432,0.182432,0.075,1.18,1.53
38.000,0.188,0.183051,0.183051,0.076,1.19,1.54
38.100,0.189,0.183475,0.183475,0.076,1.19,1.56
38.200,0.190,0.184085,0.184085,0.077,1.20,1.57
38.300,0.190,0.184352,0.184352,0.076,1.20,1.55
38.400,0.190,0.185190,0.185190,0.076,1.20,1.54
38.500,0.191,0.185516,0.185516,0.078,1.20,1.58
38.600,0.192,0.186263,0.186263,0.079,1.21,1.60
38.700,0.192,0.186449,0.186449,0.079,1.21,1.61
38.800,0.192,0.186982,0.186982,0.080,1.21,1.64
38.900,0.193,0.187587,0.187587,0.080,1.22,1.63
39.000,0.194,0.188209,0.188209,0.079,1.22,1.61
39.100,0.194,0.188846,0.188846,0.080,1.23,1.62
39.200,0.194,0.188997,0.188997,0.081,1.23,1.66
39.300,0.195,0.189370,0.189370,0.082,1.23,1.66
39.400,0.196,0.190064,0.190064,0.083,1.23,1.69
39.500,0.196,0.190464,0.190464,0.082,1.24,1.67
39.600,0.196,0.191172,0.191172,0.083,1.24,1.69
39.700,0.197,0.191427,0.191427,0.083,1.24,1.69
39.800,0.198,0.191856,0.191856,0.084,1.25,1.71
39.900,0.198,0.192573,0.192573,0.084,1.25,1.71
40.000,0.198,0.193124,0.193124,0.084,1.25,1.72
40.100,0.199,0.193684,0.193684,0.083,1.26,1.70
40.200,0.199,0.193945,0.193945,0.085,1.26,1.72
40.300,0.200,0.194348,0.194348,0.084,1.26,1.71
40.400,0.201,0.195133,0.195133,0.088,1.27,1.79
40.500,0.201,0.195426,0.195426,0.086,1.27,1.76
40.600,0.201,0.196125,0.196125,0.087,1.27,1.78
40.700,0.202,0.196466,0.196466,0.087,1.28,1.77
40.800,0.203,0.197056,0.197056,0.088,1.28,1.79
40.900,0.203,0.197467,0.197467,0.089,1.28,1.81
41.000,0.204,0.197998,0.197998,0.088,1.29,1.78
41.100,0.204,0.198587,0.198587,0.088,1.29,1.80
41.200,0.204,0.199055,0.199055,0.089,1.29,1.81
41.300,0.205,0.199610,0.199610,0.093,1.30,1.89
41.400,0.206,0.200015,0.200015,0.091,1.30,1.86
41.500,0.206,0.200569,0.200569,0.091,1.30,1.85
41.600,0.206,0.201227,0.201227,0.091,1.31,1.85
41.700,0.207,0.201583,0.201583,0.092,1.31,1.87
41.800,0.208,0.202202,0.202202,0.093,1.31,1.90
41.900,0.208,0.202463,0.202463,0.093,1.31,1.89
42.000,0.208,0.202946,0.202946,0.094,1.32,1.92
42.100,0.209,0.203603,0.203603,0.094,1.32,1.90
42.200,0.210,0.204359,0.204359,0.094,1.33,1.92
42.300,0.210,0.204720,0.204720,0.095,1.33,1.92
42.400,0.210,0.204984,0.204984,0.096,1.33,1.95
42.500,0.211,0.205333,0.205333,0.095,1.33,1.94
42.600,0.212,0.206059,0.206059,0.095,1.34,1.94
42.700,0.212,0.206655,0.206655,0.097,1.34,1.98
42.800,0.212,0.207159,0.207159,0.097,1.35,1.98
42.900,0.213,0.207316,0.207316,0.098,1.35,1.99
43.000,0.213,0.207896,0.207896,0.099,1.35,2.01
43.100,0.214,0.208696,0.208696,0.100,1.36,2.04
43.200,0.214,0.209226,0.209226,0.100,1.36,2.03
43.300,0.215,0.209668,0.209668,0.101,1.36,2.05
43.400,0.216,0.209869,0.209869,0.100,1.36,2.04
43.500,0.216,0.210459,0.210459,0.102,1.37,2.07
43.600,0.216,0.211111,0.211111,0.103,1.37,2.09
43.700,0.217,0.211600,0.211600,0.103,1.37,2.09
43.800,0.218,0.212056,0.212056,0.103,1.38,2.10
43.900,0.218,0.212225,0.212225,0.104,1.38,2.12
44.000,0.218,0.212998,0.212998,0.104,1.38,2.12
44.100,0.219,0.213564,0.213564,0.106,1.39,2.15
44.200,0.220,0.213976,0.213976,0.105,1.39,2.13
44.300,0.220,0.214500,0.214500,0.105,1.39,2.13
44.400,0.220,0.214980,0.214980,0.107,1.40,2.17
44.500,0.221,0.215593,0.215593,0.108,1.40,2.19
44.600,0.222,0.216047,0.216047,0.109,1.40,2.21
44.700,0.222,0.216423,0.216423,0.109,1.41,2.21
44.800,0.222,0.216873,0.216873,0.110,1.41,2.23
44.900,0.223,0.217540,0.217540,0.111,1.41,2.26
45.000,0.224,0.217975,0.217975,0.110,1.42,2.23
45.100,0.224,0.218464,0.218464,0.111,1.42,2.26
45.200,0.224,0.218923,0.218923,0.110,1.42,2.24
45.300,0.225,0.219543,0.219543,0.111,1.43,2.25
45.400,0.226,0.219818,0.219818,0.112,1.43,2.28
45.500,0.226,0.220369,0.220369,0.114,1.43,2.32
45.600,0.226,0.220926,0.220926,0.114,1.43,2.32
45.700,0.227,0.221326,0.221326,0.115,1.44,2.35
45.800,0.228,0.222061,0.222061,0.115,1.44,2.34
45.900,0.228,0.222440,0.222440,0.115,1.44,2.34
46.000,0.228,0.222893,0.222893,0.117,1.45,2.38
46.100,0.229,0.223545,0.223545,0.117,1.45,2.38
46.200,0.229,0.223924,0.223924,0.117,1.45,2.38
46.300,0.230,0.224541,0.224541,0.119,1.46,2.43
